,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
7171,7171,김성희,폰에서는 되는데 pc에서 연결이 안됩니다.,3,0,2020-10-02 17:18:35,2020/4Q,2020
7009,7009,김민주,일단 폰으로 보는사람은 개불편...ㅠ 가입부터 인증 절차도 많고.. 암튼 일단 별 4개드렸구요.. 차츰 보고 수정할지 고민할께여,4,1,2020-10-02 18:36:30,2020/4Q,2020
5652,5652,쟈무쟈무,넷플릭스로 못 보던 영화 드라마 볼 수 있어서 엄청 좋은데 가끔 없는게 있어서 살짝 아쉬워요 그래서 그런데 닥터스도 해주시면 안 되나요?,5,1,2020-10-02 19:16:33,2020/4Q,2020
14041,14041,신정화,어째서 무한로딩일까요...,1,0,2020-10-02 19:20:38,2020/4Q,2020
18089,18089,이재갑,굿,5,0,2020-10-02 19:25:16,2020/4Q,2020
16186,16186,朴洪石,성임인증이 안돼,1,0,2020-10-02 19:38:14,2020/4Q,2020
18126,18126,록키산맥,좋아요,5,0,2020-10-02 19:45:10,2020/4Q,2020
6926,6926,핫초코,다 좋은데 화면 축소 했을 때 자막 나오게해주세요,3,0,2020-10-02 20:20:27,2020/4Q,2020
2953,2953,지제,대체 왜 한글자막이랑 한글번역이랑 다른 거예요??? 진심 궁금해요 그리고 저는 알렉사앤케이티같은 장르의 드라마가 좋은데 그런 카테고리도 추가해주셨으면 해요 그리고 청불 on off 기능도 있었으면 좋겠어요. 성인이지만 청불 넘 재미없어요 그리고 딕 존슨 가져온건 정말 신의 한수 입니다.... 넷플 결제하고 제일 만족스러운 순간이네요,4,7,2020-10-02 21:22:59,2020/4Q,2020
15883,15883,김용태,성인인증하는데 이틀이모자람ᆢ이걸돈내고보라고? 에라이ᆢ,1,0,2020-10-02 21:45:00,2020/4Q,2020
18105,18105,심정현,꿀쟁,5,0,2020-10-02 22:24:19,2020/4Q,2020
18411,18411,김진주,재미없다,1,0,2020-10-02 22:52:11,2020/4Q,2020
14447,14447,박인규,아주 마음에들어요,5,0,2020-10-02 23:36:10,2020/4Q,2020
1895,1895,흐.흐,렉이 너무 많이 걸려요. 그리고 앞으로 당겨도 뒤로 가도 소리는 나는데. 화면은 가만히 있어요 너무 짜증 나요 처음 깔았을 땐 안 그랬는데 ... 업데이트가 안 된 것도 아니고 이 문제 좀 어떻게 할 수 없을까요 볼 때 기분 좋게 보려고 들어갔는데 자꾸 그런때문에 보다고 짜증이나고 답답하네요...처음에는 제 핸드폰 만 그러는 줄 알았는데 제 핸드폰 이 그런게 아니라 딴 핸드폰 도 그렇더라고요 이 문제 좀 어떻게 해결 주세요 제발ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅡㅠㅠㅠㅠㅜㅜㅜㅠㅜㅠㅠㅠㅠㅠㅠㅡㅠㅠㅡㅠㅡㅜㅡㅠㅡㅠㅠㅜㅜㅜㅠㅡㅠ빨리 해결해주세요ㅜㅜㅜㅡㅜㅜㅜㅜㅜㅜㅜㅠ,3,48,2020-10-02 23:42:29,2020/4Q,2020
1998,1998,z zz,요새 왜이렇게 쓰레기인가요 영상뚝뚝 화면멈춤에 로딩느린데 화질도 깨지고 드라마하나보다가 다른거보려고하면 재생목록이 겹쳐서 화면에 표시되고...왓챠는 멀쩡한데 얜 왜이런지,1,1,2020-10-03 00:13:59,2020/4Q,2020
12352,12352,남이동우,왜설치가안되요 무한로딩중,1,0,2020-10-03 01:19:13,2020/4Q,2020
4229,4229,윤소영,며칠전부터 넷플에서 사용할수없는 디바이스 기기라고 창 뜨더니 넷플 로고만 뜨고 그대로 멈춰있네요.. 돈내고 사용하는데 돈이 너무 아까워요 환불할수있는사항이죠?,1,5,2020-10-03 02:17:10,2020/4Q,2020
12454,12454,라즈그리즈,버그투성이or없는영화나드라마 많음,1,0,2020-10-03 02:30:42,2020/4Q,2020
14751,14751,이강옥,신작이별로없음ㅜ,1,0,2020-10-03 03:14:52,2020/4Q,2020
7645,7645,김승준,인터페이스가 너무 잘되어 있어용,5,0,2020-10-03 07:23:54,2020/4Q,2020
14490,14490,홍석호,왜 자꾸 튕기는지 모르겠네요,1,0,2020-10-03 07:44:18,2020/4Q,2020
15693,15693,star salt,설치했는데여,1,0,2020-10-03 07:45:11,2020/4Q,2020
11750,11750,김동주,무슨 무한로딩이 하루종일 걸립니까? 저만 이런게 아닌 것 같은데;;,1,0,2020-10-03 08:31:47,2020/4Q,2020
18082,18082,Miseo Lee,불펴느ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,1,0,2020-10-03 08:49:45,2020/4Q,2020
11552,11552,두부로 지구를 가격한남자,영화나 드라마를 평가할수 있는 시스템이 있었으면 합니다.,4,0,2020-10-03 08:59:50,2020/4Q,2020
9498,9498,김은서,저 제가보고있는드라마가 오늘볼려고 하는데 사라져서 검색을해봐도 안나오네요 고쳐주세요 제발요 고쳐주시면 벼5개드릴게요....제발,4,0,2020-10-03 11:40:01,2020/4Q,2020
16016,16016,fiona cho,재밋어요ㅋㅋ,4,0,2020-10-03 13:09:41,2020/4Q,2020
1885,1885,지은,프리미엄이라 한 계정 당 5명씩 사용할 수 있는데 동시접속은 2인만 된다고? 말도 안됨;; 5명씩 사용할 수 있으면 동시접속 5명은 기본 아님? 갑자기 동시접속 4명으로 업그레이드 하라그러고 매달 2500원씩 추가라니 뭔 소리임;;ㅋㅋㅋㅋ 한 계정에 5명이 사용 가능한데 2명 동시접속이 계정에 접속한 사람이 많다니ㅋㅋㅋㅋ이해불가,1,21,2020-10-03 13:52:53,2020/4Q,2020
7507,7507,호서봥TV,제가 봤던 영화나 드라마가 또 다시 추천 목록에 뜨는게 참 불편 합니다!! 이미 보고 평가도 했는데 ㅠㅠ 개선 가능 할까요?,4,1,2020-10-03 14:12:11,2020/4Q,2020
3452,3452,김희정,연령인증하래서 했는데 인증코드는 오지도않고 핸드폰 껐다 다시켜서 다시해봐도 인증코드가 안옴. 몇번시도했더니 인증초과로 다음에 이용하래. 짜증,1,0,2020-10-03 14:31:11,2020/4Q,2020
6999,6999,쫄라맨들의 세상,이거 깔려고 깊카드 사고나서 이젠 폰에 적어서 만원 폰에다 넣고 할려는데 카드밖에 안되네요... 다른방법인 폰결제 가 저에겐 가장 좋거든요? 폰 결제도 추가해 주시길......,1,2,2020-10-03 15:01:02,2020/4Q,2020
8428,8428,송건우,사용중에 끊켜서 다시 로그인하니 다시 결제하라고 합니다 제발 고쳐주세요....,1,0,2020-10-03 16:11:11,2020/4Q,2020
18492,18492,Black Ha,굿,5,0,2020-10-03 16:15:05,2020/4Q,2020
18138,18138,썬샤인,노잼,1,0,2020-10-03 16:57:51,2020/4Q,2020
18430,18430,하트코 heartco,👍,5,0,2020-10-03 17:55:49,2020/4Q,2020
23045,23045,지금은기사예비신성검사,굿,5,0,2020-10-03 18:39:23,2020/4Q,2020
5736,5736,최희은,그 티비나 휴대폰으로는 볼 수 있는데 컴퓨터로는 다시 로그인하라고 하고 로그아웃하고 다시 로그인하려니까 하지마라하고 .. 어떡하라는거죠 ? ;;,3,1,2020-10-03 18:51:19,2020/4Q,2020
9440,9440,jjh94,아니 화질 설정 유튭처럼 해주면 안됨? 진짜 답답해 뒤지겠음,1,0,2020-10-03 20:00:53,2020/4Q,2020
12904,12904,킴루아,짱구나 이런 것들도 추가좀..,4,0,2020-10-03 21:38:16,2020/4Q,2020
122,122,권세희,검은 화면만 뜨면서 소리만 들리고 소리는 들리는데 계속 영상은 멈춰서 있고 계속 이어보기가 불편하네요 다음 영상으로 넘어가거나 처음 시작할때 화질이 너무 깨지고 검은 화면이 깜빡깜빡 거려서 보기가 불편하네요 검은 화면이랑 영상이 멈추면서 소리만 들리는 부분은 빨리 고쳐주셨으면 좋겠습니다,1,35,2020-10-03 23:32:07,2020/4Q,2020
1380,1380,멸공,어플이 들어가지질않네요 pc로는 잘 되는데 모바일로만 켜면 지금 접속할수없다는 알림이 뜨고 끝이네요 고객센터 홈페이지도 안들어가지고.. 문제가 있으면 어떤 문제가있고 처리중인건지 언제 복구가되는건지 정도는 공지해주셨으면 좋겠네요,1,11,2020-10-03 23:42:48,2020/4Q,2020
4375,4375,김포가발백화점,1023오류하고 자동으로 껐다 켜지는 현상 해결은 도대체 언제쯤 해결이....,3,0,2020-10-04 00:09:11,2020/4Q,2020
3373,3373,임파스토,모바일에서 자꾸 화면 렉 걸려서 안 움직이고 검은 화면 나와서 지금 지웠다 깔았다 몇 번째인지.. 개선 좀 해주세요 무료 어플 아니잖아요.,1,1,2020-10-04 00:45:42,2020/4Q,2020
18086,18086,박귀철,최고,4,0,2020-10-04 01:40:14,2020/4Q,2020
18099,18099,장진욱,로그인 오류,1,1,2020-10-04 01:53:36,2020/4Q,2020
1496,1496,정현지,분활화면기능이 됫으면좋겟어요 작은화면은 불편하고 자막이 안떠서;; 그리고 번역 너무 구려요 반말존댓말도 구분못하고 매끄럽지도않고 프리미엄인데도 화질좋은지모르겟고.....,4,5,2020-10-04 02:46:30,2020/4Q,2020
11303,11303,이태호,진짜사나이 시리즈하고 푸른거탑 시리즈좀 업로드 부탁드려요,5,0,2020-10-04 03:27:55,2020/4Q,2020
10414,10414,쌩선비,접속할수없다는 오류뜸 이거 고칠생각이 없나봐..?,1,0,2020-10-04 08:38:06,2020/4Q,2020
9589,9589,PanDA,포코폰 hd 화질 사용되도록 해주세요 이게 뭐하는 짓입니까?,1,1,2020-10-04 08:58:21,2020/4Q,2020
7763,7763,하린잉ᄋᄋ,영어교육을 위해 쓰고있는데 짱♡♡♡,5,0,2020-10-04 09:02:59,2020/4Q,2020
10409,10409,yousung chang,자꾸 연결이 껴져 매번 넷플릭스 지우고 깔아야해,1,0,2020-10-04 10:44:57,2020/4Q,2020
14888,14888,홍상길,볼거많은데 볼게없음,1,0,2020-10-04 11:06:10,2020/4Q,2020
1562,1562,이슬비,넷플릭스에 접속할 수 없습니다. 나중에 다시 시도해주세요(_1023) 이라는 문구가 들어갈 때마다 계속 뜹니다..재 접속하고나서야 들어가지는데 왜 이러는건가요 너무 불편한 것..오류 수정 좀 부탁드려요..ㅜㅠ,2,16,2020-10-04 11:17:42,2020/4Q,2020
18154,18154,조수호,저 알았다!,1,0,2020-10-04 11:40:13,2020/4Q,2020
11223,11223,박태웅,좋아요 재미있는게 많고,5,0,2020-10-04 11:59:44,2020/4Q,2020
2087,2087,지현,이번 업데이트 왜이래요 정말;;;;; 영상 10초 앞으로 하면 소리는 나고 화면은 그대로 멈춰있네요 ㅎ;; 저만 그런 줄 알았는데 다른 사람들도 똑같네요 왠만하면 참아볼려했는데 도저히 안되겠어요 얼른 문제 좀 고쳐주세요;;;;;;;;;; ㅈㅂㅈㅂ 그냥 원래대로 해주세요 ㅠㅠㅠ,1,387,2020-10-04 13:48:26,2020/4Q,2020
18135,18135,Yuhee jung,Awesome !!,5,0,2020-10-04 14:19:37,2020/4Q,2020
14870,14870,꼴뚜기냉면,아주 좋어요,5,0,2020-10-04 14:20:35,2020/4Q,2020
11224,11224,이선호,앱 실행이 안된다 장난하나,1,0,2020-10-04 14:26:15,2020/4Q,2020
13201,13201,어떡,진짜 처음으로 리뷰 남겨보는데 모자이크 돌았음 진짜?ㅋㅋㅋㅋ내가 돈내고 보는데 눈살 찌푸려지고 돈 아까움 담배도 모자이크 뭔 작은상처 수영복 모자이크 안들어가는게 없음ㅋㅋㅋㅋ고객들 기만하는거 아니냐 이건,1,0,2020-10-04 15:23:13,2020/4Q,2020
9769,9769,비엔나,카드 말고 문화상품권으로 결재할수있으면 좋겠어요.,3,0,2020-10-04 16:36:30,2020/4Q,2020
11374,11374,마루코짱,렉도 좀 걸리지만 좋네요.,5,0,2020-10-04 17:18:47,2020/4Q,2020
13381,13381,김경윤,매달 한번씩 돈을 내는건가요?,1,0,2020-10-04 17:44:40,2020/4Q,2020
11230,11230,이동철,30일 무료여서 너무좋아요^^~,5,0,2020-10-04 17:51:18,2020/4Q,2020
18074,18074,박승현,좋네요.,4,0,2020-10-04 17:59:23,2020/4Q,2020
15663,15663,Ji Sun,커피프린스 올려주세요,5,0,2020-10-04 18:02:38,2020/4Q,2020
9781,9781,김수정,영화가 다양한거가 무료여서 너무 좋아요,5,0,2020-10-04 19:01:27,2020/4Q,2020
23124,23124,박한서,좋음,5,0,2020-10-04 20:12:50,2020/4Q,2020
18076,18076,양재훈,짱짱맨,5,0,2020-10-04 22:14:27,2020/4Q,2020
11759,11759,BG AZ09ZADAZ,아니 비밀번호 찾기로 비밀번호 공개되는 기능 없어요?유튜브로 가리면되지 비밀번호 찾기 어딨어요? 저 제 비밀번호 몰라요^^엄마 핸드폰 연동해서요 엄마가 비밀번호 바꾸지 마래요^^비밀 번호 찾기 기능좀 만들어 주세요,1,2,2020-10-04 22:18:11,2020/4Q,2020
10790,10790,유지민,다 좋아요 근데 혹시 해리포터 시리즈 넣어 주실 수 있나요...? 해리포터 보고싶습니다...,5,0,2020-10-04 23:02:08,2020/4Q,2020
6479,6479,김지선,티비로 연결하면 검은화면 나오고 소리.자막만 나옵니다 티비랑 연결이 안되는건가요?,1,1,2020-10-04 23:45:02,2020/4Q,2020
16151,16151,Lim Lim,드러서 영화 안본다,1,0,2020-10-05 00:22:54,2020/4Q,2020
8221,8221,이재현,1. 지금 이시간 렉..넷플 초기화면에 정지 2. 재생중지 시 현 반응이 늦음 >>이렇게 나옴 탈퇴 각,3,0,2020-10-05 02:28:04,2020/4Q,2020
11677,11677,누구게,와 진짜 렉때문에 미칠거같아요 렉 좀 어케 못하나 진짜로 하,1,0,2020-10-05 05:07:40,2020/4Q,2020
7685,7685,박효빈,맴버쉽 결제할 때 카드 비밀번호 필요 없이 카드에 적혀있는 것만으로도 결제 되게 하는 건 위험한 거 아닌가요......???,5,1,2020-10-05 07:46:28,2020/4Q,2020
13703,13703,왕꾸루르르잼,그냥 써야죠? 요즘 넷플릭스 안 보는ㅅㅏ람 있누?,5,0,2020-10-05 08:42:56,2020/4Q,2020
3918,3918,밍밈,넷플릭스를 정말정말 사랑하던 사람인데요..넷플릭스에 계속해서 페어리테일 다음 시즌 보여달라고 문의 넣었눈뎅 안 보여줘서 삐져서 라프텔 로 갈아탐ㅡㅡ 넷플릭스 미워!!😠😠😤😤,3,0,2020-10-05 14:09:26,2020/4Q,2020
6742,6742,Sangho Lee,로그인이 안되네요 아이디 선택화면에서 자꾸 팅겨나옵니다,1,0,2020-10-05 14:46:41,2020/4Q,2020
1487,1487,star10,보던영상 다시보기했을때 봤던 때로 다시보기가안됩니다.그리고 팝업화면일경우 화면 크기가조정 됬으면 좋겠습니다.,4,2,2020-10-05 17:24:21,2020/4Q,2020
3626,3626,Mongi Hong,컴플거는데 답도없고 이젠 거의 하루종일 접속이 안되는데 문제가 뭔지는 여전히 안알려줌ㅋㅋㅋㅋ 재접속시도하라고만 하고 반포기했다. 보던거 마무리하고 플랫폼 이탈준비 레츠고,1,77,2020-10-05 18:27:31,2020/4Q,2020
4639,4639,고객,영상으 보다가 끈 후 나중에 다시보려했을때 최근위치가 제대로 저장이 안되잇읍니다,3,1,2020-10-05 21:00:57,2020/4Q,2020
9707,9707,김우영,저는 미성년자이기 때문에 모든 것을 볼 수 없고 멤버십을 구입을 할 수 없어요.👎👎👎👎,1,0,2020-10-06 00:21:31,2020/4Q,2020
1311,1311,임재민,업데이트 한뒤로 영상넘기기시에 화면이 멈추고 목소리만나오는데 빨리좀 고쳐야할듯 싶은데요 자막도 번역이 이상해서 보기힘든경우도 있네요,2,1,2020-10-06 02:09:28,2020/4Q,2020
7863,7863,오강토,멤버쉽 해지했는데 오늘 갑자기 결제되네요...;; 옛날에 보다가 오늘 갑자기 결제되버리네요 보지도않는데 환불해주세요,2,2,2020-10-06 05:36:50,2020/4Q,2020
5691,5691,불주먹,소리만 나오고 화면이 안뜨길래 삭제하고 재설치했더니 어플 자체가 안들어가져요 엉어ㅓ엉,5,0,2020-10-06 08:18:23,2020/4Q,2020
12561,12561,김리현,태블릿으로 하는데 접속할수가 없다는데 어떡하죠??,1,0,2020-10-06 08:29:41,2020/4Q,2020
15910,15910,biondaing,앱 업뎃이 왤케 잦나,4,0,2020-10-06 10:28:49,2020/4Q,2020
2793,2793,판다라오,안녕하세요 넷플릭스를 아주 좋아하는 유저입니다 전 넷플릭스를 TV로 보는데 저가 나의 히어로 아카데미를 아주 좋아하는데요 1기랑2기 밖에 없더군요 원래는 5기까지 있는데 1기랑2기 밖에 없어서 매우 아쉽습니다 3기부터가 재미있어지는데 2기까지니까 재미가 확떨어지더군요 그래서 5기가지 나의히어로 아카데미를 추가시켜주세요 나의 히어로 아카데미가 저의 인생작품이었는데...제발 5기까지 추가해주세요 제발 부탁드립니다,4,0,2020-10-06 11:34:51,2020/4Q,2020
3218,3218,하얀돼지,너무 좋아요!(거침없이하이킥이나 시트콤도 올려주세요ㅎㅎ 만약 된다면 거침없이하이킥을ㅎㅎㅎㅎ) 제가 좋아하는 영화가 없어져서 아쉬워요.ㅠㅠ,5,2,2020-10-06 13:46:59,2020/4Q,2020
4754,4754,kcce hrd,게스트 로그인도 있으묜 좋겠어요... 로그인 처움에 할 때는 좀 함들어서요. 지웠다가 다시 깔아서 생각도 안 나는디 귀찮아 죽겠어요,4,1,2020-10-06 14:45:10,2020/4Q,2020
12017,12017,김은주,접속 할수없다고만 뜨네여,1,2,2020-10-06 17:04:53,2020/4Q,2020
2059,2059,이지농,진짜 실망이다. 넷플 엄청 즐겨봤는데 영상 볼 때 계속 끊기고 심지어 이젠 영상도 안 보여. 예전엔 넷플 영상 볼 때 아무 문제점도 없었는데 왜 업뎃할수록 이리 망가지는 지 일부로 말가뜨리는 건 아니죠?,3,2,2020-10-06 17:13:08,2020/4Q,2020
14434,14434,키읔키듴,왜 갑자기 안되죠?,1,2,2020-10-06 17:14:47,2020/4Q,2020
8187,8187,빈틈여행Bintmytravel,접속 안돼요 하 정말..내 폰이 문제인줄 알았던게 다 리뷰에 있네요;,1,2,2020-10-06 17:15:19,2020/4Q,2020
12527,12527,옹수수수연차,넷플릭스가 안들어가져요..,1,2,2020-10-06 17:18:28,2020/4Q,2020
18047,18047,니리,왜 안열리죠...,1,2,2020-10-06 17:25:54,2020/4Q,2020
12687,12687,혜잉,접속이 안됨,3,2,2020-10-06 17:28:29,2020/4Q,2020
1565,1565,예주,갑자기 잘보다가 방금 전 부터 접속이 안되네요;; 컴퓨터 갤럭시탭 핸드폰까지 전부 안되요 무한 로딩때문에 탭이랑 핸드폰에서 앱을 삭제했다가 다시 깔아봤는데 이제는 로딩이아니라 앱자체가 안들어가지네요 빨리 고쳐주세요 ㅠㅠ;;,1,68,2020-10-06 17:36:05,2020/4Q,2020
15064,15064,권세유,갑자기 안되요 먹통됐어요.....!!!!!!,1,0,2020-10-06 17:43:06,2020/4Q,2020
18078,18078,이미진,좋아연,5,0,2020-10-06 17:48:30,2020/4Q,2020
18093,18093,김현철,좋아요,5,0,2020-10-06 17:58:39,2020/4Q,2020
7804,7804,태초마을동백반,이 앱의 명확한 장점 중 내가 확언할 수 있는 최고는 한국어자막이다 머 대사 반을 못알아처먹겠다,4,0,2020-10-06 22:09:23,2020/4Q,2020
18080,18080,박시준,너무좋다,5,0,2020-10-06 22:22:27,2020/4Q,2020
10227,10227,world mr.,요즘 업댓이 느리지만 괜찮음,4,0,2020-10-07 00:32:54,2020/4Q,2020
14442,14442,시즈니,드라마 18어게인 볼 수 있게 해주세요,4,0,2020-10-07 01:18:45,2020/4Q,2020
18088,18088,로트레아몽,굿,5,0,2020-10-07 02:31:42,2020/4Q,2020
5439,5439,정재헌,앱 내에서의 영상시청중 밝기조절이 최대로 해도 밝지않음,1,0,2020-10-07 08:33:38,2020/4Q,2020
1804,1804,김시아,다 좋고 편하고 자막도 번역이 잘 나와서 좋습니다. 근데 옛날 영화 같은거 시리즈로 나왔음 좋겠어요.. 트와일라잇 시리즈 기다리고있게씁니댯...,5,0,2020-10-07 09:54:20,2020/4Q,2020
