,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
3413,3413,Bitnara Kim,잘 사용하고 있었는데 핸드폰을 바꾸고 보려고하니 넷플릭스 로고뜨고 로딩되는 화면에서 멈춰있어요 제거하고 다시깔아도 그러네요..,2,0,2021-10-02 14:40:11,2021/4Q,2021
1632,1632,강동우,"z플립3 모델 제대로 지원해주세요!!! 가끔 화면 눌렀을때 메뉴가 사라지지않고 화면 밝기창만 나왔다가 사라지거나, 화면잠금 시 탭하여 잠금이 아예 먹통이되어 잠금해제를 할 수 없는 경우가 많습니다...",3,66,2021-10-02 14:49:45,2021/4Q,2021
17141,17141,옥나경,좋아요,5,0,2021-10-02 15:04:02,2021/4Q,2021
23232,23232,김철,ㅓㅅ,2,0,2021-10-02 16:04:44,2021/4Q,2021
10535,10535,남궁현,앱 들어가면 감은 바탕에 넷플릭스 글자만 나오고 멈춰있음,1,1,2021-10-02 17:41:58,2021/4Q,2021
15888,15888,이현주,왜자꾸실행이안되나요ㅜㅜ,1,1,2021-10-02 17:56:48,2021/4Q,2021
11041,11041,송원준,이거 가입하고 로그인을 했는데 왜 다음으로 안넘어 가지나요? ㅠㅠ,2,2,2021-10-02 18:00:18,2021/4Q,2021
15375,15375,Ryert[라이어트],써보기전에 중립!,3,0,2021-10-02 18:57:51,2021/4Q,2021
15308,15308,박기숙,설치가 안 되네요,1,0,2021-10-02 19:22:27,2021/4Q,2021
6990,6990,이예원,다른이메일을사용하라해서 눌러도지원지지가않으니 어쩜좋아요 ㅜㅠ,4,2,2021-10-02 20:07:41,2021/4Q,2021
17077,17077,Adora,It's frustrating that it is so hard to see the exact list of movies/tv shows available. I had to pay money just to find out that the particular show I want to watch is not available in NZ.,1,0,2021-10-02 20:11:13,2021/4Q,2021
13900,13900,류호진,넷플릭스 첫화면만 뜨고 갑자기 안들어가져여 ㅜㅜ 노트20인데,1,1,2021-10-02 20:32:13,2021/4Q,2021
8696,8696,바보민서,"드라마,영화 등 볼 수있어서 너무 좋아요!",5,1,2021-10-02 20:51:48,2021/4Q,2021
15843,15843,김영삼,주식이나 올려줘,5,0,2021-10-02 23:54:20,2021/4Q,2021
12568,12568,성주윤,진짜 다 좋은데ㅠㅠㅠ 디즈니 미녀와 야수 실사판 들여주세요ㅠㅠㅠㅠ,5,1,2021-10-03 00:13:51,2021/4Q,2021
12126,12126,yenim Jeon,업데이트를 해서 그런지 왜 안열릴까요??,5,0,2021-10-03 00:44:14,2021/4Q,2021
17154,17154,jinyoung Park,최고예요,5,0,2021-10-03 09:35:57,2021/4Q,2021
17187,17187,리버인태,조아요,5,0,2021-10-03 12:30:17,2021/4Q,2021
23225,23225,김민준,십ㆍㄹ,1,1,2021-10-03 13:29:30,2021/4Q,2021
8189,8189,BK Love,최근 하는 한국드라마가 몇 없어서 많이아쉽네;;,4,8,2021-10-03 13:31:49,2021/4Q,2021
17070,17070,윤준수,안좋아,1,0,2021-10-03 14:15:46,2021/4Q,2021
7146,7146,라성옥,좋네요 넷플릭스가 그래도 코로나시기에 좋은일하는거에요,5,0,2021-10-03 14:31:55,2021/4Q,2021
8912,8912,조우현,핸드폰 에서 디바이스 오류가 계속 남,1,1,2021-10-03 14:41:04,2021/4Q,2021
16021,16021,Misun Shin,ㅎ눃눃ㄴ홑ㅈㅁㅌㅂㅎㅌ죠2ㅇ1ㅗ7ㅈ콘뵤ㅕㅂ노ㅕㅂ노ㅕ코ㅓ뵴뵤ㅕㅂㅈ죠넙노ㅓㄴ보몸모모모몸모몸ㅎㅁ ㅇㅎㅈㅇ송좋ㅇㅈㅈㅇㅎ져돚뎐죵져며ㅛ여ㅛㄴㅁㅁ뇨ㅕㅋ머ㅛㅗㄴㄴㄴ,1,0,2021-10-03 14:42:05,2021/4Q,2021
11705,11705,룰루랄라,이건 반개도 주기 싫습니다. 왜 도대체 보석의나라와 코바야시네 메이드래곤을 삭제하셨죠? 왓챠에는 그대로 있는데 왜도대체 삭제하셨죠? 되돌려주세요.,1,1,2021-10-03 15:04:23,2021/4Q,2021
17069,17069,우소영,최고예요,5,0,2021-10-03 15:19:17,2021/4Q,2021
10146,10146,김현정,계속다시깔아보고잇는데 어플에들어가지지가않음,1,0,2021-10-03 16:17:47,2021/4Q,2021
860,860,이지현,"넷플릭스는 한번 결제하면 다양한 영화, 드라마, 예능을 볼 수 있어서 좋긴합니다. 그런데 어쩌다 한번씩 오류가 발생합니다. 아무도 넷플릭스에 접속을 안하고 있는데 로그인을 하려고 하면 '얼마 남지 않았습니다'가 뜨구요, 한번도 안본 콘텐츠가 영상 부분을 조정하는 곳에서 맨 끝장면으로 가있습니다.이 점들 고쳐주셨으면 좋겠구요. 그리고 콘텐츠를 추가해주셨으면 좋겠습니다. 어느정도 인기있는 드라마도 넷플릭스에 추가가 되있지않아서 볼게 없습니다.만약 이 리뷰를 본다면 걸스플래닛 999, 구미호뎐, 간 떨어지는 동거, 백두산, 펜트하우스 시즌 별로 추가해주시면 저에게 더욱 더 좋은 넷플릭스가 될 수 있을것 같습니다. 이 점들이 아쉬워서 별 4개드립니다.",4,230,2021-10-03 16:45:53,2021/4Q,2021
14412,14412,정지연,굿~~친절하세요 고객센터 채팅 친절해요,5,1,2021-10-03 17:17:25,2021/4Q,2021
15920,15920,윤은화,저5등분의신부2기 만들어주세요,5,0,2021-10-03 17:24:11,2021/4Q,2021
12133,12133,이상훈,등록된 번호의 제 넷플릭스 연령제한 해제 바랍니다.,2,0,2021-10-03 18:30:45,2021/4Q,2021
11229,11229,박정석,앱 깔려고하니 계속 대기중 이렇게뜨는데 어떻게해야 설치할수있나요?,5,0,2021-10-03 18:52:48,2021/4Q,2021
4857,4857,그지같네,세상에 이렇게 볼게없는 영화와 영화검색시 전혀 다른 영화들 뜨는것... 최하점의 최하점 드리고 싶습니다. 그리고 한국어 번역판 짜증...,1,4,2021-10-03 19:18:07,2021/4Q,2021
6663,6663,TJ H,가입했는데 앱에서 계속얼마남지않았다는 화면만 나오네요 14500원주고 결재했는데 어쩌라고 이러는지 모르겠네요 쓰지말라는건지,1,4,2021-10-03 20:57:09,2021/4Q,2021
3596,3596,김의전쟁,이건없어선 안될 최고에 엡이다 영화랑 애니매이션 만화가 다양하고 재밌있고 다양해서 좋내요 특히 쥬라기월드 백악기어드밴처 별점수100개추가하고 싶내요,5,7,2021-10-03 20:57:48,2021/4Q,2021
3694,3694,로와,자꾸 자동 로그아웃이 되는데 왜 이러는건가요.. 하루걸러 로그아웃 되는거같은데 계속 로그인하기 짜증나요ㅜㅜ,1,9,2021-10-03 22:06:30,2021/4Q,2021
693,693,sag,잘 쓰고는 있는데 태블릿 가로로 눕혀서 쓸 때 메인 화면이 세로였다 시청할 미디어를 고르면 다시 가로로 바뀌는게 불편해요. 업데이트 하기 전까진 잘만 돌아갔는데 업데이트 후 세로화면 고정인게 너무 불편해요. 사용 기종은 갤럭시탭 S7입니다. 빠른 개선 바랍니다,3,91,2021-10-03 22:26:42,2021/4Q,2021
17080,17080,HB Seo,👍 입니다,5,0,2021-10-03 22:48:03,2021/4Q,2021
16138,16138,전보라,오징어게임 보러옴,5,0,2021-10-03 23:47:49,2021/4Q,2021
9620,9620,헤잉,진짜 별로다. 센타월드라고 쓰여야 맞는게 켄타월드라고 쓰인 등등 진짜 발번역 개쩔음,1,1,2021-10-03 23:50:26,2021/4Q,2021
17075,17075,니샘,글로벌,5,0,2021-10-04 06:12:16,2021/4Q,2021
17134,17134,오동헌,좋아,2,0,2021-10-04 07:07:34,2021/4Q,2021
4954,4954,송지원,너무 재밌어요ㅎㅎ 넷플릭스 영화중 집중하고 한국어 자막에 나와서 너무 재밌어요 최고!!❤👍👍,5,1,2021-10-04 09:14:50,2021/4Q,2021
17854,17854,하늘정원,재밌어요,5,0,2021-10-04 09:33:44,2021/4Q,2021
22891,22891,이병직,안깔려요,5,0,2021-10-04 10:29:39,2021/4Q,2021
5310,5310,손순화,오겜 전체화면이 검은 화면으로 나와서 너무 빡침 오류를 좀 잡던가;;;,1,0,2021-10-04 12:31:29,2021/4Q,2021
17098,17098,김연태,굿,5,0,2021-10-04 13:27:59,2021/4Q,2021
14973,14973,마ᄑᄀᆞ,중국드라마 삼생삼세십리도화 침상서도 추가해주세요,5,0,2021-10-04 14:07:11,2021/4Q,2021
6517,6517,김태준,"돈을 꼭써야 무제한인게 조금 아쉽고 기다린것도 넷플로 봐야할땐 6달 7달정도 기다려야 나오는게 조금 아쉽네여ㅠㅠ 새로운 애니,또는 영화 드라마를 조금 더 빨리 업로드 해주시면 좋을것같아요 개인적으로 좋은 앱입니다",3,54,2021-10-04 15:25:54,2021/4Q,2021
7326,7326,Acamone,들아갈때마다 로그인창이뜨는데 너무불편합니다,1,1,2021-10-04 17:08:28,2021/4Q,2021
7043,7043,김나윤,정말 좋고 좋지만 넥플릭스에 경찰수업과 코코와 나 홀로 집에 등 더 올려주셨으면 합니다...핳,3,4,2021-10-04 18:13:15,2021/4Q,2021
9396,9396,이예주,아니 멧플릭스 처음화면만나오고안나와여 로그인도로그아웃창도 안나오고 업데이트하라더니저래 다시깔아도 안되여,1,2,2021-10-04 21:34:45,2021/4Q,2021
17083,17083,이채민,사람,5,0,2021-10-04 22:53:46,2021/4Q,2021
11086,11086,퓨처게임,버그를 아직도 안고치시네요,1,0,2021-10-04 23:19:15,2021/4Q,2021
10823,10823,Kim JiHun,계정정지되서 다시 회원가입할려는데 조차도 안되네요.,1,1,2021-10-04 23:54:04,2021/4Q,2021
14259,14259,이한성,넷플릭스는 내가 보고 있음 영화 있다 근대 돈 내고 봐야한다,1,0,2021-10-05 01:29:36,2021/4Q,2021
13864,13864,fastbreak33 2020,코로나시대의 탈출구...,5,1,2021-10-05 03:10:40,2021/4Q,2021
17079,17079,k148 k,자막보소,4,0,2021-10-05 09:08:04,2021/4Q,2021
17048,17048,백성일,오지어게임,5,0,2021-10-05 09:25:35,2021/4Q,2021
17067,17067,성훈황,재미있습니다 ㅎㅎ,5,0,2021-10-05 10:31:32,2021/4Q,2021
15082,15082,신동준,보고 싶은게많은데 여기에는 없네요,3,0,2021-10-05 11:42:28,2021/4Q,2021
17082,17082,SM M,조이,5,0,2021-10-05 11:50:00,2021/4Q,2021
10845,10845,김병민,운영 개발자님 정말로 한번만 이라도 제말좀 들어주세요 감옥학원 애니좀 해주시면 좋겠습니다,5,1,2021-10-05 11:50:27,2021/4Q,2021
17046,17046,sumin bae,정말 좋습니다.,5,0,2021-10-05 11:56:39,2021/4Q,2021
7184,7184,맑은,며칠 동안 영상이 제대로 안 나와서 못 보고 있네요. 하루 빨리 조치를 취해야하는 거 아닙니까? 돈내고 사용하는데 이러면 안 되죠.,1,9,2021-10-05 12:27:47,2021/4Q,2021
17060,17060,신택진,하이,5,0,2021-10-05 13:09:59,2021/4Q,2021
7750,7750,Kang Yil Kim,일곱개의 대죄 계명의 부활이 사라졌는데 오륜지 아닌진 모르겠지만 1기도 있고 2기도있는데 왜 계명의 부활만 없나요? 고쳐주세요,4,2,2021-10-05 14:16:34,2021/4Q,2021
15993,15993,오진호,오진호 ㆍㄷ즙 ㄷㆍ,4,0,2021-10-05 14:35:59,2021/4Q,2021
8857,8857,팬더,넷플리스너무좋아요 중국 드라마 좀더 있으면 좋겠어요!,5,0,2021-10-05 14:54:01,2021/4Q,2021
12337,12337,김애리,아직 사용 경험은 없으나 즐겨 쓸만할것 같음,1,0,2021-10-05 16:01:24,2021/4Q,2021
17166,17166,수호,gooooooooood,5,0,2021-10-05 18:05:21,2021/4Q,2021
14068,14068,윤한결,진격거2기 왜지워,1,0,2021-10-05 18:37:01,2021/4Q,2021
10344,10344,Kim Fabianus,tv 연결 빡셈.. 매우..,1,0,2021-10-05 19:53:01,2021/4Q,2021
17830,17830,40대아재,잼나요,5,0,2021-10-05 20:00:12,2021/4Q,2021
6988,6988,조수연,해리포터가 왜 없나요..ㅠㅠ 너무 슬프네요.. 외국서버엔 있는데 한국 서버엔 없는 이유가 무엇인가요,4,1,2021-10-05 20:41:14,2021/4Q,2021
14199,14199,yellow pink,아직 사용못해봐서 별3개,3,0,2021-10-05 21:04:50,2021/4Q,2021
13469,13469,이이은영,매우 만족스럽습니다,5,0,2021-10-05 21:05:12,2021/4Q,2021
17085,17085,이우성,없음,5,0,2021-10-05 21:20:50,2021/4Q,2021
10855,10855,천영동,가입했지만 흰화면 뭘할지도 모르겠다... 사이트하라는거 이해가 되지않네 앱 쓰는거아니쟈? 이거 안해.,1,0,2021-10-05 21:34:14,2021/4Q,2021
23248,23248,삼각김밥,어 나이스,5,0,2021-10-05 22:13:34,2021/4Q,2021
9777,9777,탱크맨 채널,개꿀잼이에요 근대 보고있다가 갑자기 튕기는게 하루에 5번은 넘네요,4,2,2021-10-05 22:14:17,2021/4Q,2021
14156,14156,Nho hee young,영어로 왜 되어있나여?,1,0,2021-10-05 22:31:18,2021/4Q,2021
10238,10238,김선만,멤버십 변경 메뉴가 안떠요,2,0,2021-10-05 23:11:00,2021/4Q,2021
8081,8081,쩡쩡,다좋은데.. 저만 잠금화면 안풀리나요???탭 터치하면 풀린다는데 안풀림...,3,4,2021-10-06 02:51:22,2021/4Q,2021
11112,11112,영욱함,아니 결제하고 성인인증까지 했는데 왜 영상 보려고 누르면 성인인증 안되었다고 뜨는데 장난하시나요,1,2,2021-10-06 05:39:22,2021/4Q,2021
10703,10703,희빼미,가입 후 연령 인증 코드가 오질않아서 시청이 되질않습니다.,2,2,2021-10-06 10:31:49,2021/4Q,2021
13250,13250,시즌2건도지,진짜 19세만 하다고 진짜 어이없음 👎👎👎🖕🖕🖕,1,0,2021-10-06 12:06:03,2021/4Q,2021
15344,15344,건도지,맞아 진짜 어이없어 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,0,2021-10-06 12:08:08,2021/4Q,2021
17056,17056,이런이런,좋음,5,0,2021-10-06 15:59:32,2021/4Q,2021
1922,1922,조엘,다 좋은데 영화같은 경우 최신영화를 보기 힘드며 시리즈물 영화 같은경우도 일부만 있어서 많이 추가되었음 좋겠어요. 예시로 마블 같은경우도 시리즈별로 쭉 있으면 좋은데 일부 시리즈가 빠져있는 것 처럼요,5,55,2021-10-06 16:04:36,2021/4Q,2021
5994,5994,T1,넷플릭스 자체에서 자막이 조금 아쉽고 가끔 저장했던 목록이 사라졌었음,4,3,2021-10-06 17:33:20,2021/4Q,2021
22973,22973,안녕하세용,굿ㅋ,5,0,2021-10-06 18:38:31,2021/4Q,2021
12296,12296,sang-yi choi,네가 이거 처음 봤는데 너무 재밌어요,5,0,2021-10-06 19:34:42,2021/4Q,2021
5431,5431,달용,화질이 조금 구려졌다가 좋아지는데 화질 조정 같은건 없나요?,4,3,2021-10-06 22:00:07,2021/4Q,2021
11845,11845,한가을,유용하게 잘보고 있습니다,5,1,2021-10-07 05:59:16,2021/4Q,2021
12930,12930,서현진,심야괴담회좀 올려줬으면 좋겠어요,3,0,2021-10-07 07:41:37,2021/4Q,2021
15898,15898,이중규,다운이 안되는디,1,1,2021-10-07 08:11:58,2021/4Q,2021
13277,13277,Eunho Maing,다운로드가 잘 안되네요.,1,0,2021-10-07 08:15:01,2021/4Q,2021
14867,14867,ᄋᄋ,로고화면에서 안넘어 갑니다,1,5,2021-10-07 11:50:29,2021/4Q,2021
2502,2502,스피릿소울,외국지역에 있다고 앱 깔릴때 언어변경 못하게 하지말고 자유롭게좀 만들어요.. 태국에 태국 사람만 사나요? 미국에 미국사람만 사나요? 나 태국사는 한국사람인데 가입하려고 해도 전부 태국어라 못하고 언어변경도 안돼더만요..기능이 없지 아예 넷플이 한두푼짜리 회사도 아니고 촌스럽게 이게 뭔지.. 지금보다 더 오래전에도 앱깔릴때 본인편한 언어 선택할수있었는데 21년 10월 지금은 없네요?,1,1,2021-10-07 15:55:24,2021/4Q,2021
9444,9444,조근수,돈많이 벌면서 업데이트 너무늦어 답답해요,1,1,2021-10-07 20:00:05,2021/4Q,2021
17556,17556,송경민,넘조아요,5,0,2021-10-07 20:11:58,2021/4Q,2021
17078,17078,허순영,오징어게임😍,5,1,2021-10-07 21:13:02,2021/4Q,2021
16281,16281,유지연,그냥그렇네요,3,0,2021-10-07 22:06:20,2021/4Q,2021
3567,3567,구름무지개,"일단 좋아하는 애니를 볼 수 있어서 좋구요 광고도 없는데, 랙이 많이 걸려서 조금 그렇네요 그래도 다른 건 다 좋습니다.^-^",4,19,2021-10-07 22:11:48,2021/4Q,2021
7057,7057,김리나,못 보고.보고 싶었던걸 다시 보니 좋았지만 예능.인사이드 아웃.주토피아 이런 영화가 있었으면 좋겠다,5,0,2021-10-07 22:41:23,2021/4Q,2021
13795,13795,정성한,잘 시청합니다.,5,0,2021-10-08 00:04:27,2021/4Q,2021
17062,17062,호야K,Good,5,0,2021-10-08 06:02:31,2021/4Q,2021
12912,12912,축지킹,아니 결제 됬는데 다시 결제하라는 무슨말인가요? 고객센터 전화번호 좀 알려주세요,1,0,2021-10-08 06:38:47,2021/4Q,2021
5508,5508,보라삐빰,잘 보다말고 성인인증하라고 하고 영상 보는 도중 잠그면 잠금해제가 되질 않아요,1,3,2021-10-08 07:41:48,2021/4Q,2021
4835,4835,석혜원,태블릿으로 볼땐 만족하는데 모바일로 로그인도 되어있지 않은데 들어가지지가 않네요,4,3,2021-10-08 07:53:07,2021/4Q,2021
13066,13066,햄곰,잘보고 있는데 꺼지네??,1,0,2021-10-08 08:17:51,2021/4Q,2021
17057,17057,김남영,굿,5,0,2021-10-08 10:28:20,2021/4Q,2021
16295,16295,김성환,참 좋아요,5,0,2021-10-08 13:40:49,2021/4Q,2021
17149,17149,김강섭,오징어,3,0,2021-10-08 13:51:29,2021/4Q,2021
13441,13441,옐로DX스틱맨,아니!!!!!!! 무슨 12세이상 이라며 가입은19세 이상 인데!!!!!,1,0,2021-10-08 15:29:06,2021/4Q,2021
17140,17140,이승호,굿,5,0,2021-10-08 16:12:19,2021/4Q,2021
3233,3233,PARK Austine,안드에서 빨리 고쳐주세요 영상 재생 화면에서 터치 후 속도나 일시정지 화면이 나오고 또 다시터치하면 없어져야하는데 안없어져요 고쳐주세요,1,10,2021-10-08 16:27:21,2021/4Q,2021
12318,12318,퍼쥬,다좋은데 나루토 나 원피스가 없어서 4점이요,4,0,2021-10-08 17:46:00,2021/4Q,2021
4240,4240,이율,다 재밌구 좋은데... 시리즈물은 제발 모든편응 올려주시길 바랄게요ㅜㅜ 항상 마지막편이나 엔딩을 못봐요😭😭 없어서😭😭😭😭😭😭,4,6,2021-10-08 18:57:55,2021/4Q,2021
12832,12832,정재민,모두다 좋은데 오류가 있어서 불편해요,4,1,2021-10-08 19:29:08,2021/4Q,2021
11443,11443,율지연,넷플릭스화면재생되는데 요 화면 검은색으로나오네요계속요 ㅠ.ㅠ,3,1,2021-10-08 20:06:49,2021/4Q,2021
15079,15079,김김기석,아직잘 모름,5,0,2021-10-08 20:52:13,2021/4Q,2021
13582,13582,노미자,잘보겠습니다 내 성격에 맞게~~~,4,0,2021-10-08 23:43:23,2021/4Q,2021
19194,19194,푸르딩동,꿀잼,5,0,2021-10-09 08:54:43,2021/4Q,2021
14587,14587,박진우,파워레인저좀출시해주세요,5,0,2021-10-09 09:11:50,2021/4Q,2021
16279,16279,스상진,탭에서 안열여요,5,0,2021-10-09 09:12:24,2021/4Q,2021
17061,17061,김인,재밋어요,5,0,2021-10-09 12:04:15,2021/4Q,2021
13357,13357,아라,다 좋은데 타이타닉 다시 넣어 주세요,4,0,2021-10-09 13:02:49,2021/4Q,2021
3740,3740,사막여우,영화는 전부 옛날꺼만 있어 그게 좀 아쉽지만 반대로 시리즈물이 있어 그나마 다행이네요 허나 시리즈 물도 가령 바이킹스 시리즈물은 화질이 풀hd라고는 하나 실제 hd급도 안되는 저화질입니다,3,34,2021-10-09 14:27:56,2021/4Q,2021
13621,13621,김선,너무어렵다 왕짜증^^;;;;,1,0,2021-10-09 15:16:12,2021/4Q,2021
10575,10575,긍정이,너무 비싸서 볼수가 없어요 ㅜㅜ,3,0,2021-10-09 15:56:10,2021/4Q,2021
4137,4137,불탄감자,"가입시켜놓고 개인정보만 캐 가는 건 뭐죠? 왜 신용카드등록이 안 되고 계속 오류메세지만 뜨고 다른카드(롯데,신한,국민,현대) 입력해도 안 되고. 참내 대단한 넷.플이네요. 애매하게 만들고 가입해지도 못하고. 욕 나온다. 혹시 내 카드정보 누출되는 건 아니지요?",1,0,2021-10-09 16:08:26,2021/4Q,2021
12443,12443,love you,포켓몬스터w시즌2보고싶어요 꼭좀 넥플릭스에 올려주세요 제발 부탁드립니다,3,0,2021-10-09 17:45:40,2021/4Q,2021
13845,13845,양영진,컴퓨터로 넷플릭스 영화 보고있어요 감사합니다,5,0,2021-10-09 19:58:05,2021/4Q,2021
9506,9506,ssrr wi,노트20 에서 화면이 넘 어둡습니다. 제발 hdr 끄는 옵션좀 추가해 주세요.,1,1,2021-10-09 20:04:50,2021/4Q,2021
14731,14731,서지수,재미있어 ㅋㅋㅋㅋㅋㅋㅋㅋ,5,0,2021-10-09 21:17:58,2021/4Q,2021
7410,7410,유학봉,좋긴한데 시즌이 있을 때 다 시즌3까지 나와서 좀 불편함,4,0,2021-10-09 22:23:11,2021/4Q,2021
5072,5072,토리의 소소한 동영상,아니 그냥 다 좋은데 다음화로 넘기는 기능이 없어서 게속 나갔다가 다음화로 넘겨서들어와야해서 불편하네요.....,3,4,2021-10-09 23:00:08,2021/4Q,2021
4680,4680,임콩,"아 영문이나 이상한 나라 언어로 그만좀 바뀌라고ㅡㅡ 한두번이어야지 건들지도 않았는데 왜 지혼자 설정되서 자꾸 귀찮게 만든데? 진짜 이게 오류면 좀 처리를 하던가 내돈 15,000원주고 보면서 왜 이런 스트레스를 받아야함?",1,53,2021-10-09 23:13:01,2021/4Q,2021
23018,23018,전미주,굿,5,0,2021-10-09 23:16:30,2021/4Q,2021
2464,2464,이선구,프로그램 잘 되다가 잘 안열릴때가 있는데 그때마다 보고 있던 영상 다 지워지고 답답 하내요,1,3,2021-10-10 00:34:44,2021/4Q,2021
8997,8997,조정래,영상도많고 즐길거리도 많아서 좋아요,5,2,2021-10-10 01:50:36,2021/4Q,2021
22884,22884,김민결,굿.,5,0,2021-10-10 05:40:45,2021/4Q,2021
15481,15481,임병남,어떻게 해야 할지 모르겠어요,1,0,2021-10-10 08:34:55,2021/4Q,2021
15374,15374,임인는ᆞ환,로그인없에주세요,1,0,2021-10-10 09:40:49,2021/4Q,2021
17065,17065,seong min Hwang,👍,5,0,2021-10-10 11:08:48,2021/4Q,2021
17101,17101,김윤재,최고,5,0,2021-10-10 11:38:51,2021/4Q,2021
15688,15688,규민트TV,넘 재밌어요,5,0,2021-10-10 11:54:43,2021/4Q,2021
22816,22816,도봉배린 크루DBYT,너무 좋다.,5,0,2021-10-10 12:48:25,2021/4Q,2021
9700,9700,나눈하뚠,"내가 원하는 영화,예능,드라마를 볼수있어 좋아요!",5,0,2021-10-10 12:49:44,2021/4Q,2021
15972,15972,행복바이러스,오장어게임 굿,5,0,2021-10-10 13:06:09,2021/4Q,2021
14237,14237,김수민,넷풀릭스 접속이 안되요,5,1,2021-10-10 13:59:47,2021/4Q,2021
11362,11362,이정무,"넥플릭스에서 로그인하는데 자꾸 ""얼마남지 않았습니다뭐시기 넥플릭스.콤에 방문"" 뭐시기 대체 로그인 어떻게 하라는겁니까",1,10,2021-10-10 14:32:17,2021/4Q,2021
17074,17074,신어찌리,좋아요,5,0,2021-10-10 16:45:41,2021/4Q,2021
6883,6883,아까징끼,해당 국가에서는 시청이 안되는게 많네...,2,0,2021-10-10 17:05:07,2021/4Q,2021
15282,15282,양병훈,너무좋아요,5,0,2021-10-10 17:31:55,2021/4Q,2021
1611,1611,이선희,제 폰은 Galaxy Jump SM-A326k 기종인데요. 영상이 느리게 뚝뚝 끊어져서 나와요. 첨에는 몇분 잘나오다가 그러네요. 그리고 손으로 화면을 터치하고 있으면 재생이 잘 되요. 음향은 아무문제 없는데....영상만 그러네요....다른 타사 영상은 잘 나옵니다..,3,42,2021-10-10 19:29:08,2021/4Q,2021
17645,17645,류삼일,굳,5,0,2021-10-10 20:31:51,2021/4Q,2021
