,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
5422,5422,백운,"너무 너무 좋은데 제가 좋아하는게 많이 없더라구요.. 나의 히어로 아카데미아는 한국어 더빙판이 없고, 나루토, 해리포터, 포켓몬스터 배스트위시 등 제가 보는게 없으니까 자꾸 같은것만 돌려보게 됩니다.. 조금 더 다양하게 많았으면 좋겠어요! 다른 사람은 싫어도 저는 가장 좋아하는거니까요! 제발 제발 추가해주셨으면 합니다 그리고 가끔씩 자막이 혼자 켜져서 계속 제가 꺼야하더라구요.. 이건 왜 이런가요..? 아 포켓몬스터 베스트위시만 제발 추가해주세요 덴트가 보고싶어요 성우들의 목소리를 듣고싶다구여 제발여 진짜 추가해주시면 동서남북으로 절할게여 진짜루 부탁드립니다",4,1,2021-07-02 17:58:34,2021/3Q,2021
1493,1493,DongWook Yun,"인기 컨텐츠는 넷플릭스가 잘 업로드 해주지만 영화의 선택폭이 왓챠에 비해 적고 자체적으로 제작하는 넷플릭스 오리지널은 대부분 별로입니다 아이리시맨, 로마 정도 퀄리티로 고급의 오리지널을 가끔 뽑아내는게 나을 거 같아요",3,0,2021-07-02 18:42:36,2021/3Q,2021
9904,9904,Nalssen,수시로 무한버퍼링에 재생불가,1,0,2021-07-02 18:43:53,2021/3Q,2021
5932,5932,김지선,"노트20사용중인데 6월 말부터 계속안들어가져요 넷플릭스 글자만 뜬상태로 멈춰있네요.. 집에서 엄마폰으로 보고있는데 이건 원 불편해서 ㅡㅡ 기간을 늘려주던가 ..,빨리 되게해주세요!!!",1,0,2021-07-02 21:53:13,2021/3Q,2021
3024,3024,하바가아타라구자납,다 좋은데 결제수단을 좀 늘려줬으면 좋겠습니다 예로 들어서 구글 스토어에 있는 지갑으로 결제할 수 있다 라던지 아님 국내결제도 오픈 해 주심 좋겠습니다 그거 말고는 좋네요,4,1,2021-07-02 22:03:05,2021/3Q,2021
6096,6096,류창옥,너무 재밌네요.그런데 제가 아는 영화들이 많이 없는거 같습니다.도라에몽 영화 더 추가시켜 주시면 감사하겠습니다.,4,0,2021-07-02 22:06:14,2021/3Q,2021
23428,23428,조은서,💕,5,0,2021-07-02 22:12:56,2021/3Q,2021
13644,13644,겨울잠자고옴,아는형님 영상 몇개가 빠졌는데 추가해 주세요,5,0,2021-07-02 23:26:12,2021/3Q,2021
1264,1264,이진주 LEEJINJU,z플립 유저입니다. 아이패드로는 원할하게 돌아가지만 본 기기를 따로 이용하고 있는 입장에서는 무료플랫폼도 아니고 제돈주고 결제하는데도 영상 재생도 안되고 무한로딩만 2주정도 지난것같습니다. 밑에 리뷰들 보니 뭐 기기를 바꿔서 시청하시란 고객센터 답변도 했다는 것 같고... 이럴거면 그냥 환불해주시죠? 한달에 2만원 안되는 돈 매일 못 볼땐 안아깝지만 3주정도 되가는 시점에선 돈 빨아먹는 걸로 밖엔 안보입니다. 바로 고쳐주시던지 아니면 환불해주세요. 자동결제도 취소 해놓겠습니다.,1,132,2021-07-03 03:51:29,2021/3Q,2021
11948,11948,ga ful,작동도 안되는데 결제 됐네요. 환불해주세요,1,0,2021-07-03 08:06:59,2021/3Q,2021
13935,13935,박주혁,얼른 조치를 취하세요 안하면 조치 취합니다,1,0,2021-07-03 09:01:09,2021/3Q,2021
4032,4032,Li Ly,별 한개도 아깝네 제트플립 유저입니다 툭하면 재생 안되서 다시 깔고 재생 시키고 이문제 해결 안할겁니까?!! 제트플립 유저들만 고통받네요 리뷰 보기는 해요???,1,0,2021-07-03 11:30:51,2021/3Q,2021
7298,7298,zoozoo,Z플립유저이고 계속 로딩중 나와서 와보니 다 똑같네요. 이용못한 기간만큼 환불해줄건가요?,1,0,2021-07-03 12:22:01,2021/3Q,2021
17303,17303,다람쥐,제발 넷플릭스 광주은행도 할수있게 해주세요 ㅠㅠㅠㅠ Please make Netflix Gwangju Bank do it too ㅠㅠㅠㅠ,1,0,2021-07-03 13:21:26,2021/3Q,2021
15216,15216,최동호,영화좀 작작 지우세요,2,0,2021-07-03 15:13:55,2021/3Q,2021
1917,1917,피으비,7월3일 또 로드중이네요?^^ㅋㅋ 넷플 개발자들 일 안하나바요? 개빡치게. 빨리 해결좀 해줘요. 도데체 언제까지 사용자가 해결법을 찾아서 해야되는거에요. 갤럭시플립입니다 로드중이라고만 뜨고 영상 재생이 안되네요 지금 드라마보고 있는데 다음편 궁금해 죽을거 같아서 그러는데 빨리 좀 해결해주실래요?,1,9,2021-07-03 16:10:43,2021/3Q,2021
1153,1153,김시영,다른거는 다 괜찮지만 영상을 볼려고 할때마다 소리는 나오는데 화면이 안나오는 현상이 계속 발생합니다.. 빠른 시일 내에 해결해주세요..,3,0,2021-07-03 17:58:36,2021/3Q,2021
17313,17313,임서준,굿,5,0,2021-07-03 18:06:02,2021/3Q,2021
2084,2084,ᅳᅳᅳᅳ,라디오도 아니구....화면이 나와야 드라말 보죠. 유료인데 화면이 안나오면 .... 앱여러번 삭제하고 재설치 여러번 했어요. 오류 빨리잡으세요. 고객한테만 이거해봐라 저거해봐라 하지말구...별하나도 아까워요,1,16,2021-07-03 18:29:14,2021/3Q,2021
4686,4686,서하연,삭제했다가 다시 까니까 아예 들어가지지도 않네요 머하자는건지 삼성만 차별하는 것도 아니고 한두 명의 문제가 아닌 것 같은데 고치지도 않거,1,0,2021-07-03 18:33:17,2021/3Q,2021
10754,10754,다삭깍,"넷플릭스 한국 뭐함? 일본은 일본애니 나가토로양 후르츠바켓 무직전생 5등분신분 등 더많은데,,, 좀 일본애니메이션을 좀 많이 만들어주세요",1,0,2021-07-03 18:55:43,2021/3Q,2021
17307,17307,윤정석,재미 있다,5,1,2021-07-03 20:47:10,2021/3Q,2021
5848,5848,뇌가운동중,머칠째 재 설치를 몇번이고 해도 자꾸 폰으로 접속이 안되요ㅡㅡ,1,0,2021-07-03 21:55:19,2021/3Q,2021
2536,2536,티아Tia,"재생할 때마다 재즈음악이 나오는데 이게 꺼지지도 않아요! 넷플 재생 후에는 어떤 앱을 사용해도 음악이 계속 떠서 불편하네요ㅜ,",1,0,2021-07-03 22:00:49,2021/3Q,2021
3350,3350,이현아,제트플립 재생 로딩중으로 무한 반복. 언제 개선할런지 진짜 빨리 좀 수정 보완해주세요.,1,0,2021-07-03 22:03:18,2021/3Q,2021
18577,18577,안조셉,굿,5,0,2021-07-03 22:04:03,2021/3Q,2021
7402,7402,킁짤,z플립만 차별하나요? 돈주고 보는건데 보지못한다니 결제를 왜 했을까요... 반정도 남았는데 자취생이라 티비든 컴퓨터든 다 없고 진짜 너무하네요;;;,1,0,2021-07-03 22:42:57,2021/3Q,2021
4859,4859,Lee Joongkwon,쓰레기앱이네요 제대로 부팅도안되고 화면터치도 절대 제대로 안되요 갤21+잇니다,1,1,2021-07-03 23:22:30,2021/3Q,2021
8141,8141,JIN FFANG,Z플립 유저 무한로딩 문제 한달째 해결 안됨,1,0,2021-07-03 23:27:35,2021/3Q,2021
1355,1355,정원혁,영상 재생을 누르면 오류가 발생하고 앱에 접속할 때 너무 오래 걸리는 현상이 너무 자주 발생합니다 서버나 앱 구조에 개선이 필요해 보입니다,1,0,2021-07-04 00:13:42,2021/3Q,2021
3112,3112,김해중,"갤럭시 a40 사용하고 있는데 영상 재생하면 화면은 안보이고 소리만 들리거나 휴대폰 자체가 꺼졌다가 켜지는데 왜 이러는건가요,,,,?",1,3,2021-07-04 00:27:27,2021/3Q,2021
3044,3044,김예인,"몇 시간 전까지만 해도 잘 재생됐는데 갑자기 로딩 중 만 뜨고 재생되지 않네요, 돈 주고 보는 건데 이러면 재생되지 않던 시간들은 어떡하죠?",2,2,2021-07-04 00:41:29,2021/3Q,2021
1275,1275,Min Kwon Kim,노트10플러스 유료사용자입니다. 몇일 전부터 계속 무한 로딩상태입니다. 앱재설치해도 마찬가지입니다. 빠른조치 부탁드립니다.,1,0,2021-07-04 01:13:38,2021/3Q,2021
148,148,권도연,"(개인적 소감)보고 싶은 영화를 터치하면 밑에서 또다른 화면이 올라오는데,그 화면이 작다.또,그 화면에도 정보가 적혀있지만 작은 글씨이고,회차보기를 터치해서 들어가면 예고편이 자동 재생되는데..솔직히 자동 재생 없애고,보고 싶은 사람만 볼 수 있으면 좋겠고 밑에 툴바(홈,공개 예정,저장한 콘텐츠 목록)가 계속 고정되어 있어서 가장 아래쪽 회차 설명을 가려서 불편하다.플러스 회차 설명칸도 작아서 좀 커졌으면 한다. 개인적으로 전버전이 더 좋은듯하다. *아까 리뷰 적었는데 안보여서 다시 적음.",1,13,2021-07-04 01:14:58,2021/3Q,2021
17323,17323,박샤넬,볼만함,4,0,2021-07-04 08:14:35,2021/3Q,2021
13872,13872,김명중,태블릿에서 실행안된다,1,0,2021-07-04 09:41:50,2021/3Q,2021
2243,2243,이수현,돈 주고 보는 영상인데 화질이 왜이러죠..? 진짜 1080P가 아니라 360P로 보는 것 같아요. 넷플릭스를 껐다가 다시 켜도 똑같네요. 이게 한 두번이 아니에요. 꼭 고쳐주시기 바랍니다.,1,6,2021-07-04 11:53:19,2021/3Q,2021
12324,12324,심국보 계정 2,왜 제트플립은 영상재생이 안되나요,1,0,2021-07-04 12:08:20,2021/3Q,2021
4008,4008,강철멘탈,Z플립 사용자 입니다 몇주째 영상이 제생이 안되고 고객센터에 건의 했더니 테이터 삭제 요구및 기기변경만 이야기 하네요 최악입니다,1,0,2021-07-04 12:08:50,2021/3Q,2021
3649,3649,현,없는 애니가 너무 많아요.. 보고싶은건 있는데 여기엔 없어서 아쉽네요... 그리고 자막이 위아래로 계속 왔다갔다해서 어지럽고 보기 힘들어요.,2,1,2021-07-04 12:19:20,2021/3Q,2021
8587,8587,sue jung,넘길때 버퍼링이 걸려요,3,0,2021-07-04 14:01:24,2021/3Q,2021
9521,9521,Dohyung Kim,무한로딩상태인데 개선도없고 어쩌라는건지 답이없네요,1,0,2021-07-04 15:47:42,2021/3Q,2021
11868,11868,한상욱,애니메이션 영화 를보는데팅기고화면이멈춰요.,1,0,2021-07-04 16:24:19,2021/3Q,2021
4599,4599,유리,무한로딩 됩니다. 아예 넷플릭스 빨간글자만 나오고 안들어가지는데 해결책을 내놓으셔야할것 같네요.,4,0,2021-07-04 16:55:03,2021/3Q,2021
11116,11116,서길석,작동이전혀 되지않라요..?매달 이용료만나가네요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1,0,2021-07-04 18:20:26,2021/3Q,2021
12116,12116,김두기,동시자막 기능좀 넣어주셈,1,1,2021-07-04 19:37:59,2021/3Q,2021
10952,10952,호잉,Z플립쓰는데 어플이 안들어가져요 ㅡㅡ..,1,0,2021-07-04 20:31:30,2021/3Q,2021
12928,12928,오현종,다 좋은데 원피스만 추가 해주세요,5,0,2021-07-04 20:31:34,2021/3Q,2021
2006,2006,청경채2,"영화나 드라마를 시청할때 화면에 계속 '로드중' 이라고 뜹니다. 와이파이로도 해보고,데이터로도 해봤고 지웠다가 깔았다가 다 했봤는데 그래도 자꾸 영상을 시청할때 '로드 중' 이라고 뜹니다. 어떻게 된 건가요?",3,37,2021-07-04 20:41:39,2021/3Q,2021
13377,13377,김종헌,Z플립오류 언제 고쳐주나요...,1,0,2021-07-04 20:55:00,2021/3Q,2021
12056,12056,전재룡,삼성폰은 다 접속안됨 다들 탈퇴 합시다 와차로 갈아탑시다,1,0,2021-07-05 00:37:10,2021/3Q,2021
9513,9513,김문수,좋습니다. 넷플릭스 괜찮은 채널이예요,5,1,2021-07-05 01:17:32,2021/3Q,2021
9258,9258,김은영,하이큐 4기 좀 내주세요 진짜 보고 싶은데 사정이 있어서 못봐요 왓챠 같은 곳에서 다 냈던데 넷플만 아직 안낸거 아시죠?,4,2,2021-07-05 08:39:20,2021/3Q,2021
14828,14828,애기상어,Z플립 이용자입니다. 걍 결제취소 했습니다ㅋ,1,0,2021-07-05 10:25:21,2021/3Q,2021
23254,23254,이대한,개편함,5,0,2021-07-05 12:47:35,2021/3Q,2021
10950,10950,허진영,왜 접속이불가하죠? 넷플릭스만 써져있는화면만나옴,1,0,2021-07-05 14:06:13,2021/3Q,2021
7317,7317,이수민,z플림쓰는 사람입니다 내가 내돈주고 정당하게 보는데 왜 로딩이 게속뜨며 스트레스 받으면서 못봅니까? 저번부터 게속 제트플립 유저들 불만들이 있는데 고쳐지지 않습니까?,1,0,2021-07-05 15:16:43,2021/3Q,2021
10994,10994,배용균,아니 왜 다운하면 일본어로 나오는지 이해를 할수가없어요 ㅡㅡ 무슨 말인지 하나도 못알아듣겠는데 로그인도 안되고 어떻게 하라는 거에요ㅡㅡ,1,1,2021-07-05 16:28:42,2021/3Q,2021
1782,1782,새콤달콤,어제부터 겔탭 로딩중만 뜨고 영상이 안나옴. 폰으로는 되는데 화면이 작아서 불편. 언제 고쳐주는건지.....,1,0,2021-07-05 18:56:16,2021/3Q,2021
5120,5120,sup fight,계속 영상만 볼려하면 로딩만 뜨고 영상에문제가 생겼다뜨네요;;,1,0,2021-07-05 19:23:12,2021/3Q,2021
14418,14418,GAZUA,너무 좋아요,5,0,2021-07-05 19:33:59,2021/3Q,2021
17314,17314,심재형,굿,5,0,2021-07-05 19:41:16,2021/3Q,2021
23153,23153,노상현,좋아요,5,0,2021-07-05 21:11:09,2021/3Q,2021
12942,12942,주재현,저도 z플립인데 재생이 안되요,1,1,2021-07-05 22:22:31,2021/3Q,2021
13760,13760,닉네임,나루토가 없어요...나루토가...나루토가 없다니...내가 나루토를 볼려고 깐건데...나루토가 없어...나루토...,2,0,2021-07-05 22:49:43,2021/3Q,2021
6829,6829,Woojin Joo,운석전14편이 없습니다 시리즈를 볼수가 없네요 가격애 비해서 중국드라마랑 만화영화가 너무 없다는 생각이 드네요,1,2,2021-07-05 23:09:51,2021/3Q,2021
22576,22576,زربه تسان,It's good for your download,5,0,2021-07-06 00:08:12,2021/3Q,2021
9002,9002,숑숑,릭 앤 모리랑 이것저것 잘 보고 있어요 근데 캠프 캠프가 없다는 게 조금 아쉬워요,5,2,2021-07-06 03:43:11,2021/3Q,2021
6363,6363,cksthf,폴드2유저 입니다 z플립과 마찬가지로 로딩만 될뿐 더이상 진행이 되질않네요 일주일이 넘었는데 어떻게 해야하는건가요 내돈내고 보는건데 맘대로 보지도 못하고 해결방안도 없고 갑자기 안되면 어쩌라는거죠???,1,6,2021-07-06 04:22:44,2021/3Q,2021
4533,4533,비빔밥참치,제트플립 유저입니다 댓글 보기전엔 제 폰만 이상한줄 알았네요 제트플립이나 폴드 기종에만 프로필 변경 불가 팝업창 뜨는거였네요 몇달동안 이러는데 언제 해결 해주실건가요?,1,2,2021-07-06 05:41:58,2021/3Q,2021
16328,16328,크랩돌이,왓챠상위호환,5,0,2021-07-06 06:32:16,2021/3Q,2021
4239,4239,유상영,자막위치 고정할 수 있었으면.. 아래위로 왔다갔다 정신없음. 자막이 얼굴가리는거도 짜증나고...,1,1,2021-07-06 09:04:55,2021/3Q,2021
2295,2295,son우리미,z플립 사용자입니다. 아무이상없이 잘 나오는데 밑에분 z플립으로 안된다고해서 이상해서 글남깁니다 폰문제가 아닌거같아요. 저는 패드에서 안되거든요...ㅜ,5,7,2021-07-06 13:12:55,2021/3Q,2021
2354,2354,에픽맛쿠키,가장 큰 단점은 결제 전에는 내가 넷플에서 무엇을 시청 가능한지 볼 수가 없다는 점...해지 했다가 다시 가입하려 해도 뭐가 있는지 알 수 없으니 보고싶은 작품이 없을까봐 돌아오기 힘듬,1,0,2021-07-06 15:13:47,2021/3Q,2021
10216,10216,Eunbee Kim,미치지않고서야 넷플로 보고싶어요 ㅜ ㅜ) 넷플자막버전으로 보다가 다른앱 못쓰겠네유..,5,0,2021-07-06 16:27:54,2021/3Q,2021
3838,3838,소소,"제트플립 사용하는데 재생 안되는 분들, 현재 버전 삭제하고 구버전 앱 네이버에서 검색해서 받으세요. 받고 재부팅하면 재생됩니다ㅜㅜㅋㅋㅋ",1,1,2021-07-06 18:14:09,2021/3Q,2021
3632,3632,이하림,"제트플립사용중인데 넷플릭스 왜이래요?? 왜 첫로고화면에서 안넘어가나요? 무료플랫폼도아니고, 유료로 사용하는건데 문제있는거 아닌가요??",1,0,2021-07-06 19:09:29,2021/3Q,2021
10137,10137,송강 쳐돌이,다 너무 좋은데 타이타닉 다시 넷플릭스에 넣어주시면 안될까요????ㅠㅠㅠㅠㅠㅠㅠ 내 인생 띵작이였단 말이ㅇ에요 ㅠㅠ,5,3,2021-07-06 22:09:50,2021/3Q,2021
6209,6209,유민혜,끊김없이 잘 재생됩니다♡ 더욱 다양한 영화/드라마가 나오길 바라며♡♡,5,3,2021-07-06 22:48:22,2021/3Q,2021
6157,6157,서동국,갑자기 왜자꾸 로딩되는거죠?? 인터넷문제도아니구 디바이스 재부팅도해보고 플립이라서 정말 문제있는건가요?,1,2,2021-07-06 22:54:47,2021/3Q,2021
5702,5702,나우킴,Z플립 유저인데 저와 같은 상황이신 분들이 많네요 낼까지기다려보고 안되면 탈퇴해야겟넹ᆢㄷ,1,0,2021-07-06 23:50:47,2021/3Q,2021
2607,2607,도경김,앱은 좋은데요 영화끝나고 다음영화로 자동으로 넘어가는거 좀 짜증나요. 그리고 미리보기 끝나고 5초 뒤에 영화 자동으로 재생되는것도 별로에요. 왜그렇게 성격이 급한거에요?,4,23,2021-07-07 00:06:51,2021/3Q,2021
12123,12123,Sang Hwan Lee,UI-800-3 오류 젠장,1,0,2021-07-07 08:48:59,2021/3Q,2021
13673,13673,정아라,Z플립사용자입니다. 또 같은 증상이네요,1,0,2021-07-07 12:56:32,2021/3Q,2021
1253,1253,윤복례,잠자면서 보다가 한시간정도 지나면 자동 꺼짐 기능은 없나요? 잠들었는데도 계속 다음 다음 회차까지도 영상이 춝력되고 있는게 좀 불편하네요,5,4,2021-07-07 14:25:05,2021/3Q,2021
4439,4439,M.D.H,저기.. 나머지는 다 좋은데 프로그렘 삭제만 시키지말아주시면 안될까요? 지금 제가 즐겨보던 애니랑 영화가 2개씩 사라진 상태에요.,4,1,2021-07-07 14:44:56,2021/3Q,2021
882,882,토비,여기있는 대부분 사람들이 저랑 같은 경험을 하고계시네여 넷플릭스 영화같은거 시청할려고 누르면 오류뜨고 핸드폰을 재부팅시켜서 하면 조금 보다가 화면은 멈추는데 말은 나와여 그러다가 그상태로 아예멈춰서 핸드폰 자체가 또다시 재부팅이 됩니다 어캐 안될까여..??ㅜㅜ,2,7,2021-07-07 17:04:04,2021/3Q,2021
9283,9283,x t,광고에 비해 너무너무 부실함 돈 아까움,1,0,2021-07-07 17:26:14,2021/3Q,2021
2744,2744,송다희,z플립이 다 그런가 보네요... 저도 z플립인데 무한 로딩 걸릴때 마다 핸드폰 껏다키는게 굉장히 귀찮고 보기싫습니다;; 왜 걸리는지 이유라도 알면 그짓을 안할텐데 시도때도 없이 걸리니 돈 내고 이걸 왜 보는지 모르겠네요 이제,1,7,2021-07-07 18:02:42,2021/3Q,2021
12156,12156,윤발이,항상 재밌었어요,5,0,2021-07-07 19:16:07,2021/3Q,2021
17305,17305,하나링•はなりん,무한로드중,1,0,2021-07-07 20:39:38,2021/3Q,2021
3191,3191,김효효,저도 z플립 사용자이고 폰으로만 보는데 로딩중에서 넘어가지 않네요..여기 개발자는 뭐하는건지??? 이런 문제가 저뿐만이 아닌것같은데,1,1,2021-07-07 21:08:54,2021/3Q,2021
7280,7280,문정수,앱이 중단되고 안 열린다고 해서 계속 지웠다 깔아도 보고 했는데 아무것도 안 달라지네요,1,0,2021-07-07 22:08:19,2021/3Q,2021
10832,10832,신운이,무단결제 해놓고 계정찾기도 안되고 통화는 국제통화만 되고 이런게 왜 1위 ott인지,1,0,2021-07-07 22:41:09,2021/3Q,2021
7487,7487,김정효,영상이 재생 안되고 로드중이라고만 뜨네요,1,0,2021-07-07 23:05:34,2021/3Q,2021
7193,7193,겸손한빨강,z플립 사용자입니다..계속 로드중이에요...넷플릭흐는 유료서비스인데 이런건 너무 안일한거같아요 어서 고쳐주세요,1,0,2021-07-07 23:38:24,2021/3Q,2021
1530,1530,정지우,Z플립 유저입니다 로딩만무한반복이고 앱을 지웠다가 깔고 심지어 저장을해서 시청을하려해도 안됩니다 빠른복구 부탁드립다,1,1,2021-07-08 00:54:51,2021/3Q,2021
3257,3257,이또,이놈의 무한로딩...ㅡㅡ 내가 무한로딩 보려고 결제를 한것인가... 한두번도 아니고 계속 이런식이면 해지해야지 뭐..,1,0,2021-07-08 01:21:07,2021/3Q,2021
17320,17320,김대익,굿,5,0,2021-07-08 01:24:43,2021/3Q,2021
17311,17311,윤재성,굿,5,0,2021-07-08 02:15:33,2021/3Q,2021
9286,9286,지난주지난,모자이크 좀 치워주세요 영화나 만화 같은거 볼때 몰입도가 너무 깨져요,1,0,2021-07-08 02:16:20,2021/3Q,2021
13633,13633,ES Hong,아 업뎃 왜이래요!,1,0,2021-07-08 07:48:01,2021/3Q,2021
6645,6645,장도희,갤럭시 Z플립 계속 잘 안되는데 왜 업데이트 안해주냐? 집단소송감이네..,1,3,2021-07-08 08:00:09,2021/3Q,2021
6808,6808,Sj Kim,로고 화면에서 넘어가질 않습니다. 앱 제거하고 다시 깔아도 똑같네요. 어떻게 확인할 수 있을까요?,1,3,2021-07-08 09:12:15,2021/3Q,2021
17300,17300,不明,"I love Netflix, but there are some features that don't work well. Downloads sometimes don't work, even if I keep enabled the auto download option, Netflix doesn't download anything for me.",4,0,2021-07-08 09:23:57,2021/3Q,2021
4253,4253,김지영,갑자기 잘되던 영상이 재생이안되네요.. 다시 설치해봣지만 문제가 해결되지않네요,1,0,2021-07-08 11:38:43,2021/3Q,2021
5292,5292,CP #,2일째 핸폰화면 넷플릭스앱 들어가면 처음 로딩화면에서 안넘어가요 삭제후 재설치했는데도 안되네요 돈아깝네요 담달부터 해지해야겠어요,1,5,2021-07-08 12:42:09,2021/3Q,2021
6778,6778,김두안,왜 이렇게 로딩만되구 재생이 안되는지.....3일째 로딩만되네요 하하핳ㅎ,1,0,2021-07-08 13:05:02,2021/3Q,2021
15017,15017,이영주,아니 저도 z플립인데 안돼요.하,1,0,2021-07-08 13:55:50,2021/3Q,2021
4317,4317,황미,z플립 사용다입니다 로딩만 계속뜨는데. 결제하고 보는중인데 이거 어떻게 해결해주실껀가요.3일차인데.,1,2,2021-07-08 16:15:08,2021/3Q,2021
2784,2784,황유정,동영상 재생이 안됩니다!! 과거에 그런 적이있어서 앱을 삭제하고 다시 설치하면 잘되서 그렇게 했는데도 안됩니다... 정말 자주 일어나는 일이여서 실망이네요..,1,36,2021-07-08 16:49:37,2021/3Q,2021
10627,10627,Mary Mun,개발자..고객센터 다 코로나 걸리셨나요 Z플립이란게 뭔지는 아시죠...?? 한달 넘게 이러는거 같은데 환불 당연히 해주시는거죠? ㅎㅎㅎ 에이설마,1,0,2021-07-08 19:23:50,2021/3Q,2021
9198,9198,함빈,다 괜찮은데 본방송 중인 드라마가 없어서 아쉽네요,3,1,2021-07-08 22:08:27,2021/3Q,2021
10746,10746,임설,휴대폰 사양이 떨어져 화면 안돌아걸 왜 어플탓하며 징징거림?????,5,1,2021-07-08 23:33:28,2021/3Q,2021
15619,15619,홍E,폰에서안됨,1,0,2021-07-09 01:16:57,2021/3Q,2021
14766,14766,muto,제발 캡처 좀 하게 해줘요ㅜ,3,0,2021-07-09 03:15:27,2021/3Q,2021
11747,11747,새벽반,가끔씩 있는 로딩렉땜에 환장하겠네요,3,0,2021-07-09 03:43:33,2021/3Q,2021
17315,17315,K K,굿,4,0,2021-07-09 07:59:08,2021/3Q,2021
10825,10825,계속해,로딩좀 개선좀해주세요 돈이라도 돌려주던가요,1,0,2021-07-09 11:33:55,2021/3Q,2021
12841,12841,Ledo Ha,몇몇 작품 오역좀 수정해주세요 블리치 극장판 보는데. 구로사키 구치키 쑤이펑은 뭔데;;;,3,4,2021-07-09 12:40:29,2021/3Q,2021
3424,3424,Jiwon Park,"저도 z플립 사용자인데 재생이 안 돼요, 다른 기기에서는 잘 재생됩니다.. 5.8 이라는 에러 메세지가 떠요, 빨리 좀 고쳐주세요",1,18,2021-07-09 17:08:07,2021/3Q,2021
10729,10729,신지린슬,이거 왜 19세 성인만 가능하나요?? 나이가 안되는거면 그것만 따로 성인인증으로 하면 안되나요?? 다른것들 15세나 그런것들도 있잖아요... 그러니깐 19세 말고 15세도 가입할수 있게해주세요... 아니면 18세라도 해주세요 그리고 이거는 왜 보호자 인증이 안되나요?? 이런것들만 해주시면 정말 좋을거같아요,2,1,2021-07-09 19:23:11,2021/3Q,2021
