,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
14754,14754,여쑤,와이드바인 L3로 갑자기 강등됨.... L1이었는데,1,1,2022-01-04 14:45:05,2022/1Q,2022
6596,6596,익명,보고싶은 영화가 없네요~ 번역도ㅠ이상한게 많고요,3,0,2022-01-04 16:41:13,2022/1Q,2022
13444,13444,캐알TV,마계학교 이루마군! 2기가 나왔어요,5,0,2022-01-04 17:04:26,2022/1Q,2022
14863,14863,홀롤로,QHD 지원좀 해주세요 제발,3,0,2022-01-04 17:08:39,2022/1Q,2022
471,471,Temporary인수,갤럭시 탭 s7+ 사용중 앱 로딩이 안 되고 시작 화면에서 멈춰 있네요 저만의 문제는 아닌 것 같고 갤탭 사용자 분들이 겪는 중인 공통적 문제인 것 같습니다. 빠른 수정 부탁드립니다. 참고로 삼성폰에서는 정상 작동 되네요.,1,122,2022-01-04 19:10:55,2022/1Q,2022
5045,5045,강경해,너무 좋아요. 근데 네이버웹툰에 꼬리잡기가 드라마화되면 너무 좋겠어요,5,0,2022-01-04 19:39:57,2022/1Q,2022
15378,15378,이한결,디즈니+《넷플릭스. ㅇㅈ,5,0,2022-01-04 20:46:15,2022/1Q,2022
15151,15151,김용민,검색창은 어디?,1,0,2022-01-04 21:11:14,2022/1Q,2022
17093,17093,김정수,굿나이스,5,0,2022-01-04 21:56:09,2022/1Q,2022
12125,12125,정지훈,화질 설정 좀 할 수 있게 해주세요.,4,0,2022-01-04 23:59:44,2022/1Q,2022
3837,3837,Hannah Kim,멀티화면? 다른앱 사용할 때 뜨는 작은화면으로 보는 영화나 드라마에는 자막 안뜨는데 뜨게 하는 방법 없나요...? 떴다가 또 안뜨다가 멋대로 일때도 있고 개선해주세요,4,15,2022-01-05 01:22:26,2022/1Q,2022
9314,9314,Kim yum,한국 시간으로 새벽 네시쯤 결제가 되던데 :) 한국 시간에 맞춰서 결제 하세요,3,1,2022-01-05 02:04:33,2022/1Q,2022
14101,14101,잘살자,드라마 철인왕후 추가 좀 해 주세요~ SNL 신혜선 나오는 거예요,5,0,2022-01-05 08:47:39,2022/1Q,2022
8790,8790,töry min,모바일 앱은 제대로 될때가 손에꼽네,1,0,2022-01-05 09:09:32,2022/1Q,2022
7172,7172,불무리,좋아요 쉬는시간 활용해 재미있는 나만의친구가 되네요,4,0,2022-01-05 11:45:33,2022/1Q,2022
2474,2474,snow winter,진짜 렉이 너무 심하네요. 무슨 화면이 페이즈 걸린 것 처럼 느려졌다가 화면 터치하면 원래대로 돌아오고.. 진짜 겁나 귀찮네요...,1,10,2022-01-05 12:36:53,2022/1Q,2022
15529,15529,ᄒᄒ,자 빨리 하이큐 4기 뇌나,4,0,2022-01-05 17:19:36,2022/1Q,2022
13926,13926,ᄋᄋ,진짜 최고예요♡♡,5,0,2022-01-05 19:46:16,2022/1Q,2022
5413,5413,박소정,"진짜 다좋고 아무할말없어요 근데 일곱개의 대죄보시면 시즌1,2하고 3건너뛰고 4,5 있는기 좀 아쉽네요",4,0,2022-01-05 22:40:08,2022/1Q,2022
16796,16796,박평규,최고입니다.,5,0,2022-01-05 23:01:19,2022/1Q,2022
10942,10942,정동근,검은 해적 계약해주세요 목록 추가 오류 해결 부탁드립니다,1,2,2022-01-06 00:44:51,2022/1Q,2022
17055,17055,윤금조,좋음,5,0,2022-01-06 02:49:23,2022/1Q,2022
16836,16836,박병석,굿,5,0,2022-01-06 04:22:46,2022/1Q,2022
15335,15335,김슬비,들어가지지도 않네요,1,2,2022-01-06 05:39:43,2022/1Q,2022
14150,14150,채진병,잘보고 있네요,4,0,2022-01-06 08:18:31,2022/1Q,2022
10396,10396,민허스키,그래도 넷플이 볼께 재일 많아요,5,0,2022-01-06 08:52:43,2022/1Q,2022
15832,15832,최동성,그해 우리는...,5,0,2022-01-06 12:19:38,2022/1Q,2022
6249,6249,triple제이,저도 탭에서 자꾸 접속이 안돼요. 넷플인데 탭에서 접속안되면 어떻게 하나요!!!!,1,0,2022-01-06 13:00:40,2022/1Q,2022
22864,22864,안경진,좋아요.,5,0,2022-01-06 13:45:59,2022/1Q,2022
1741,1741,Dasol Lee,갑자기 화면 첫재생할때 재생이랑 10초 전후 아이콘 원래 빈화면 누르면 없어졌는데 지금 안없어지네요 재생하면 몇초는 가려진채 봐야하는데 너무 답답해요,2,5,2022-01-06 13:47:00,2022/1Q,2022
16807,16807,김호준,최고,5,1,2022-01-06 14:06:24,2022/1Q,2022
6443,6443,혜지,포켓몬스터 영상을 많이 업로드 해주시면 감사하겠습니다~너무 영상 종류가 적어요..ㅜㅜ,5,0,2022-01-06 14:54:06,2022/1Q,2022
21815,21815,지현,굿!!!!!,5,0,2022-01-06 16:12:46,2022/1Q,2022
4664,4664,C_0 Tiger,영화를 누르면 엉뚱한 영화가 뜹니다 지우고 재설치해봐도 똑같은증상이네요 수정바랍니다,2,1,2022-01-06 16:12:54,2022/1Q,2022
23321,23321,히요요,Good!!!,5,0,2022-01-06 16:41:40,2022/1Q,2022
10337,10337,양은정,카드 바꾸려고 하는데 안돼서 못 바꾸고 있어요. 모바일로 할 수 해주세요.,1,0,2022-01-06 17:18:58,2022/1Q,2022
17025,17025,깜시,넷플너무꿀잼,5,0,2022-01-06 17:46:20,2022/1Q,2022
17131,17131,보이후드,좋아요,5,0,2022-01-06 18:10:42,2022/1Q,2022
16290,16290,mo mo,ㄱ케속멈춰요,1,0,2022-01-06 18:51:10,2022/1Q,2022
13985,13985,이용호,심심 할때 보기좋다!,4,0,2022-01-06 19:02:26,2022/1Q,2022
17035,17035,쿤티TV,좋음,5,0,2022-01-06 19:04:00,2022/1Q,2022
13986,13986,김양자,태블릭피씨 접속 안되요,1,1,2022-01-06 19:43:08,2022/1Q,2022
4539,4539,최승필,다 좋은 데 볼 수 있는 게 좀 더 많아지고 영어로 된것도 더 나오면 좋겠어요.,4,1,2022-01-06 20:40:50,2022/1Q,2022
7498,7498,Eunjung Lee,갤탭7에서 왜 안들어가져요?? 하얀화면에 뭐 홈페이지가서 완료하란? 창만 뜨고 안넘어가요.... 답답ㅠ,1,0,2022-01-06 21:26:35,2022/1Q,2022
133,133,asd asd,재생도중 화면터치하고 나오는 UI를 다시 터치해도 사라지지 않게 만든 분은 누구죠? 유튜브도 못써봤냐? 영상 끝무렵에 갑자기 자동재생 팝업창을 만든 분은 누구일까요? 엔딩크레딧 시작도 안했는데 결말중에 자막과 영상을 가리는 팝업이 뜨는게 기획할때 진짜 아무도 문제점을 못찾은걸까요? 도대체 상식이란게 있나요? 뒤로가기를 누르면 팝업이 사라지지도 않고 영상이 그냥 나가지네요? 도대체 기본을 못하면 어쩌자는거예요? 아니 도대체 기본적인 편의사항을 처 못만들면 어쩌자는거야?,1,56,2022-01-06 21:33:26,2022/1Q,2022
16858,16858,JY K,😁,5,2,2022-01-06 21:41:20,2022/1Q,2022
11731,11731,오다희,모바일상에서로딩중으로화면이안바뀝니다,1,1,2022-01-06 22:25:42,2022/1Q,2022
4280,4280,백쇼,아니 왜 로딩이 죙일되는거죠?영상이 그렇다고 기다려도 안열리고 갤럭시이용자인데 요즘 계속그러네 끊기고,1,1,2022-01-06 23:12:34,2022/1Q,2022
3797,3797,김수진,저장기능이 특히 좋은듯해욤 인터넷 잘 되지않는곳에서 영화시청하기가 너무 편리해욤🥰🥰👍👍,5,3,2022-01-07 00:09:43,2022/1Q,2022
8627,8627,시아,진짜 다 너무 좋아요! 드라마 악의꽃이랑 어느날 우리집 현관문으로 멸망이 들어왔다가 넷플에 나왔으면 좋겠어요..ㅎㅎ 제가 꼭 보고싶어서 ㅎㅎ,5,3,2022-01-07 06:52:51,2022/1Q,2022
5903,5903,돈지혜,결제했는데 계속 가입을 마치라는 화면만띄워놓고 아무것도 안되요,1,1,2022-01-07 06:58:51,2022/1Q,2022
7550,7550,스카이워커제주,"오징어게임, 지옥, 100, 한달 체험후 넷플릭스 주식을 매도했습니다.",2,1,2022-01-07 12:32:24,2022/1Q,2022
15371,15371,Dennis wie,다 되니깐 안된다는 소리하지마라,5,0,2022-01-07 13:08:41,2022/1Q,2022
23329,23329,김민지,Ss,5,0,2022-01-07 14:41:27,2022/1Q,2022
11212,11212,슬라임서영,제 탭이 sm - t536 입니다. 앱을 실행시 튕김증상이 나타납니다. 해당 증상을 검토해 답변 부탁드립니다.,1,0,2022-01-07 17:15:50,2022/1Q,2022
16847,16847,심쿵lee,굿,5,0,2022-01-07 20:09:43,2022/1Q,2022
5678,5678,최서연,몇 번째 들어가보고 앱을 지웠다 깔아도 여전히 시작화면에만 머물러 있습니다,1,0,2022-01-07 21:11:57,2022/1Q,2022
17550,17550,wonsuk jang,하니,5,0,2022-01-07 21:25:06,2022/1Q,2022
1252,1252,현택 Jason OH,1월 1일날 휴대폰에 원래는 재미있게 보던 넷플릭스가 어느날 용량이 부족해서 한번 넷플릭스를 지웠다가 깔았습니다. 그런데 갑자기 다른 기기에서는 잘 연결되며 잘 사용되는 넷플릭스가 제 기기에서만 이용권을 구매하라고 뜹니다. 어떻게 된 것 인가요?,4,1,2022-01-07 23:32:01,2022/1Q,2022
14375,14375,S Terry,오ㅑ 안들어가져 ㅡㅡ,1,0,2022-01-08 00:09:35,2022/1Q,2022
5787,5787,석준호,좋아하는 것도 안나오고 히영상을 보다가 멈추면 버그가 걸려서 나가집니다 이거 왜이러는거죠 그리고 왜 좋아하는 게 안나와요?나오는 날짜가 맞는데 안나옵니다,2,9,2022-01-08 00:09:55,2022/1Q,2022
7765,7765,Seon-hee Jang,오늘 갑자기 스페인어로 글자가 나오는건 왜일까요? 지금까지 잘보다가 갑자기 이러니 불편하네요.,3,0,2022-01-08 01:49:44,2022/1Q,2022
5438,5438,수퍼마리아,폰에서 시작화면서 계속 디바이스오류라뜨고ㅜ 지우고 다시깔았는데도 그러고ㅜ,2,1,2022-01-08 02:40:18,2022/1Q,2022
15198,15198,mambo sk,볼게 없어...,2,0,2022-01-08 08:02:07,2022/1Q,2022
22810,22810,최지원,있던 영화가 사라짐. movie is gone...?,2,0,2022-01-08 10:25:44,2022/1Q,2022
325,325,유재선,넷플릭스는 사기꾼입니다. 일부러 영상을 끊는 상황을 잡았습니다 작년말에 요금제가 바뀐다는 메세지가 뜨더군요 그래서 저는 자주 보는게 아니니 제일싼 요금제를 선택했습니다. 그게아마 6천원데 요금제 였을껍니다. 그러더니 즐겨보던 것들이 중간에 계속 끊겨 어제 회원탈퇴를하니 바로 영상이 잘나오는 겁니다. 제가 3일동안 영상이 끊겨 보지도 못한게 회원 탈퇴하니 바로 고화질로 나오는 겁니다. 이새끼들 비싼 요금제 유도 할려고 영상 속도 조정하는거 확실합니다. 절대 가입하지 마세요,1,35,2022-01-08 12:19:26,2022/1Q,2022
1454,1454,강동,"모바일에서 시청할때 화면잠금하면 해제가 안눌리네요 ㅋㅋㅋ 또 화면 한번누르면 일시정지, 10초 당기기, 넘기기 등 뜨는게 다시 화면누르면 사라질줄 알았는데 그대로 계속 떠있네요 제일 불편한 부분인데 이것만 해결되면 볼만하겠네요 휴대폰고장인줄알고 보다가 답답해서 부술뻔했습니다 개선좀 해주세요",1,16,2022-01-08 13:53:36,2022/1Q,2022
14273,14273,굿럭대박,첫화면에 멈췄어요,1,0,2022-01-08 15:25:21,2022/1Q,2022
1429,1429,Julia Im,갤럭시 탭에서 안되신다는 분들 보시길요.. 저도 오늘 갤럭사탭 중고로 구매하고 이것저것 테스트해보다가 넷플을 깔고 접속하려는데 자꾸 로그인이 안되고 앱실행도 안되더군요. . 여러번 앱깔고 지우고 다시 해도 안돼서 답답해하다가 기기인증때문에 그런가 싶어서 탭에서 인터넷으로 넷플릭스 접속후 앱을 다시 깔고 실행해보니 되네요. 탭에서 앱실행 안되시는 분들 저처럼 인터넷으로 넷플 페이지 접속후 실행 해보세요.,4,91,2022-01-08 16:29:46,2022/1Q,2022
16919,16919,Mẫn Nhi,👍👍👍,5,0,2022-01-08 16:56:01,2022/1Q,2022
5203,5203,염선미,로그인을 하려는데 이메일도 쓰고 비밀번호도 적었는데 얼마 남지 말라며 넷플릭스.컴을 하라는데 어떤 것도 없고 고객센터랑 개인정보라는 표시 밖에 없어서 어떻게 할 수도 없어요.계속 시도를 해도 안되구요 이것 좀 고쳐주세요,1,0,2022-01-08 17:35:13,2022/1Q,2022
7239,7239,석태주,시청중인 콘텐츠가 없어졌다가 나왔다가 난리네요 수정 부탁드립니다,4,0,2022-01-08 19:43:52,2022/1Q,2022
13550,13550,임승호,12세어린인키즈는보지마세요보지마세요별0개,1,0,2022-01-08 23:11:23,2022/1Q,2022
15536,15536,이종현,안들어가져요,1,0,2022-01-08 23:40:26,2022/1Q,2022
6831,6831,시후,제공영상에 비해 비싸다. 가라탈 시기 옴,1,0,2022-01-08 23:48:54,2022/1Q,2022
6880,6880,방울,빡치게 실행이 안됨 첫화면에서 계속멈춰있음,1,1,2022-01-09 00:32:47,2022/1Q,2022
6329,6329,이윤지,하 이거 로그인 어렵개 하고 봤는데 찐자 이거 볼때 화면 이 좀 안좋네요 ...b,1,0,2022-01-09 00:46:57,2022/1Q,2022
14175,14175,뇽tv발,영상재생 개 안됌,2,0,2022-01-09 09:41:56,2022/1Q,2022
17095,17095,jb03 hong,비싸,3,0,2022-01-09 10:28:57,2022/1Q,2022
16817,16817,오현아,굿,5,0,2022-01-09 10:33:40,2022/1Q,2022
14196,14196,Tory Story,폰 껐다 키세요 되네요,1,0,2022-01-09 12:30:00,2022/1Q,2022
8893,8893,김지은,너무 좋고 영화가 재밌어요^^,5,0,2022-01-09 13:35:23,2022/1Q,2022
8915,8915,이준명,비번이틀렸다고뜨네요..그래서로그인도못했어요..,1,0,2022-01-09 15:14:59,2022/1Q,2022
15173,15173,부서저흩어지는모습을보여줄게,이거 외 하는지 이해가 안데냉 ㅡ ㅡ,1,0,2022-01-09 16:09:20,2022/1Q,2022
5452,5452,Chani,화웨이 탭 사용자입니다. 왜 앱을 설치했는데 로그인도 안되고 열리지도 않나요?,1,0,2022-01-09 16:28:08,2022/1Q,2022
12089,12089,보고싶은날,포켓몬스터 W 최신 업데이트 해주세용 슈가슈가룬 꿈빛파티시엘 캐릭캐릭체인지 같은 옛날 추억의 애니도 업데이트 안 될까용 이누야샤도 들어왔는데 ㅠ,5,0,2022-01-09 17:53:03,2022/1Q,2022
15605,15605,서울저평가,아놔 안들어가져 ㅡㅡ,1,0,2022-01-09 22:26:46,2022/1Q,2022
8383,8383,ᄃᄇ,보고싶은게 많은데 제가 보고싶은것들이 많이 없어요 ㅠ 달리는사이 구미호뎐 등등 ㅠㅠ,3,0,2022-01-10 01:57:23,2022/1Q,2022
16821,16821,곰표앞치마,좋음,5,0,2022-01-10 04:58:35,2022/1Q,2022
12349,12349,노린,한국 넷플엔 안나오는게 많아요 좀..,5,0,2022-01-10 10:24:58,2022/1Q,2022
6365,6365,최유림,갤럭시 탭 s7 이용자입니다. 넷플릭스를 다운로드하려고 했는데 설치 자체가 되지 않아요. 왜 이런지 알 수 있을까요?ㅠㅠㅠㅠ,5,1,2022-01-10 11:14:53,2022/1Q,2022
13920,13920,또또,극장판 짱구는 못말려 28기:격돌!낙서왕국과 얼추 네 명의 용사들 공개해주시면 별 5개 드릴게요!,4,0,2022-01-10 12:29:57,2022/1Q,2022
6288,6288,김은정,이거 로그인을 했는데도 자꾸 로그아웃됐다고 뜨고 예전에는 잘됐었는데 실망이네요,1,0,2022-01-10 12:58:14,2022/1Q,2022
11961,11961,김은서,넷플릭스 진격거 2기 돌아오면 5점 드리겠습니다..,2,1,2022-01-10 13:17:00,2022/1Q,2022
4886,4886,박태인,갑자기 넷플을 깔았는데 로그인을 하고 실행을 하는데 막 꺼져가지고 3점 드립니다,3,0,2022-01-10 19:01:39,2022/1Q,2022
16786,16786,이이수,별로임,1,0,2022-01-10 19:46:43,2022/1Q,2022
12685,12685,이름,왜 갑자기 성인인증? 잘 되다가 왜????,2,0,2022-01-10 20:51:11,2022/1Q,2022
7759,7759,이예지,가격대비 진짜 좋음 넷플하기 잘한거 같음,5,0,2022-01-10 21:29:25,2022/1Q,2022
9334,9334,최수경,전 아무문제 없이 재밌게 시청중임미다 -_^,4,0,2022-01-10 22:21:55,2022/1Q,2022
14561,14561,dd Dd,Pip 자막지원은 언제해줌,2,0,2022-01-10 22:22:19,2022/1Q,2022
16794,16794,최혜경,최고만점!!,5,0,2022-01-11 00:27:15,2022/1Q,2022
5040,5040,김진영,어제 핸드폰으로 넷플릭스 접속을 했는데 접속이 현재까지도 안돼고 있습니다.,1,0,2022-01-11 10:13:44,2022/1Q,2022
14482,14482,경원,진격의 거인4기 2쿨좀 보게 해주세요,4,0,2022-01-11 10:20:55,2022/1Q,2022
9340,9340,최영광,빅뱅이론 돌아오면 같이 돌아올게~~ 그때는 요금도 다시 내려갔으면.....,1,0,2022-01-11 10:34:43,2022/1Q,2022
10896,10896,도라에몽,"1.디즈니, 마블, 옛날 영화 좀 갖고와줘요. 영화가 너무 없어요. 2.가격 인하해 주세요.3.드라마 철인왕후, 구미호뎐 가져와주세요~ 보고싶은거 다 없음ㅠㅠ",2,3,2022-01-11 10:39:04,2022/1Q,2022
1114,1114,뇸뇸,"하,,,,,,,저 넷플릭스 볼때마다 속 터져죽겠어요...저만그런지 모르겠는데 밝기를 최대로 올리고 앱을열어도 영상을 틀면 밝기가 어두워져 미치겠어요,,,,좀 고쳐주세요.그리고 밝기를 올리려 하면 이게 어떤앱에서 밝기를 제어하고 있어서 자동으로 못한다고 떠요 이거 깔지마세요",1,6,2022-01-11 13:47:07,2022/1Q,2022
23278,23278,김창희,꿀잼이요,5,0,2022-01-11 15:26:58,2022/1Q,2022
12739,12739,허밍반,심심하면 들어가지질 않네ㅡㅡ 돈 내고 보는데 이건 아니지 않습니까,1,0,2022-01-11 18:35:39,2022/1Q,2022
10149,10149,달빛,저 ㅜㅜ 다 좋은데 SBS 가 너무 없고 tvn 은 많아요 ㅜㅜ 그리고... 귀멸의칼날 시즌 2 받아주시면 안될까요??ㅜ 진짜 너무 보고싶어서 매일 들어가 봐요 ㅜㅜ 제발 귀멸의 칼날 2 받아주세요 🙏 😭 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,4,3,2022-01-11 20:43:43,2022/1Q,2022
15170,15170,남노승완,포켓몬스터가재미있어요,5,0,2022-01-11 23:20:00,2022/1Q,2022
12016,12016,김용신,업뎃 겁나느려!!!!!!!!!! 방송하면 다음 날 되기전에 올라오지않나요?,4,0,2022-01-12 00:27:36,2022/1Q,2022
17016,17016,노현준,😊,5,0,2022-01-12 00:34:09,2022/1Q,2022
2228,2228,하겸,원래 있던 영화가 사라지는 현상이 일어나는데 다시 볼 수 있는 건가요? 인셉션 전에 봐서 다시 보려고하는데 현재 인셉션이 없다고 떠서요,3,0,2022-01-12 00:39:15,2022/1Q,2022
16790,16790,WOOYOUNG JUNG,안켜져요,1,0,2022-01-12 01:51:06,2022/1Q,2022
2601,2601,최재호,다 좋은데 유튜브나 웨이브같이 세로형 작은화면 모드도 지원되었음 좋겠어요...작은 화면으로 시청하면서 다른 영상도 고를수있게 해주세요,5,11,2022-01-12 02:21:09,2022/1Q,2022
23095,23095,김대범,좋아요,5,0,2022-01-12 05:31:28,2022/1Q,2022
11526,11526,JY Park,넷플릭스도 점검있나요? 왜 메인페이지가 안뜨죠,1,0,2022-01-12 07:46:15,2022/1Q,2022
5103,5103,Kevin S,아이패드에서 볼때처럼 안드로이드 재생 화면에서 볼륨 조절이 가능하게 해주세요.,3,0,2022-01-12 09:09:38,2022/1Q,2022
8315,8315,채스와,아니 다좋은데 프리파라 왜 3기만있냐고 .. 1기 2기도 보고싶은데 차라리 1기만 있지 왜 3기만 있냐고,4,0,2022-01-12 14:05:56,2022/1Q,2022
5937,5937,고상정,여기는 애니 애청차한테는 안 맞나 보네요.첨에는 좋았는데. 시간이 지날수록 볼만한 애니 가없네요ㅡㅡ. 그래서 지금은 다른데 서 보구 있담니다..,2,37,2022-01-12 14:10:22,2022/1Q,2022
4498,4498,김곽수,다 좋아여 스킵 있고 종류도 다양해서 매우 좋은데 신비아파트 시즌이 더 나오면 좋겠어요,5,0,2022-01-12 14:43:41,2022/1Q,2022
15490,15490,설민호,뭐가업데이트된건지???? 그대론데???,4,0,2022-01-12 16:57:28,2022/1Q,2022
14271,14271,이슬이,접속오류가 생기는데 어떻게해야하나요?,1,0,2022-01-12 18:51:57,2022/1Q,2022
23123,23123,이세행,굿,5,0,2022-01-12 19:26:36,2022/1Q,2022
16785,16785,mills,가격비쌈,1,1,2022-01-12 19:51:33,2022/1Q,2022
16775,16775,이유리,안된다,1,1,2022-01-12 20:12:42,2022/1Q,2022
11188,11188,콩서,귀멸의칼날 렌고쿠외전이랑 2기 없어서...,3,0,2022-01-12 20:38:53,2022/1Q,2022
1297,1297,김남숙,어제부터 앱이 실행이 안되서 제거하고 재실행을 몇번이나 했는데도 왜안되는거죠 다른글처럼 인터넷으로 들어가서 해도 마찬가지네요 넷플렉스 단어만 떠있다가 안내창에 디바이스에 오류가 발생하였습니다. 디바이스를 재시작 해주세요(501. -109) 요렇게 뜹니다 빠른해결 부탁드려요,1,253,2022-01-12 21:50:18,2022/1Q,2022
10993,10993,김민환,최적화가 다른 ott보다 잘된거 같아요,5,0,2022-01-12 21:53:17,2022/1Q,2022
17007,17007,tae hwan jung,쵝오,5,0,2022-01-12 22:55:11,2022/1Q,2022
14955,14955,김경태,최고에용~~,5,0,2022-01-13 09:28:28,2022/1Q,2022
