,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
3592,3592,Google 사용자,이번에 첫결제로 새벽3시에 1.2만원 결제되었는데 3시6분에 또 1.2만원이 결제됬습니다... 왜 두번이나 결제가 되었는지 알수가없네요. 확인바랍니다!,5,0,2019-07-02 09:27:17,2019/3Q,2019
13681,13681,Google 사용자,로그인도 안되고 성인인증하라는데. 안되는걸 어떻게인증하라는 말인지?,1,0,2019-07-02 12:57:34,2019/3Q,2019
4356,4356,Google 사용자,영상을 보다가 안볼라면 삭제가 필요한데 기능으로 존재하지 않네요.. 무조건 다 봐야만하니 좀 불편합니다,4,0,2019-07-02 14:58:11,2019/3Q,2019
19367,19367,Google 사용자,그저 갓갓갓,5,0,2019-07-02 15:42:15,2019/3Q,2019
3947,3947,Google 사용자,화면 잠금 버튼이 추가되었으면 좋겠네요. 그리고 나혼자 산다 제발 나왔으면 좋겠어요ㅠㅠ,4,4,2019-07-02 17:47:37,2019/3Q,2019
8735,8735,Google 사용자,카테고리 불편한것만 고치면 최고,5,0,2019-07-02 19:14:58,2019/3Q,2019
19383,19383,Google 사용자,👍,5,0,2019-07-02 21:18:52,2019/3Q,2019
6327,6327,Google 사용자,추천받아서 한달무료사용중인데..아주좋아요.유용하네요^^,5,0,2019-07-02 21:59:06,2019/3Q,2019
13998,13998,Google 사용자,왜~~연령인증이 안되는지여,1,0,2019-07-02 22:30:34,2019/3Q,2019
8151,8151,Google 사용자,새로 산 티비에선 너무 잘됩니다. 근데 다른 티비에선(이 티비는 티비구글스토어에서 넷플렉스를 깔았음) 자막이 안뜨거나 소리가 안나오거나 버퍼링이 걸려요.티비 문제인가요..?ㅜ,4,1,2019-07-03 00:21:39,2019/3Q,2019
2691,2691,Google 사용자,넷플릭스 공유해서 쓰는데 괜찮네요 폰이랑 PC도 되고 딜라이브(셋탑박스) 중고 3만원 짜리 사서 하면 TV에서 볼수있고 단점은 한번씩 렉이걸린다는거 사용자가 많아서 그린거 같기도 하고,5,1,2019-07-03 08:14:12,2019/3Q,2019
19377,19377,Google 사용자,좋아요,5,0,2019-07-03 11:11:48,2019/3Q,2019
7832,7832,Google 사용자,결제수단에서 자꾸 오류가 뜨고 나중에 다시 하라고 뜨는데 언제쯤 풀리나요?? 빨리 이용하고 싶은데 답답하네요..,3,1,2019-07-03 11:35:38,2019/3Q,2019
66,66,Google 사용자,"화면상에서 볼륨조절이나 밝기조절도 안됩니다. 또 업데이트이후에 , 시청시작하고 화면조절하는 버튼이 터치해도 사라지지않고 자막을 가리고 화면보는것도 거슬리네요. 상담원은 이런경우는 첨이라고 얘기하는데 그게 더웃기네요. 저말고도 이런글이 여기써져있더라고요. 관리자들은 앱평가글은 안보시나봐요",1,26,2019-07-03 11:37:09,2019/3Q,2019
8769,8769,Google 사용자,아니 갑자기 접속이 안되네요 디바이스를껏다켜라해서 몇번째인지..,1,1,2019-07-03 12:27:45,2019/3Q,2019
13628,13628,Google 사용자,왜 자막이 자꾸 사라지나요??,1,0,2019-07-03 12:52:34,2019/3Q,2019
15794,15794,Google 사용자,업뎃좀자주해주세욧,5,0,2019-07-03 14:39:32,2019/3Q,2019
15235,15235,Google 사용자,접속이 저만 안되나요?,1,1,2019-07-03 15:35:01,2019/3Q,2019
19374,19374,Google 사용자,굿,5,0,2019-07-03 17:28:03,2019/3Q,2019
2965,2965,Google 사용자,자막폰트가 핸드폰폰트 적용되다가 안되네요. 적용가능하게 해주세요. 현재 고딕폰트 너무 큽니다.,4,0,2019-07-03 18:50:13,2019/3Q,2019
19380,19380,Google 사용자,좋아요,5,0,2019-07-03 21:18:58,2019/3Q,2019
3899,3899,Google 사용자,다 맘에 듭니다. 작품 수가 아쉽기는 하지만 계속 늘어가고 있는 것 같아 좋습니다~! 중드 현대물 많이 부탁드려요ㅠㅠ!!,5,9,2019-07-03 21:36:04,2019/3Q,2019
1134,1134,Google 사용자,재생상태에서 화질 설정할 수 있게 해주세요ㅠㅠ 제일 높은 화질로 볼 수 있는 이용권 쓰는데 HD인지 잘 모르겠어요 잘터지는 와이파이로 보는데도..ㅠ,2,0,2019-07-03 22:04:33,2019/3Q,2019
5594,5594,Google 사용자,영화가 좀 다양했으면 좋겠습니다 돈내고 보는거치고는 영화가 너무 적네요 그래도 이름있는 킹스맨같은 영화도 없으니 좀 그렇네요,5,0,2019-07-04 00:09:27,2019/3Q,2019
3812,3812,Google 사용자,재생바가 왜 바로 사라지지 않고 10초를 기다려야지 사라지는 걸로 바뀌었을 까요..?다시 예전 버전으로 돌려주면 감사하겠습니다.,2,2,2019-07-04 00:32:34,2019/3Q,2019
14083,14083,Google 사용자,1001오류로 안됨,1,0,2019-07-04 01:37:23,2019/3Q,2019
14326,14326,Google 사용자,실행이 안되네요,1,0,2019-07-04 02:44:14,2019/3Q,2019
2323,2323,Google 사용자,자꾸만 영상 로딩중이라는 표시가 뜨고 시작할때 일정시간동안 화질이 너무 안좋은 경우가 있네요.,2,0,2019-07-04 04:27:05,2019/3Q,2019
6698,6698,Google 사용자,"팝업플레이어(멀티플레이)가 안되서 탈퇴합니다.,ㅠㅠ아쉬워요",2,0,2019-07-04 10:10:55,2019/3Q,2019
1157,1157,Google 사용자,"화면 터치하면 일시정지, 앞뒤로10초씩 옮기는 화면이 뜨는데 반대로 터치할 때 사라져야 하는데 안사라집니다ㅡㅡ 되게 거슬리고 신경쓰여요",1,0,2019-07-04 10:13:30,2019/3Q,2019
19584,19584,Google 사용자,우엉,5,0,2019-07-04 11:27:31,2019/3Q,2019
8863,8863,Google 사용자,너무 없는게 많은것 같아요 제가 보고싶은거 4개 쳤는데 하나도 없었어요ㅠ,3,1,2019-07-04 14:02:00,2019/3Q,2019
4285,4285,Google 사용자,아니 재생 버튼이랑 앞으로 뒤로가기 버튼이 재생 내내 안사라져요 왜이러냐고요 돈내고 하는데 오류 개쩝니다 빨리 수정해주세요,1,1,2019-07-04 14:52:40,2019/3Q,2019
14212,14212,Google 사용자,한영자막 같이 나오게 도와주세요,5,0,2019-07-04 15:19:13,2019/3Q,2019
11013,11013,Google 사용자,넷플릭스 어플 클릭해도 들어가지지않아요 어떻게 하죠??,1,0,2019-07-04 16:27:27,2019/3Q,2019
13362,13362,Google 사용자,기묘한 이야기 언제나와,5,0,2019-07-04 16:49:41,2019/3Q,2019
3960,3960,Google 사용자,삭제하고 다시 깔았는데도 글씨만 뜨는 시작화면에서 계속 넘어가질 않네요...어떻게 보라고.....,1,0,2019-07-04 19:54:39,2019/3Q,2019
12204,12204,Google 사용자,없는자료가 훨씬많네요..,3,0,2019-07-04 23:22:21,2019/3Q,2019
2540,2540,Google 사용자,아니 뭔 프로그램 뭐뭐 있나 미리보려고 로그인하면 한달무료 절차만 계속 나오고 메인화면 구경도 못하고 짜증나서 지움. 와챠쓰다 옮기려고 했는데 어플 짜증나서 못쓰겠네,1,1,2019-07-05 00:52:49,2019/3Q,2019
387,387,Google 사용자,"갑자기 아무것도 안되네요. 처음에는 접속이 안된다고 뜨길래 인터넷 오류인줄 알고 와파도 껏다 켜보고 어플도 다시 깔아봤는데 1007 오류 계속 뜨더니 비밀번호 틀렸다길래 비밀번호 재설정하려고 문자로 인증코드받아서 입력하니 또 오류뜨면서 안되고 메일로 비번재설정 받았더니 비번 재설정확인 눌러도 안되고 엉망이예요! 화나서 구글 아이디로 접속해서 멤버십 해제하려고 해도 안된다고만 뜨고, 기기모두 로그아웃 눌러도 또 안된다고만 뜨네요. 되는 게 도대체 뭐예요?",1,4,2019-07-05 01:09:19,2019/3Q,2019
7735,7735,Google 사용자,왜 들어가지지가 않아요ㅠㅠㅠ 결제는 했는데 어제부터 안들어가져요 왜그런건가여ㅠㅠㅠㅠㅠㅠㅠㅠㅠ제발 방학인데ㅜ영화좀 봅시당 ㅠㅠ,1,0,2019-07-05 03:52:45,2019/3Q,2019
13601,13601,Google 사용자,영화 너무 없어요,3,0,2019-07-05 06:14:59,2019/3Q,2019
19595,19595,Google 사용자,요즘 흔한 휴대폰 결제도 없네 구식결제시스템,1,1,2019-07-05 06:47:56,2019/3Q,2019
5597,5597,Google 사용자,갑자기 잘 되던 컨텐츠 다운로드가 안됨. 앱을 업댓할 때마다 퇴화하는 이유는???,1,0,2019-07-05 06:53:02,2019/3Q,2019
4689,4689,Google 사용자,앱으로 보면 ㅎ화면 조정만 되고 계속 지직거려요 인터넷으로 보는게 더 나아요,1,0,2019-07-05 12:33:23,2019/3Q,2019
4930,4930,Google 사용자,모바일 넷플릭스를 이용중입니다 혹시 통신사별로 따로 지급되는 영화목록이 있는건가요? 같은 넷플릭스인데도 최신영화 목록이 다르네요,5,0,2019-07-05 17:07:29,2019/3Q,2019
6986,6986,Google 사용자,보고 싶은 작품 보려고 회원가입 했는데 멤버십 등록이 안 되네요 미성년자는 왜 이용하지 못하나요? 번거롭게 탈퇴 방법 찾아서 해야겠네요... 고객센터에 명확히 명시 부탁드립니다,1,0,2019-07-05 18:43:46,2019/3Q,2019
22883,22883,Google 사용자,감사합니다😊😊😊😊,5,0,2019-07-05 19:12:19,2019/3Q,2019
6478,6478,Google 사용자,자막이 나오다 사라지네요 어플을 지웠다 깔아도 똑같이 반복됩니다 이것좀 해결해주세요 별 1개리뷰는 죄송하지만 1개가 아니면 안보실거 같아서 적습니다,1,0,2019-07-05 21:55:19,2019/3Q,2019
19370,19370,Google 사용자,버퍼링 심각해,1,0,2019-07-05 23:20:52,2019/3Q,2019
65,65,Google 사용자,"동영상 재생 기능은 훌륭하나 UX 측면에서 불편하다. 두 가지만 시정하면 좋을 듯 하다. 첫째, 갤럭시 노트 9에서 넷플릭스를 재생할 시 블루라이트 필터가 꺼진다. 둘째, 넷플릭스 재생 중 화면을 터치하면 일시정지, 10초 전후로 이동 버튼이 나오며 화면이 약간 어두워지는데 이를 다시 터치할시 사라지지 않고 시간이 지나야만 사라진다. 빠르게 시정되길 바란다.",4,16,2019-07-05 23:56:46,2019/3Q,2019
3924,3924,Google 사용자,없는 게 너무 많아요 겨우 이정도 보려고 돈내는게 아닌데... 다 미국에서만 볼수 있고 한국에서는 왜 안나오죠...???,1,0,2019-07-06 01:38:28,2019/3Q,2019
428,428,Google 사용자,"영상 컨트롤 버튼들 (일시정지, 앞뒤10초 버튼)이 안사라집니다. 빈 공간을 터치하면 사라져야하는데, 자동으로 사라질때까지 기다려야해요. 기종은 s10 5g 파이입니다. 제발 다음 업뎃에서 고쳐주세요.",1,8,2019-07-06 07:34:58,2019/3Q,2019
11010,11010,Google 사용자,도쿄구울 1기가 사라져서.......,3,0,2019-07-06 09:10:28,2019/3Q,2019
5734,5734,Google 사용자,갤럭시s9인데요 기묘한이여기 시즌3 동영상이 계속 재생이 안되는데 왜이러죠 ....,1,0,2019-07-06 17:07:19,2019/3Q,2019
16067,16067,Google 사용자,그 오션스8은 없나요?,4,0,2019-07-06 19:10:31,2019/3Q,2019
14586,14586,Google 사용자,좋아요 재미있죠,5,0,2019-07-06 19:17:50,2019/3Q,2019
11196,11196,Google 사용자,시청 중인 콘텐츠 삭제가 안되요...,3,1,2019-07-06 19:39:46,2019/3Q,2019
14950,14950,Google 사용자,계속 결제하라고 뜨네요,1,0,2019-07-06 19:59:31,2019/3Q,2019
13426,13426,Google 사용자,왜 장르별 검색 안만드나요 앱담당자 짜르셈,2,1,2019-07-06 20:44:20,2019/3Q,2019
11549,11549,Google 사용자,시청도중에 자꾸 자막이 꺼지네요,1,0,2019-07-06 20:46:43,2019/3Q,2019
13216,13216,Google 사용자,제발 해석좀 제대로 해주세요..,1,0,2019-07-06 21:43:41,2019/3Q,2019
4000,4000,Google 사용자,애니를 보는데 계속 영상은 멈추고 대사만 나와요. 종료 후 다시 봐도 또 그래요. 최근부터 계속 이렇네요.,4,0,2019-07-06 22:41:04,2019/3Q,2019
7110,7110,Google 사용자,아니이거 지금저만안되나여 아니 로그인도안되고 지금 네트워크 이러다가 갑자기아이디비번틀리다는데,1,0,2019-07-07 02:41:38,2019/3Q,2019
15239,15239,Google 사용자,어플로써는..불편함.,2,0,2019-07-07 02:45:08,2019/3Q,2019
11519,11519,Google 사용자,실수로 멤버십 계약해지 안했는데 환불가능한가요?,1,0,2019-07-07 09:19:19,2019/3Q,2019
4231,4231,Google 사용자,영상을 보는중에 갑자기 자막이 사라지는데 어떻게 해야 하나요? 너무 불편하네요 돈내고 보는것인데 이건 좀 아닌듯 해요,1,1,2019-07-07 09:46:44,2019/3Q,2019
3381,3381,Google 사용자,갑자기 동영상 재생에 문제가 있다고 떠서 껐다도 켜고 앱도 다시 깔아 봤는데 안됩니다-. 돈은 꼬박꼬박 빼가시면서 왜 안되는건가요??,1,0,2019-07-07 11:27:26,2019/3Q,2019
10570,10570,Google 사용자,실행이 왜 안되죠 지웟다깔아도 안됨,1,0,2019-07-07 12:08:48,2019/3Q,2019
1602,1602,Google 사용자,왜 제 폰에서만 그러는건지 모르겠는데 한글 자막이 안뜹니다;; 안뜨는게 아니라 아예 없어요 언어 설정을 한국어로 해놔도 한글 자막도 없고 영어자막밖에 없네요 제발 왜 그런지 알려주세요 모든 컨텐츠들 다 영어자막밖에 없으니까.......보고싶어도 제대로 볼수가 없으니까 결제한 제 돈이 아까워요,1,4,2019-07-07 12:57:49,2019/3Q,2019
19372,19372,Google 사용자,굿..........,5,0,2019-07-07 14:36:22,2019/3Q,2019
1822,1822,Google 사용자,자막이 나오다가 갑자기 안나와요ㅠㅠ 그래서 1분간격으로 나갔다 들어갔다 해요ㅠㅠ 와이파이도 바꿔보고 데이터로 해봤는데 마찬가지.... 어떻게 해야하는지 쉽게 좀 설명해주세요 홈페이지에 있는건 무슨 말인지 모르겠어요,4,0,2019-07-07 14:41:02,2019/3Q,2019
13111,13111,Google 사용자,만19세만 가입되는 이유가 뭐여;;,1,0,2019-07-07 15:42:51,2019/3Q,2019
16232,16232,Google 사용자,내일은 꼭 우리,5,0,2019-07-07 17:48:09,2019/3Q,2019
3304,3304,Google 사용자,렉이 심하네요 폰먹통되는건 처음 봤습니다. 어플 재설치하려고 삭제버튼 눌렀더니 잠시의 렉과 함께 응답없음 문구는 폰인생 처음 겪었습니다. 이 어플 써도 제 폰 괜찮은거맞나요?,1,2,2019-07-07 18:16:56,2019/3Q,2019
15304,15304,Google 사용자,인간의 삼대발명품중 하나,5,0,2019-07-07 20:16:56,2019/3Q,2019
3353,3353,Google 사용자,핸드폰으로 이용중인데 성인인증에서 넘어가질 않아요. 킹덤 보려고 가입했는데 보지도 못하고 . 생각보다 많이 허접하네요.,1,1,2019-07-07 21:38:15,2019/3Q,2019
6767,6767,Google 사용자,더빙 완벽 ㅡ자막 동시감상은 크롬 옵션에서 러닝랭귀지 설치로 해결,5,1,2019-07-07 21:51:52,2019/3Q,2019
23356,23356,Google 사용자,ahre,5,0,2019-07-07 23:50:25,2019/3Q,2019
10096,10096,Google 사용자,해외에서 볼때 프로그램이 더 많아요ㅡㅡ 귀국해서 마저 보려니 안나와서 짜증나네요 차별인가......???,4,0,2019-07-08 00:26:08,2019/3Q,2019
4455,4455,Google 사용자,실행시뜨는넷플렉스문구에서 안넘어가요; 지웟다가 다시깔아도 안되구요ㅡㅡ 빨리고치시던가공지를 띄워주시던가하세요,1,0,2019-07-08 15:37:14,2019/3Q,2019
9453,9453,Google 사용자,다 좋은데 미국드라마'friends'는 영자막이 전부 대문자로 나오네요.. 공부중인데 전부대문자로 나오니까 좀 곤란합니다. 담당자분들 번거로우시겠지만 자막좀 체크해서 고쳐주시면 감사하겠습니다.,5,0,2019-07-08 20:08:32,2019/3Q,2019
1982,1982,Google 사용자,작품을 선택하면 계속로딩이떠있거나 화면은 정지인데 소리만나오네요 폰으로 보는데 답답해 미칠지경입니다,1,0,2019-07-08 22:16:45,2019/3Q,2019
11411,11411,Google 사용자,아니 과금 결제문자를 왜 새벽 두시에보내서 잠을깨우냐 진짜 개념없네 이게 말이됩니까?,1,0,2019-07-09 02:14:59,2019/3Q,2019
9317,9317,Google 사용자,카드 등록에서 자꾸 오류가 나서 잠시후 등록하라고 하는대 계속 등록이 안되네요,1,0,2019-07-09 07:56:43,2019/3Q,2019
6709,6709,Google 사용자,영상시청시에 1분마다 자막이 사라집니다 검토후 해결해주시면 감사하겠습니다,1,0,2019-07-09 10:57:28,2019/3Q,2019
10247,10247,Google 사용자,자막이 왜사라지는거에요 짜증나게 환불받고싶네요,1,0,2019-07-09 17:35:43,2019/3Q,2019
227,227,Google 사용자,자막이 자꾸 사라집니다. 미드를 주로 보는데 영상의 어느 순간부터 갑자기 자막이 사라져서 껐다가 켜도 고쳐지질않고 다른 리뷰를 보니 일순간의 접속오류가 아니라 어플 자체의 고질적인 문제같은데...이 문제가 해결되지 않는다면 더이상 넷플릭스를 이용할 이유가 없네요. 빠른 시일안에 해결책을 제시해주시던지 다른 피드백이라도 주세요. 당장 탈퇴하고싶은 마음이 굴뚝같아요,1,13,2019-07-09 18:21:08,2019/3Q,2019
1625,1625,Google 사용자,화질이 깨져요. 업데이트를 해도 소용이 없네요. 아예 껐다가 다시들어가도 똑같아요. 그리고 오른쪽 위에 무슨 아이콘 있었던거 같은데 그것도 안보이고요... 수정바랍니다.,3,3,2019-07-09 23:18:52,2019/3Q,2019
7579,7579,Google 사용자,갑자기 일본어로 서비스가 되네요 왜이러죠? vpn접속?우회?그런건 안했는데도 그래요,1,0,2019-07-09 23:55:09,2019/3Q,2019
19375,19375,Google 사용자,좋아요,5,0,2019-07-10 00:27:02,2019/3Q,2019
1291,1291,Google 사용자,"한글 자막은 폰트나 색, 배경, 크기 지정을 할 수 없는데 이것좀 가능하게 해주면 좋겠네요. ios기기는 기기 자체 설정으로 자막을 변경할 수 있지만 그럴 수 없는 안드로이드는 새하얀 자막에 눈깔이 아파요.",1,1,2019-07-10 12:50:37,2019/3Q,2019
6800,6800,Google 사용자,갑자기 배타프로그램정원이 다 찼다면서 아예 열리지를 않네요 빨리 해결해주세요ㅡㅡ 돈 내고 사용하는데 아예 쓰지를 못하고 있어요,1,0,2019-07-10 13:54:27,2019/3Q,2019
13259,13259,Google 사용자,계속 접속오류떠요;;;,1,0,2019-07-10 20:09:13,2019/3Q,2019
15701,15701,Google 사용자,잘 되거라 ♥♥♥♥♥!!,4,0,2019-07-10 20:41:44,2019/3Q,2019
8712,8712,Google 사용자,최고 란 말밖에는 프로그램 추가부탁드려요,5,0,2019-07-10 22:10:47,2019/3Q,2019
7216,7216,Google 사용자,한글자막과 영어자막이 같이 나오면 더 바랄게 없다,4,0,2019-07-10 22:43:54,2019/3Q,2019
6117,6117,Google 사용자,아니 요즘 갑자기 화질 너무 구려요 ㅠㅠ 울트라프리미엄쓰는데 개선좀 해주쇼,1,1,2019-07-10 22:52:56,2019/3Q,2019
13446,13446,Google 사용자,그녀는 예뻤다 왜 없나요..,2,0,2019-07-11 00:21:14,2019/3Q,2019
6191,6191,Google 사용자,응답하라 1994 어디갔나요??????? 영구적으로 삭제된건지..다시 돌아오는건지..ㅠㅠ 알려주세요 그리고 넷플릭스에 있는 모든 영화나 드라마 목록을 보는 방법은 없나요??추천 으로가 아니라 쭉 내려가면서 작품을 고르고싶어요..,5,5,2019-07-11 01:54:55,2019/3Q,2019
3320,3320,Google 사용자,갤럭시 A5쓰는데 업데이트되고나서부터 넷플릭스 접속도 안 됩니다. 새로 설치를해도 안 들어가지네요,1,1,2019-07-11 13:50:13,2019/3Q,2019
547,547,Google 사용자,잘 이용하고있지만..원하는 영상찾기가 어렵고 건너뛰기시 핸드폰 멈춤 및 전원꺼짐 증상있습니다. 핸드폰 문제인지알고 서비스센터에갔으나 폰에는 문제가 없다고합니다,2,3,2019-07-11 14:00:59,2019/3Q,2019
12727,12727,Google 사용자,재미있는 프로그램이다,5,0,2019-07-11 14:07:53,2019/3Q,2019
3896,3896,Google 사용자,현재 핸드폰에서 들어가지지않네요 종종 이런현상이 있던데 왜그런가요? 몇일동안 휴대폰에서 사용 못하고있습니다,1,0,2019-07-11 16:34:20,2019/3Q,2019
12944,12944,Google 사용자,드라마하나가 사라졌는데 어떻게 된건가요?,1,0,2019-07-11 17:05:52,2019/3Q,2019
12680,12680,Google 사용자,팝업화면으로볼때 제발 자막좀뜨게해주세요,5,1,2019-07-11 19:34:53,2019/3Q,2019
3936,3936,Google 사용자,"너무 서양 영화나 방송 드라마 컨텐츠에만 치중되어 있는 느낌😕 아시아(일본,홍콩,대만,중국) 컨텐츠를 더 볼 수 있길 바람.😞",3,0,2019-07-11 20:25:13,2019/3Q,2019
5326,5326,Google 사용자,재미뿐 아니라 정말 좋은 정보를 전달해주는 영상까지 빵빵하죠,5,0,2019-07-11 20:51:56,2019/3Q,2019
11167,11167,Google 사용자,며칠째 안들어가진다 돈도 냈는데 앱 이런식으로 관리하지마라,1,0,2019-07-11 21:51:21,2019/3Q,2019
3454,3454,Google 사용자,"해외에서 미드랑 영화 보려는데 영어 외의 언어(스페인어, 중국어 등)는 한국어 자막을 볼 수 있는데 영어는 한국어 자막이 안되네요ㅠ 수정해주실 수 있나요ㅠㅠ",4,1,2019-07-11 23:25:05,2019/3Q,2019
11877,11877,Google 사용자,이거왜 화면이 깨지냐,1,0,2019-07-12 00:04:54,2019/3Q,2019
9407,9407,Google 사용자,돈 내는거에비해 볼게없네요.중드 너무 적은거아닌가요?좀 빨리빨리 많이좀 올리세요 돈아까워죽겠네,1,1,2019-07-12 00:13:18,2019/3Q,2019
19382,19382,Google 사용자,"I don't know why it is not working since front page(red NETFLIX title) I tried several times and re-install again, but it is not still working.",1,0,2019-07-12 00:26:01,2019/3Q,2019
12288,12288,Google 사용자,멀티플레이어 되면 좋겠네요,4,0,2019-07-12 09:34:41,2019/3Q,2019
5863,5863,Google 사용자,다 너무 좋은데 시청 완료 콘텐츠가 안내려가요;; 삭제도 안돼요,3,0,2019-07-12 14:56:56,2019/3Q,2019
13951,13951,Google 사용자,잘 보고 있어요,5,11,2019-07-12 19:54:18,2019/3Q,2019
373,373,Google 사용자,이제껏 불편함 없이 잘사용해왔는데 v20으로 어플사용할때는 이상이없더니 v40으로바꾸고 어플깔아서 사용중인데 자막이 자꾸 사라지고 갑자기 재생중이던 영상이 꺼져버리는 현상이 발생하고있어요ㅜㅜ 왜그런건지ㅜㅜ 개선부탁드려요,3,0,2019-07-12 22:02:56,2019/3Q,2019
23343,23343,Google 사용자,jjang,5,0,2019-07-12 22:24:31,2019/3Q,2019
12499,12499,Google 사용자,진짜ㅡ ㅜ 중독됨 엄청난 꿀잼가득,5,0,2019-07-13 06:58:35,2019/3Q,2019
9204,9204,Google 사용자,가로 모드 사용할수있게좀여,4,0,2019-07-13 08:20:23,2019/3Q,2019
10126,10126,Google 사용자,지나간 고퀄 드라마 몰아보기 할 수 있는 찬스!!! 넘 좋아요~^^,5,0,2019-07-13 08:54:21,2019/3Q,2019
4110,4110,Google 사용자,넷플릭스 사용자친화 인테페이스는 다알고보는게쉽고 번거롭지 않고 볼거리도 많아요 한동안질리지않을만큼,4,0,2019-07-13 13:41:58,2019/3Q,2019
23156,23156,Google 사용자,굿,5,0,2019-07-13 14:27:31,2019/3Q,2019
6087,6087,Google 사용자,"갤럭시 탭에서 영상은 안나오고 소리, 자막만 나옵니다. 심각합니다.",1,1,2019-07-13 14:32:09,2019/3Q,2019
19379,19379,Google 사용자,만족,5,0,2019-07-13 15:04:13,2019/3Q,2019
2429,2429,Google 사용자,"사용은 편리하며, 빠르게 감고 뒤로 돌리는것이 10초단위로만 가능해 불편함.",4,0,2019-07-13 19:08:55,2019/3Q,2019
2465,2465,Google 사용자,푹 사용하고 있습니다 넷플릭스 한달 무료체험 한다기에 사용하고 있는데요 가장불편한 기능들 3가지 1.재생속도 조절불가 2.밝기 조절불가 3.스크롤 형식으로 재생구간 조절불가,3,0,2019-07-13 20:32:21,2019/3Q,2019
