,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
11843,11843,Google 사용자,한달무료인거처럼 하더니 바로 결제되버리네;;,1,0,2019-10-03 17:32:43,2019/4Q,2019
19209,19209,Google 사용자,호호하하,5,0,2019-10-03 20:08:27,2019/4Q,2019
4406,4406,Google 사용자,왜이리 없는게 많아요...?찾는 드라마 마다 없네요 좀 돈 아깝다는 생각이 들어요..그리고 화질도 별로에요,3,0,2019-10-03 21:25:40,2019/4Q,2019
171,171,Google 사용자,너무구림 한달에 만원인데 무슨 다운받은거 팝업안되고 팝업기능 아예 없고 화면자체에 밝기조절 사운드선택 속도조절 화질조절 아~~~~무것도 안되네 꼼짝없이 전체화면으로 봐야됨;; 요즘에 누가 화질을 설정에 가서 따로 조정하고 다시 동영상 키고봄? 화질도 선택지가 두개;;; 이 좋은시대에 이 무슨 구시대 인터페이스,1,35,2019-10-04 01:07:15,2019/4Q,2019
1090,1090,Google 사용자,"오류가...ㅡㅡ 짜증날정도예요. 개선좀... 영상을 볼수가 없을정도로 화면이 멈추고 재상되고 소리만 나오고,아예 꺼짐...ㅡㅡ",1,3,2019-10-04 01:14:39,2019/4Q,2019
3484,3484,Google 사용자,화면이 하나도 안보일 정도로 밝기가 어둡고 정상적인 인터넷 연결에도 화질이 심각함 영상보는 앱이 영상플레이라는 기본이 안됨,1,0,2019-10-04 02:32:21,2019/4Q,2019
1422,1422,Google 사용자,어제부터 영상재생이 일되고 오류코드만 계속 나오네요.빨리 피드백 바랍니다 한 영상만 그러는줄알았는데 다른 영상도 안틀어지네요.,2,0,2019-10-04 08:09:22,2019/4Q,2019
8815,8815,Google 사용자,이중결제조심하세요 해지제때못해서 몇갤후 해지하려고접속하려니 도용까지당하고 ..상담원연결해서 신상정보드리고 통화까지했는데 하나만해지된것..잘확인하세요 몇십날렸네요,1,1,2019-10-04 08:43:34,2019/4Q,2019
2622,2622,Google 사용자,영상 특정 구간에서 자막이 읽을 시간도 없이 금방 사라지는 현상이 자주 일어남.,1,1,2019-10-04 11:09:25,2019/4Q,2019
1911,1911,Google 사용자,1) 삼성 갤럭시 A9pro(a8s) 에서 hd재생이 안됩니다. test pattern 실행시 540p로만 재생됩니다. 1080p로 재생되게해주세요 2) 화면이 요즘 너무 어둡게 나옵니다. 화면밝기를 좀더 밝게 해주세요. 3) 1.5배 또는 2배속 재생가능하게 해주세요,1,10,2019-10-04 18:14:15,2019/4Q,2019
4944,4944,Google 사용자,다 좋은데 영상 보면서 멈추는 현상좀 빨리 해결하세요.,4,0,2019-10-04 19:17:26,2019/4Q,2019
2071,2071,Google 사용자,노트 10플러스에서 10초 넘기기하면 앱이 멈춥니다. 갤럭시 탭A에서도 갑자기 작동 안하더니 안 고치시네요. 고객센터 메일 창구 못 찾아서 여기 씁니다.,1,0,2019-10-04 19:53:12,2019/4Q,2019
4410,4410,Google 사용자,hdr 자동 설정 때문에 화면이 어두워서 영상을 시청하기 어렵습니다 개선해 주세요,3,0,2019-10-05 02:01:53,2019/4Q,2019
1236,1236,Google 사용자,제가 맴버십해지를 분명눌렀음에도 불구하고 지금 몇번째 계속 요금이 나가고 있습니다 ㅜㅜ 제가 몇번은 아 로그아웃을 안해서 요금이 나갔구나 다음에는 모든 디바이스 로그아웃도 하고 해지하면 결제가 안되겠지 했는데 자꾸 시청을 안했음 불구하고 계속 요금이 나갑니다 맴버십 해지 좀 부탁드립나다,3,2,2019-10-05 04:23:20,2019/4Q,2019
10637,10637,Google 사용자,1달만 무료체험 하고 해지 해야지.너무 구리다,1,0,2019-10-05 08:39:29,2019/4Q,2019
5446,5446,Google 사용자,원래는 어벤져스 인피니티워가 있길래 보다가 한동안 안봤더니 인피니티워가 사라졌음 도데체 왜 사라진건지.... 이유라도 알려주면 몰라도 이유도 안알려줌,2,0,2019-10-05 10:11:53,2019/4Q,2019
4035,4035,Google 사용자,s10 사용중인데 재생바가 안사라지는데 이거좀 고쳐주셈 한 3개월은 지속되는 문제같은데 이거 아직도 안고친거면 거의 방관하는 수준 아닌가 ? ㅋㅋ,1,1,2019-10-05 13:24:10,2019/4Q,2019
14741,14741,Google 사용자,해지가 되지않아요..해지좀 해주세요,1,0,2019-10-05 13:30:00,2019/4Q,2019
10958,10958,Google 사용자,드라마 보기에 딱 좋음.,5,0,2019-10-05 13:46:45,2019/4Q,2019
3018,3018,Google 사용자,갤럭시 노트8인데 재생바 안 사라지는 거 꽤 오래된 문제 같네요. 진짜 너무 스트레스 받아요 왜 안 고치시나요?????????진짜 유료로 하시면서 한달 다 되가는 시간동안 안 고쳐지는 건 오바 아닌가요?,1,10,2019-10-05 15:09:51,2019/4Q,2019
3088,3088,Google 사용자,자막변경후( 영어->한글 ) 그리고 아무이유없이 재성버튼이 가끔씩 먹통됩니다. 개선해주세요,2,0,2019-10-05 19:44:08,2019/4Q,2019
10664,10664,Google 사용자,갤럭시탭 S5e 1080p fhd 지원을 간곡히 요청합니다,5,0,2019-10-05 23:21:24,2019/4Q,2019
4768,4768,Google 사용자,어느순간부터 한국 드라마인데도 계속 자막이켜져서 끄기눌러야돼요 ㅠㅠ 자막안뜨게 어떻게 설정하죠 ㅠㅠ,4,0,2019-10-06 01:02:46,2019/4Q,2019
6639,6639,Google 사용자,아니 이 양반들아. 자막 고쳐달라는 리뷰가 이렇게 많고 세달전서부터 있었는데 답변도 없고 쓸데없는 업데이트만 하냐?? 왓챠로 넘어가야겠다,1,1,2019-10-06 01:09:10,2019/4Q,2019
8188,8188,Google 사용자,다중 자막 지원 왜 안해주는지 모르겠어요. 자막 파일 다 있을건데요. 티비 보는 아까운 시간 영어 공부 한다고 위로라도 하려는데 넷플릭스 지원 안해서 왓챠로 갈아타려 생각중입니다.,1,0,2019-10-06 10:08:43,2019/4Q,2019
11895,11895,Google 사용자,빅뱅이론 보고있었는데 시즌들이 사라졌어요 시즌 1에서 갑자기 시즌 5로감,1,0,2019-10-06 11:48:47,2019/4Q,2019
6045,6045,Google 사용자,대니팬텀을 보고 싶은데 없어요 없는것도 많구요.. 슬프네요..대니팬텀 시리즈로 더빙판있게 해주시면 안될까요...,4,0,2019-10-06 12:15:06,2019/4Q,2019
19219,19219,Google 사용자,Good,4,0,2019-10-06 16:25:51,2019/4Q,2019
4381,4381,Google 사용자,제일 비싼게 화질이 좋다고 나와있길래 쓰는데 자꾸 화질 깨졌다 좋아졌다 하는데요 님 한달 용돈이 삼만원인데 그걸 반쪼개서 요렇게 쓰고있는데 너무하네요,2,0,2019-10-06 16:30:20,2019/4Q,2019
19216,19216,Google 사용자,좋아요,3,0,2019-10-06 16:56:27,2019/4Q,2019
5516,5516,Google 사용자,잘 쓰고 있는데 소리만 나오고 화면이 계속 멈추니까 짜증나요 ..,4,0,2019-10-06 17:46:48,2019/4Q,2019
9309,9309,Google 사용자,스마트폰 편의성 부족,1,0,2019-10-06 18:08:28,2019/4Q,2019
2353,2353,Google 사용자,멀티원도우기능 강화좀.. 화면이 너무 작습니다 크기조절만되면 정말 좋을꺼같음,3,0,2019-10-06 23:46:24,2019/4Q,2019
6680,6680,Google 사용자,S10시리즈 카메라부분까지 전체화면 지원이 안돼요.,2,0,2019-10-07 04:14:04,2019/4Q,2019
9784,9784,Google 사용자,해킹된거 환불도 안해줌 일찍연락안해서 안된다네 어이없음 다시 쓰나봐라,1,0,2019-10-07 10:54:29,2019/4Q,2019
5965,5965,Google 사용자,잘 못 처리된 결제에 대해 친절하고 빠르게 해결해줬습니다 쫭쫭,5,0,2019-10-07 15:17:57,2019/4Q,2019
23077,23077,Google 사용자,굿,5,0,2019-10-07 18:25:35,2019/4Q,2019
2782,2782,Google 사용자,업뎃이후로 자막이 작아진 것 같은 느낌이 드네요..갤럭시 쓰고있는데 자막 설정 좀 있었으면 좋겠어요,3,0,2019-10-07 23:37:00,2019/4Q,2019
6814,6814,Google 사용자,제 핸드폰으로는 다운이 되는데 왜 태블릿은 안될까요? 참고로 용량은 많이 남아있습니다,3,0,2019-10-08 07:21:16,2019/4Q,2019
1896,1896,Google 사용자,화면밝기조정 불가 정말 불편하네요 라디오도 아니고 영화중 밤이나 컴컴한곳만들어가면 아무것도 안보임 꾸룩ㄲ룩소리만 나면 뭐함 뭔지안보이는데 기묘한시즌2 마지막편은 거의 안보임..주인공이 렌턴켜야 보일정도..ㅡㅡ,1,2,2019-10-08 11:50:14,2019/4Q,2019
6994,6994,Google 사용자,와이파이인데 작동안되서 별한개도 아깝다.,1,1,2019-10-08 13:11:24,2019/4Q,2019
22844,22844,Google 사용자,좋와요,5,0,2019-10-08 18:35:19,2019/4Q,2019
4941,4941,Google 사용자,모바일에서 재생속도조절좀 하게해주세요 너무나도 답답합니다,2,0,2019-10-08 21:35:23,2019/4Q,2019
19218,19218,Google 사용자,쏘쏘,3,0,2019-10-08 23:52:35,2019/4Q,2019
5179,5179,Google 사용자,정말 화가 나네요 돈주고 결제해서 보는데 영상 재생이 하나도 안돼요 다른 갤럭시 유저들도 많이 그런것같은데 하루 빨리 고쳐주시길 바랍니다 거의 2주째 아예 나오질 않네요 돈 환불 바랍니다 정말로,1,1,2019-10-09 01:16:56,2019/4Q,2019
15862,15862,Google 사용자,유용해요,5,0,2019-10-09 01:34:36,2019/4Q,2019
11301,11301,Google 사용자,만화를 볼수 있어서 좋다.,5,0,2019-10-09 08:31:41,2019/4Q,2019
1523,1523,Google 사용자,노트9입니다. 오류때문에 도저히 볼 수 이ㅛ는 수준이 아니네요. 넷플릭스 보면 끊기고 아예 폰이 작동이 안돼서 몇번이나 잠궜다가 화면 다시 켜고 돈 내고 보는건데 이러면 안되죠ㅡㅡ 빨리 오류수정하고 오류난 일수만큼 환불을 해주던가 조치를 해야하는거 아닙니까?,1,18,2019-10-09 18:02:15,2019/4Q,2019
1491,1491,Google 사용자,항상 재미있게 보는데 유튜브처럼 영상에 배속 기능이 생겼으면 좋겠습니다. 유튭보다가 넷플릭스 보려고 하면 너무 느린것 같아 볼 때 불편해요,4,0,2019-10-09 19:32:14,2019/4Q,2019
9183,9183,Google 사용자,아니 왜 돈내야 해요? 아 나진짜 계속 중국어로 써저 있으니까 정말 불편해요,1,0,2019-10-09 20:00:48,2019/4Q,2019
1127,1127,Google 사용자,"프로그램도 재밌고 다 좋은데 와이파이가 잘 될때도 화질이 가끔 안 좋아져요, 그리고 더욱더 다양한 드라마들,예능 서바이벌 프로그램을 넣어주시면 감사하겠습니다!!",3,0,2019-10-09 20:55:24,2019/4Q,2019
8024,8024,Google 사용자,갑자기 화면 화질이 안좋아졌어요,3,0,2019-10-09 22:26:25,2019/4Q,2019
3773,3773,Google 사용자,몇년째 잘 쓰고있는 이용자인데 최근들어 끊김현상이 너무심해 뭘 볼수가 없어요 갤럭시9인데 어떻게해결하나요,3,0,2019-10-09 22:36:38,2019/4Q,2019
6280,6280,Google 사용자,노트9 동영상 계속 끊기고 화질 구려요. 벌써 7일 넘게 오류 수정이 왜 안되죠? 7일치 환불 해주셔야 되는거 아니에요?,1,0,2019-10-10 00:30:12,2019/4Q,2019
10566,10566,Google 사용자,외국에서 보면 한글자막이 안되는건가요?,3,0,2019-10-10 01:08:48,2019/4Q,2019
19552,19552,Google 사용자,Fhd 고마워요,5,0,2019-10-10 17:49:56,2019/4Q,2019
3690,3690,Google 사용자,netflix 나 원한다 재생바 없어지기를 또한 자막 폰트가 고딕체로 돌아오기를 그렇지 않으면 나는 바꿀 것이다 왓챠플레이로. 잘생각해라 넷플릭스,2,1,2019-10-11 02:38:54,2019/4Q,2019
10657,10657,Google 사용자,소프트웨어 업대이트이후 502.-1019오류가 걸림 나뿐만아니라 다들그런듯,1,1,2019-10-11 05:44:59,2019/4Q,2019
19283,19283,Google 사용자,Please !!!! integrated caption !!!! 😭😭,3,0,2019-10-11 09:34:26,2019/4Q,2019
15003,15003,Google 사용자,굿굿굿 아주 굿이에옹,5,0,2019-10-11 12:36:29,2019/4Q,2019
1459,1459,Google 사용자,아니 ㅡㅡ 모바일 눕혀서 볼때 초록색 프레임 생기는거 버그좀 수정하세여 ㅡㅡ 진짜 불편해서 못쓰겠네 ㅡㅡ 되다안되다 화면끊기는거 진짜 극혐 ㅡㅡ,1,0,2019-10-12 01:53:08,2019/4Q,2019
4068,4068,Google 사용자,환불요청이요 무료로한달보려고 신청했었는데 볼께없어서 앱을 삭제했습니다 그런데 오늘 결재가 됬다고 문자가와서 환불을 요청하는바입니다,1,0,2019-10-12 03:10:04,2019/4Q,2019
23210,23210,Google 사용자,"Like the app, but progress bar will not go away if I press on the screen. Any way I could fix it? Other than that, the app is ok.",2,0,2019-10-12 08:18:26,2019/4Q,2019
7140,7140,Google 사용자,아무것도 안했는데 갑자기 결제가 되네요? 확인하시고 환불부탁드립니다 예전에 쓰고 그뒤로 건든적이 없는데 갑자기 계좌에서 출금뜨네요,1,0,2019-10-12 11:55:20,2019/4Q,2019
23089,23089,Google 사용자,굿,5,0,2019-10-12 14:00:18,2019/4Q,2019
7312,7312,Google 사용자,가격도 저렴하고 재미난 프로가 많아요,5,0,2019-10-12 18:06:34,2019/4Q,2019
11972,11972,Google 사용자,다운을 받아놓은것도 동시접속자 사용인원제한 때문에 못보는건가요?,2,0,2019-10-12 18:46:34,2019/4Q,2019
8433,8433,Google 사용자,장난하세요? 결제는결제대로 되고 앱은들어가지지도 않고 왜이러는데요. 결제취소를 해주시던지 아니면 볼수있게해주시던지 지웠다다시깔아도 똑같고 어떻게 하라구요!!!바로답주세요!,1,2,2019-10-12 23:01:16,2019/4Q,2019
1488,1488,Google 사용자,다 좋은데 제발 영상볼때 배속 자막크기 밝기 음향 화면잠금 팝업창 등 여러 편의기능을 추가 해주면 좋겠어요! 제발 너무 불편해요,5,1,2019-10-12 23:22:52,2019/4Q,2019
2136,2136,Google 사용자,시청중인 컨텐츠에서 바로 안보이게 삭제하는 기능이 있었으면 좋겠어요...계정에서 시청기록으로 들어가서 일일이 삭제하기도 불편하고 삭제를 하더라도 없어지지 않는 경우가 생깁니다ㅠ,3,1,2019-10-13 00:17:37,2019/4Q,2019
1914,1914,Google 사용자,영화 검색을 해도 똑같은 화면만 나옵니다..등록된 영화도 없어 지고 해외에서 시청하는대 제목이나 설명같은거는 아랍어로 자동으로 바뀌고 한국어로 바꿔도 아랍어로 모든 글씨로 나옵니다 ..,1,0,2019-10-13 02:09:39,2019/4Q,2019
11887,11887,Google 사용자,"사람 기만하나요 한달 무료체험 이라고 해놓고 돈을빼가지 않나, 사용한적없는데 이미 체험 해봤다고 하면서 하루 이용하고 중지시키고 도대체 이딴식으로 하면 누가 돈내고 보겠습니까? 사람차별하는것도 아니고, 지인이 잠시 접속해서 보면 그냥 본인은 기회 따위없으니까 돈내고 쳐보라고 웃으면서 잘 도보겠습니다ㅋㅋ 참~~~ 운영 참 잘하시네요 .",1,0,2019-10-13 02:46:11,2019/4Q,2019
11926,11926,Google 사용자,회원 탈퇴를 누른지 오래인데 요금이 빠져나갑니다 어떻게 해야되나요,1,0,2019-10-13 02:53:36,2019/4Q,2019
19197,19197,Google 사용자,너무 좋습니다,5,0,2019-10-13 09:02:04,2019/4Q,2019
6984,6984,Google 사용자,멤버쉽 요금이 부담되어 사용도 안하고 해지했는데 환급가능한가요 쌩돈 날려먹은 느낌이라...,5,0,2019-10-13 10:17:04,2019/4Q,2019
19196,19196,Google 사용자,좋아 씨댕,5,0,2019-10-13 16:01:00,2019/4Q,2019
19195,19195,Google 사용자,회원이엇다가 다른결제때문에 중단햇지만 미드시리즈를 좋아한다면 당장보십시요 2년인가 만에 iptv를 통해 다시 가입햇는데 와우 신작과 컨텐츠가 열배는 늘엇네 역시 최고여 ㅋ,5,1,2019-10-13 16:39:09,2019/4Q,2019
1723,1723,Google 사용자,갤s9+에서는 앱실행이 원활한데 아이패드에서는 20초가량 기본 화면만 나오다가 앱이 꺼지네요. 거기서 리뷰 쓰려니 리뷰창도 열리지 않고.. 확인바랍니다. 최근 비슷한 리뷰가 앱스토어에 많이 있습니다~,3,1,2019-10-13 19:37:07,2019/4Q,2019
14508,14508,Google 사용자,말이필요없음 개조음,5,0,2019-10-13 23:10:46,2019/4Q,2019
14049,14049,Google 사용자,조금 비싸네요,2,0,2019-10-13 23:44:18,2019/4Q,2019
2220,2220,Google 사용자,화면 크기 설정도 안되는데.... 영상을 핸드폰으로 보면 영상의 밑부분이 계속 짤려요.... 돈주고 보는건데 계속 짤리니까 짜증나네요....,2,0,2019-10-14 01:43:23,2019/4Q,2019
6410,6410,Google 사용자,지금 넷플릭스 몇개월째 구독하면서 보고 있는데 몇일 안들어갔다가 오랜만에 들어가니 영화나 예능 같은게 아예 안봐지네요 이제는 넷플릭스 홈 화면만 띄워지고 다음 화면으로 넘어가지지도 않습니다 몇개월째 구독하고 보고 있는 입장인데 갑자기 이러니 화나네요 빨리 고쳐주세요,1,3,2019-10-14 01:46:05,2019/4Q,2019
1622,1622,Google 사용자,스마트폰과 같은 계정으로 테블릿에서 영화를 감상 하곤 했는데 어느날 똑같은 기종에 테블릿에 설치 하려 하니 안되더군요 왜 안되는 거죠?? 기기업체에도 확인 해봤지만 기기상 문제는 전혀 없었습니다. 반드시 답변 바랍니다.,5,0,2019-10-14 13:14:30,2019/4Q,2019
19201,19201,Google 사용자,최고,5,0,2019-10-14 14:34:41,2019/4Q,2019
9765,9765,Google 사용자,갤럭시 J5 소프트웨어 업데이트 이후에 넷플릭스 어플이 실행되지 않습니다 ㅡㅡ,1,0,2019-10-14 15:44:00,2019/4Q,2019
4888,4888,Google 사용자,다 좋은데 그레이 아나토미 시즌 3~11까지 나와 있지 않네요 그리고 헝거게임 시리즈나 메이즈 러너 시리즈 등 아직 안나온게 많네요,5,0,2019-10-14 20:49:47,2019/4Q,2019
3971,3971,Google 사용자,다 좋긴한데... 마이리틀포니 영어 8기9기 넣어주세요 ㅠㅠ 다른 시리즈들도요..ㅜ 잘 쓰고 있습니다 감사합니다! 꼭 부탁드려요...!,4,28,2019-10-14 21:03:35,2019/4Q,2019
5921,5921,Google 사용자,"무슨 영화가 있는지 알아야 가입을 하던 뭘하던 할텐데 그런것도 없이 대뜸 가입해라, 한달무료니깐 결재수단 등록해라하면 어떻하라는겁니까.",1,0,2019-10-14 22:58:17,2019/4Q,2019
4956,4956,Google 사용자,잘 보고있는데 지금처럼 갑자기 멈춰서 앱 실행도 안 되면 너무 짜증나네요 내용 궁금해죽겠는데ㅠㅠ 왜 ㅇㅣ런가요 좀 수정 좀 빨리 좀 해주세요,3,1,2019-10-15 02:46:38,2019/4Q,2019
15904,15904,Google 사용자,넘 다양합니다,5,0,2019-10-15 09:50:46,2019/4Q,2019
10078,10078,Google 사용자,오역 구글번역같은 번역수준,4,1,2019-10-15 12:39:18,2019/4Q,2019
19425,19425,Google 사용자,설치즁,5,0,2019-10-15 13:23:58,2019/4Q,2019
19183,19183,Google 사용자,굿,5,0,2019-10-15 15:25:44,2019/4Q,2019
11379,11379,Google 사용자,가성비 좋은 온라인 비디오,4,0,2019-10-15 16:34:09,2019/4Q,2019
19200,19200,Google 사용자,굿,5,0,2019-10-15 18:34:19,2019/4Q,2019
19204,19204,Google 사용자,Help me,1,0,2019-10-15 18:36:39,2019/4Q,2019
7589,7589,Google 사용자,로딩 화면에서 넘어가지 않아요,1,0,2019-10-15 18:48:25,2019/4Q,2019
19202,19202,Google 사용자,좋음,5,0,2019-10-15 20:30:47,2019/4Q,2019
4986,4986,Google 사용자,업데이트 후 자막크기가 너무 작아젔습니다 자막 크기 조절할 수 있게 해주세요,5,7,2019-10-15 21:36:52,2019/4Q,2019
6802,6802,Google 사용자,노트9에서 hdr 영상재생 시 어두워 보기가 많이 불편합니다. 조치 바랍니다,1,9,2019-10-15 21:38:34,2019/4Q,2019
19205,19205,Google 사용자,안됨?,5,0,2019-10-15 22:22:30,2019/4Q,2019
15044,15044,Google 사용자,멋진 앱입니다,5,0,2019-10-15 23:48:19,2019/4Q,2019
515,515,Google 사용자,화면 밝기도 자체조정 할 수없고 무엇보다 업데이트 이후 자막폰트가 핸드폰 글꼴과 같아지고 크기도 너무 줄어들어 자막 가독성이 너무 떨어집니다..여러모로 쓰기 불편함..,2,3,2019-10-16 00:58:18,2019/4Q,2019
3693,3693,Google 사용자,영상 재생 후 몇 초 뒤 화면 멈추면서 렉 걸리는 현상 요 며칠간 계속되고 있습니다 진짜 짜증나니까 빨리 해결 해주세요,1,0,2019-10-16 03:18:26,2019/4Q,2019
23103,23103,Google 사용자,굿,5,0,2019-10-16 04:23:37,2019/4Q,2019
9483,9483,Google 사용자,이중자막이 생기면 더 좋을 것 같아요!,4,2,2019-10-16 10:36:28,2019/4Q,2019
12704,12704,Google 사용자,다운로드가 안되는데 왜그런거죠..,1,0,2019-10-16 14:03:43,2019/4Q,2019
13891,13891,Google 사용자,좋아 아주좋아요,5,0,2019-10-16 14:21:31,2019/4Q,2019
19192,19192,Google 사용자,쩔음,5,0,2019-10-16 14:35:42,2019/4Q,2019
5414,5414,Google 사용자,아..재생할수 없는 동영상이라해서 지웠다 깔려니까 제거중에서30분째 멈췄어여,3,0,2019-10-16 15:51:02,2019/4Q,2019
5320,5320,Google 사용자,자막 한영 한꺼번에 나올수있게 부탁드려요~ 그부분 제외하고는 쵝오 입니다~ 넷플릭스 짱~!!!!!!!!,5,1,2019-10-16 16:06:49,2019/4Q,2019
14064,14064,Google 사용자,너무 좋은.어플,5,0,2019-10-16 18:20:40,2019/4Q,2019
12021,12021,Google 사용자,없는영화가 아직은 넘넘 많네요,2,0,2019-10-16 19:50:13,2019/4Q,2019
3423,3423,Google 사용자,다운로드가 잘 안되서 불편해요ㅠㅠ 한국 콘텐츠도 너무 적구요... 그래도 다른 앱보다는 괜찮은듯 합니당,2,0,2019-10-16 23:32:39,2019/4Q,2019
6390,6390,Google 사용자,결제 요금 중복 결제 한달 요금이 연속으로 2번 결제되었습니다,1,1,2019-10-17 02:44:58,2019/4Q,2019
9301,9301,Google 사용자,재생전 회차 선택이 가능햇으면...,3,0,2019-10-17 03:23:18,2019/4Q,2019
4207,4207,Google 사용자,Android10 대응은 인하시는지 아시겠지만 올린 기기들은 플레이스토어에서는 보이지 않습니다.,3,0,2019-10-17 07:01:04,2019/4Q,2019
7834,7834,Google 사용자,보는중인것 목록 삭제도 가능하면 좋겠습니댱,4,0,2019-10-17 08:02:45,2019/4Q,2019
14098,14098,Google 사용자,이거 결제수단오류 왜 뜨는거임?,2,1,2019-10-17 09:11:26,2019/4Q,2019
13560,13560,Google 사용자,s10e인데 sd로 재생되네요,4,0,2019-10-17 09:39:00,2019/4Q,2019
13767,13767,Google 사용자,결제까지했는데 왜 안돼는거냐 ㅠㅠ,1,1,2019-10-17 14:59:57,2019/4Q,2019
16184,16184,Google 사용자,무료체험해보고평가,3,0,2019-10-17 15:29:06,2019/4Q,2019
19349,19349,Google 사용자,좋아요,4,0,2019-10-17 15:46:37,2019/4Q,2019
10226,10226,Google 사용자,착한가격에 잼나는게 너무많아~~ 너무좋아^^,5,0,2019-10-17 16:08:54,2019/4Q,2019
