,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
10407,10407,도치,멈추는게... 심해도 너무 심하네요 지우고 다시깔아봐도 안돼고... 언제 고쳐주나요? 한시간짜리 하나 보는데 몇일은 족히 걸리겠어요 한 10초? 5초? 보면 멈추고 나갔다 들어와도 또 그러고! 하.....,1,3,2021-04-01 19:23:34,2021/2Q,2021
5430,5430,바니,"오류 때문에 보지도 못하고 어쩌라는거죠???? 결제는 되어있는 상탠데, 그냥 돈을 날리라는건가요? 어플 삭제햇다가 다시깔아도 계속 꺼지고 앱오류뜨는데ㅡㅡ 환불도 어플이 켜져야하지!!!!!! ㅂㄷㅂㄷ",1,12,2021-04-01 20:52:00,2021/2Q,2021
3041,3041,김재영,갑자기 문제발생... 시청 연령대를 모든연령대로 설정했음에도 불구하고 성인콘텐츠라고 연령인증하라고 안내되어 시도하면 이미 등록되어진 번호라고 인증실패함. 시청기록이 있는지 시청기록이 확인되는데도 시청실패하여 앱 삭제후 재설치해도 마찬가지.,5,11,2021-04-01 20:57:44,2021/2Q,2021
15372,15372,이창조,볼게없어요,3,0,2021-04-01 20:59:36,2021/2Q,2021
14958,14958,JH,1점테러해놓고 안쓰는사람 몇명일까ㅋㅋ,5,0,2021-04-01 21:07:29,2021/2Q,2021
17438,17438,최강,좋습니다아,5,0,2021-04-01 21:44:08,2021/2Q,2021
15546,15546,시헌,1023 오류좀 알고싶네요.,1,0,2021-04-01 22:28:01,2021/2Q,2021
13959,13959,sub l,왜 플레이가. 안되지???,1,0,2021-04-01 22:31:20,2021/2Q,2021
10072,10072,개구리,한영자막같이 나올수있게해주세요 왓챠는 가능한데 넷플릭스는안되네여,1,0,2021-04-01 23:19:29,2021/2Q,2021
7786,7786,최진욱,로그인 할려고 하면 접속이 안되여 비번도 안되고여 왜그런거에여?,4,0,2021-04-01 23:19:47,2021/2Q,2021
4615,4615,Jasmine Oh,최근들어 접속오류가 빈번하게 발생해요. 서버관리좀 신경쓰세요. 너무불편하네요,1,1,2021-04-02 00:10:14,2021/2Q,2021
6615,6615,김용현,제발 번역할때 되도않는 의역하지 마세요. 초월번역은 가끔있는거지 죄 다 뜯어서 발번역한다고 되는게 아닙니다. 데들리퀸 샤이닝다이아몬드는 뭐야 진짜,1,3,2021-04-02 03:01:27,2021/2Q,2021
4418,4418,한례,에러 뜨더니 로그인 되어있던 게 갑자기 다 풀림. 잘만 쓰던 어플인데 갑자기 몇시간 사이에 에러가 뜨고 입구컷 당하고는 다시 들어가니까 로그인이 풀려있네요. ㅋㅋ; 고치든지 뭘 하든지 빨리 뭔가 하셔야 되지 않나 싶습니다. 그리고 항상 들어가면 볼 게 그렇게까지 있나 싶어요. 넷플 오리지널 말고 다른 드라마들도 들여왔으면 하는 바램입니다.,1,73,2021-04-02 07:15:04,2021/2Q,2021
15311,15311,그때그남자,1023 에러 해결 안하니?,1,0,2021-04-02 08:50:14,2021/2Q,2021
6850,6850,이찌,접속안됨(-1023) 며칠동안 안되는데 돈은 계속나감 처리좀,1,0,2021-04-02 09:45:12,2021/2Q,2021
4311,4311,배달기사,최근 업데이트 된 후부터 어플 실행 자체가 안된다. 갈아탈 때가 된건가,1,0,2021-04-02 10:42:20,2021/2Q,2021
17442,17442,frances Juh,좋아요,4,0,2021-04-02 12:00:40,2021/2Q,2021
3895,3895,nyj0924,최근에 자꾸 핸드폰 전원을 껐다 켜야 넷플이 활성화가 돼요..자꾸 안된다고 합니다..,1,0,2021-04-02 12:30:51,2021/2Q,2021
5884,5884,이미지,저는 앱자체 실행은잘되는데 재생시 소리만들리고 화면은먹통...다시까는중,1,0,2021-04-02 12:47:02,2021/2Q,2021
5003,5003,Kim몬돌이,접속안되는거 업데이트도 안되고 ㅡ1023 일주일에 한번이상 이러니 어떻게좀 해주세요 좀!,1,0,2021-04-02 13:59:14,2021/2Q,2021
23237,23237,최성은,검은화면,1,0,2021-04-02 14:14:07,2021/2Q,2021
15742,15742,전장미,열리지가 않아요,5,0,2021-04-02 15:58:32,2021/2Q,2021
10594,10594,함종석,돈을왜받나요? 영화나 드라마를 선택하면....며칠째 로딩중이라고만 합니다. 나만의 문젠가요?,2,0,2021-04-02 16:09:26,2021/2Q,2021
5364,5364,김영재,아니 화면은 검은색에 음성만 들려요 뭐 어쩌라는거에요 잘되다가 ㅡㅡ,1,1,2021-04-02 17:39:04,2021/2Q,2021
17450,17450,서서.,어러ㅗㅌ😫👍👍♡🎁🎉😛💕😍😕😛😑😛,5,0,2021-04-02 19:17:39,2021/2Q,2021
9057,9057,마크블루,다좋은데 드라마위주고 예능은 없는게 너무많네,2,0,2021-04-02 20:40:59,2021/2Q,2021
14877,14877,김준호,실행중 끊기네요,1,0,2021-04-02 21:05:12,2021/2Q,2021
14939,14939,특전사,요즘 시대에 넷플릭스가 킹정이지,5,0,2021-04-02 22:16:42,2021/2Q,2021
8908,8908,전현재,영화보고할때 편리한점이있는거같다,5,0,2021-04-02 22:41:09,2021/2Q,2021
1221,1221,Sooyung Ga,노트10+5g 쓰고 있는데 몇달째 핸드폰 실행시 오류가 나서 제대로 사용 못하고있네요.. 다른 동영상이나 왓챠는 잘되는걸로 봐서는 핸드폰 문제는 아닌걸로 확인되는데 이러다할 해결책이 없으면 넷플릭스와 연을 끊어야겠네요 ㅡㅡ,1,1,2021-04-02 23:41:21,2021/2Q,2021
14070,14070,콩돌이,1023 이라는 버그가 뜨면서 꺼짐,1,0,2021-04-03 02:00:03,2021/2Q,2021
10166,10166,김에리,정원이 꽉차서 그런지 접속할수 없다는 문구만 뜨고 열리지 않네요. 어떻게 해결을 해주셔야죠?,2,1,2021-04-03 02:24:59,2021/2Q,2021
14663,14663,김형빈,1023 오류 해결부탁드립니다,1,0,2021-04-03 04:55:24,2021/2Q,2021
7447,7447,안창준,아니 근데 왜 항상 매달 돈은 쳐 빼가면서 접속은 안된다고 끄는거죠? 한달내내보고싶어도 못봣은게 환불해주세요 개짜증나네,1,2,2021-04-03 07:55:48,2021/2Q,2021
16345,16345,사대웅,삶의 낙,5,0,2021-04-03 10:54:35,2021/2Q,2021
15249,15249,최태휘,잘되다가 멈춤,2,0,2021-04-03 11:31:35,2021/2Q,2021
13282,13282,리드tv,블랙클로버 51화에서멈추는건 너무하지...,1,0,2021-04-03 11:33:03,2021/2Q,2021
13786,13786,KJ C,1023 오류는 언제해결할 건가요,1,0,2021-04-03 15:43:12,2021/2Q,2021
11534,11534,김혜영,안 설치하면 평생 후회함 ㅋ,5,0,2021-04-03 15:43:58,2021/2Q,2021
5600,5600,yun ka,접속애러 비활성화한거같은데 결제되어 들어가보니 재시도하라고만 합니다,2,0,2021-04-03 15:54:07,2021/2Q,2021
23383,23383,Star_Lee DAD,별로,1,0,2021-04-03 16:17:36,2021/2Q,2021
2887,2887,보라우유,"갑자기 구글 스마트락으로 계정 선택하기가 뜨고 안 들어가지네요ㅜㅜ 앱으로 되게 유용하게 사용하고 있었는데.. 매번 검색해서 들어가기 번거로워요;; 스마트락 어떻게 해결할 수 있을까요,,,,",4,0,2021-04-03 19:24:29,2021/2Q,2021
12253,12253,JS Meow,앱 깔고 실행하면 아무것도 안됨. 이러고 유료서비스 돈 받습니까?,1,0,2021-04-03 19:26:28,2021/2Q,2021
9971,9971,삼놈이와집사들,돈내고 보는사람 농락하는것도 아니고 관리도 안하고 어플 터졌는데 안내도 없고 공지도 없고 개판이네요,1,0,2021-04-03 19:43:53,2021/2Q,2021
9908,9908,DOWN KNOCK,왜 계속 로딩중이냐고요!!!,1,0,2021-04-03 21:09:06,2021/2Q,2021
1537,1537,Dyne Lee,S10 유저입니다. 오늘 갑자기 계속 Cannot connect to Netflix 떠서 앱 삭제 후 재다운 했는데 이젠 앱이 튕기네요. 앱 아이콘을 누르면 검은창이 떴다가 파바박하고 없어집니다. 문제 해결 바랍니다.,2,0,2021-04-03 21:20:00,2021/2Q,2021
7281,7281,강일홍,왜자꾸 접속이 안됩니까?? 앱을 지웠다 깔았다 비번도 다시 바꿔보구...,1,1,2021-04-03 22:29:05,2021/2Q,2021
17478,17478,범선생,좋네,5,0,2021-04-03 23:21:37,2021/2Q,2021
4575,4575,허유진,아니 업데이트 괜히 해서 안되는건 무슨 시츄에이션이죠. 우리집에서 나만 업데이트하고 나만 못봐.,1,1,2021-04-04 00:32:19,2021/2Q,2021
12986,12986,이선경,¹⁰²³오류고칠생각은없고 돈만버는건가 지겹다진짜 갈아타야지진짜,1,2,2021-04-04 02:08:14,2021/2Q,2021
8628,8628,스치는바람에,계속 오류 뜨고 앱 실행이 아예 안되요 돈내고 못보는 건 무슨 경우인가요?????? 황당하네요,1,0,2021-04-04 03:13:49,2021/2Q,2021
13202,13202,DF AS,자막만나오고 검은화면,1,0,2021-04-04 03:15:51,2021/2Q,2021
2211,2211,No Country for Goblin,최근들어 스트리밍 오류가 너무 잦네요 검은 화면에 소리만 나오는데 데이터 무제한이라 네트워크오류는 아니거든요,2,0,2021-04-04 09:55:43,2021/2Q,2021
10793,10793,레트로,접속 안되는 오류 빨리 해결하던가 환불해주세요..,1,1,2021-04-04 10:46:47,2021/2Q,2021
17434,17434,박강비,여러가지 영화를 볼수있어좋아요^^,5,0,2021-04-04 10:47:09,2021/2Q,2021
14527,14527,최정윤,무슨 시작부터 💶내라고 합니다 돈내지 않고 쓰면 안돼요?,1,0,2021-04-04 11:04:50,2021/2Q,2021
2226,2226,박현지,넷플릭스를 잘 이용하면서 불편함은 하나느꼈어요 보고싶은 영화나 드라마가 넷플릭스에 없다는 단점이 있어 앞으로 더욱 여러가지의 영화를 업데이트해주셨으면 좋겠어요!,4,7,2021-04-04 11:11:52,2021/2Q,2021
1191,1191,안대광,무료체험 하는 중에 별로 볼게 없어서 해지 문자보고 해지된거 확인하고 그냥 살고 있었는데 나도 모르게 자동가입되고 5개월 동안 자동으로 돈나감 그동안 자동가입 문자도 안오고 가입되어 있다는 문자도 안옴 물어보니까 메일로 자동가입 문자가 온다는데 요즘 메일 일일이 확인하는 사람 적은걸 노리는 상술이 대단해,1,8,2021-04-04 11:24:31,2021/2Q,2021
9749,9749,양수진,간단하게 로그인 하게 해주시면 감사할것 같네요 앱을 쓰고싶어도 비밀번호를 까먹으니까 못쓰겠어요 카카오톡로그인아니면 구글로 로그인 되게끔 해주세요,1,0,2021-04-04 11:38:00,2021/2Q,2021
15814,15814,Root TV,두순이가있어서1점,1,0,2021-04-04 11:49:09,2021/2Q,2021
8378,8378,안갱,돈쳐먹고 뭐하는 짓이냐. 빨리 접속 복구해라.,1,2,2021-04-04 12:25:23,2021/2Q,2021
17443,17443,아재you 리퍼tv,와~ 꿀잼,5,0,2021-04-04 12:50:43,2021/2Q,2021
23188,23188,임희철,앙 기모찌,5,0,2021-04-04 13:22:56,2021/2Q,2021
2263,2263,DoubleUYP,3월 말일인가 부터 영상은 멈춰있고 소리만 나옵니다. 처음엔 와이파이나 데이터 문제인줄 알았는데 아무리해도 고쳐지질 않네요. 여기 리뷰들보고야 어플 자체가 문제였단 걸 알았네. 빨리 수정좀 해줘요,1,17,2021-04-04 13:41:20,2021/2Q,2021
9907,9907,GanSoo간수,화질설정 아무리해두 고화질이 안됨 720이 한계임 이걸 구매자들이 일일히 찾고 써야한다는게 이해불가,1,0,2021-04-04 15:43:41,2021/2Q,2021
14426,14426,ᄋᄋ,짜증나게 성인인증했는데 티비 안된다고 난리치네;;;,1,0,2021-04-04 17:38:03,2021/2Q,2021
17445,17445,momob jj,GooD,5,0,2021-04-04 17:57:28,2021/2Q,2021
2971,2971,해바라기사랑,스킵 부드럽지도 않고 10초 뒤로 누르면 화면 잠시 멈춤 현상은 태반이네요 솔직히 ☆하나두 아깝네요 실망입니다,1,2,2021-04-04 18:22:44,2021/2Q,2021
18811,18811,신은철,하트,5,0,2021-04-04 18:28:38,2021/2Q,2021
5047,5047,삐삐뿝뿌,제가 찾는 영화 는 거의다 없네요 해리포터 추가 부탁 드려요ㅠㅠ 추가 해주시면 제가 별 많이 드릴게요ㅎㅎ 그리고 영상이 게속 멈춰요,2,0,2021-04-04 19:52:33,2021/2Q,2021
17435,17435,NAM ssi,만족합니다.,5,0,2021-04-04 20:14:56,2021/2Q,2021
16064,16064,camper lunatic,1023오류 안고치나,1,1,2021-04-04 20:15:44,2021/2Q,2021
11417,11417,강경모,왜 안뜨는거여? 돈내면서 보는데 이렇게 끊기면 할인이라도해주든가 보고싶을때 보지동솟하고,1,0,2021-04-04 20:16:04,2021/2Q,2021
17868,17868,이서아,Good,5,0,2021-04-04 20:41:22,2021/2Q,2021
10772,10772,내맘대로 드라마,다른사람들과 같은 오류같아요...아니 관계자분들은 ㅋㅋㅋ여기 글 안보시나요??ㅋㅋ 돈주고 쓰는데 뭐 해결하려고 하는 사람도 없는거 같고 답도 없고 어쩌자는건지;,1,2,2021-04-04 20:46:36,2021/2Q,2021
15689,15689,올해는플란체성공하자,접속안됨,1,0,2021-04-04 21:16:18,2021/2Q,2021
5862,5862,SH L,아니 유료싸이트가 계속 꺼지고 몇번을다시깔고 지우는지모르겠네요,1,0,2021-04-04 21:38:40,2021/2Q,2021
5377,5377,황설려,접속이 안대여 앱 들어가 보니까 계속 안되고 빠른 확인 조치 부특드릴게요,1,0,2021-04-04 22:19:52,2021/2Q,2021
3708,3708,하종인,평점이 않좋네요 안볼랍니다 ㅋㅋ라고 할뻔 버그는 그때그때 고쳐야됩니다 몇명안됀다고 무시하다가 작은코 다칩니다,1,0,2021-04-04 22:44:59,2021/2Q,2021
10088,10088,경환kyounghwan,적당히좀 합시다 멀 자꾸 접속할수없데ㅡㅡ,1,2,2021-04-04 23:09:05,2021/2Q,2021
6854,6854,LEE SJ,3월말부터 자꾸 에러가나는데 고객센터문의해도 지우고 다운받고 하라해가 무한반복중입니다,1,2,2021-04-04 23:29:14,2021/2Q,2021
4895,4895,J호앵,접속할수없대요... 태블릿에서는되는데 앱이 갑자기 접속안됩니다 갑자기.... 왜이런가요,1,2,2021-04-05 00:02:11,2021/2Q,2021
9468,9468,반도윤,아닠ㅋㅋ 넷플 다른 드라마 들여오라는 분들 알고 말하세요 그거 계약금 어마어마한데 계속 올려서 못 버텨서 넷플 오리지널 만들고 있는겁니다. 다른거 보고 싶으시면 웨이브나 가세요.,5,0,2021-04-05 08:35:34,2021/2Q,2021
23227,23227,이용준,오류가심함,1,1,2021-04-05 10:21:04,2021/2Q,2021
13568,13568,박일권,더 많은 서비스 부탁해요,5,0,2021-04-05 11:24:59,2021/2Q,2021
10624,10624,쿠로미,제발 넷플 오리지널 좀 많이 만들) 애니 좀 많이 데꼬와 주십쇼ㅠㅠ),5,0,2021-04-05 11:34:36,2021/2Q,2021
23328,23328,손용철,조으다,5,0,2021-04-05 12:07:02,2021/2Q,2021
1342,1342,묘땐,애니들을 추가할거면 한번에는 아니더라도 완결편까지는 넣어주셨으면 좋겠어요 보다가 완결도아닌데 끊기면찝찝하고 이 앱이 애니를 다루는건 아니라서 제가찾아도 없는것들이 많이있어요 근데그거는 불편해도 영화보는 앱이니까 이해는할수있어요 그래도 끝까지는 보게해주셨으면 좋겠어요,4,47,2021-04-05 14:07:50,2021/2Q,2021
6439,6439,Da GANA,며칠째 접속불가뜨고 지웠다 다시 깔하도 한편 보고나면 다시 접속안됨,1,2,2021-04-05 17:19:14,2021/2Q,2021
8757,8757,권영심,요즘 매일 로그인이 안되는 현상이 발생해요,1,1,2021-04-05 18:03:34,2021/2Q,2021
9897,9897,이수정,완전 쓰레기내요 사람이너무많아서영황를못봐서짜쯩이랑스트레스가 엄첨쌓이내요핸드폰이부셔지고 특기 드래곤길드 리기가너무 많이 멈춰짜쯩이엄청 나요,3,0,2021-04-05 18:10:40,2021/2Q,2021
5710,5710,연꿀벌,맴버십 재시작같은건 본인인증해해야 할수있어야하는거 아닌가 동생놈이 지멋대로 재시작시켰던데 환불도 안된다 하고 솔직히 재시작 이런거 본인 인증 필요함,1,1,2021-04-05 19:12:12,2021/2Q,2021
5058,5058,이성환,요즘들어 접속에러가 계속뜨네요 하......... 지웠다깔면되는대 이걸매번할수도없고,1,1,2021-04-05 19:13:08,2021/2Q,2021
11785,11785,Rucy KIM,다 좋았어요 근데 몇가지 영화는 없더라고요,5,0,2021-04-05 19:46:07,2021/2Q,2021
14080,14080,와재미나다,접속이 안되는데 뭘보라고,1,2,2021-04-05 20:31:39,2021/2Q,2021
5347,5347,붕붕,다시 재접할때 튕기는데 빨리 조취좀 해주세요 계속 어플 삭제하고 로그인하고 너무 번거로워요 ㅡㅡ,1,0,2021-04-05 21:38:46,2021/2Q,2021
1933,1933,박혜진,"오류가 계속발생합니다 .-1023오류 폰을 껐다켜도 같은 오류가 반복되며, 설치삭제 후 다시 깔려고하는데 어플 받기도 힘듭니다.왜 개선을 안해주시나요.",1,3,2021-04-05 22:08:12,2021/2Q,2021
16201,16201,김슬기,맨날에러뜸ㅡㅡ,1,2,2021-04-05 22:23:09,2021/2Q,2021
7101,7101,안술튜브,-1023오류 해결좀 해라 개래끼들아. 껏다켰다 하는것도 한두번이지 이런거 해결도 못하고 사용료는 꼬박꼬박 쳐받아가고 웨이브로 왜 갈아타는지 모르겠냐??,1,3,2021-04-05 22:40:07,2021/2Q,2021
4271,4271,전상호,모바일에서 사용할 때 재생사양에 fhd로 되어있는데 hd화질로만 재생이 됩니다. 이럴줄 알았으면 스탠다드 사는건데ㅋㅋ,1,1,2021-04-06 08:56:47,2021/2Q,2021
7548,7548,EBS 7,업뎃왜이리자주해야되나요 몇달 전부터 매번 접속이 안되요 폰으로 ㅜ,2,0,2021-04-06 09:13:29,2021/2Q,2021
16323,16323,Ji Hoon Kim,보기편해요,4,0,2021-04-06 13:13:48,2021/2Q,2021
14216,14216,그냥,오류진짜 부셔버리고싶군요,1,1,2021-04-06 13:19:31,2021/2Q,2021
1696,1696,파뷰,왜 접속이안되죠ㅡㅡ'넷플릭스에 접속할수 없습니다' 저 문구만 계속떠요. 여러번 껐다 켰는데도 안되네요.. 무료어플도아니도 월정액으로 보는데 짜증나네요ㅡㅡ,1,15,2021-04-06 15:15:01,2021/2Q,2021
9187,9187,권혁우,업뎃 이후로 들어가면 팅기고 왜이런건가요? 빨리 고쳐주세요,1,0,2021-04-06 16:11:13,2021/2Q,2021
5982,5982,강소담,넷플릭스에 접속할 수 없습니다. 나중에 다시 시도해주세요 (-14)라고 뜹니다 해결방법이 무엇인가요,4,0,2021-04-06 17:41:52,2021/2Q,2021
10345,10345,왕연아,근래들어 자꾸 멈추고 에러나요 탈퇴하고 싶어지네요,1,0,2021-04-06 17:45:10,2021/2Q,2021
8345,8345,윤진섭,별탈없이 잘 작동하는 어플ㅎㅎ,5,0,2021-04-06 18:26:18,2021/2Q,2021
8284,8284,Jerry Jerry,팝업창 사이즈조절이 되었으면 좋겠어요..^^,3,0,2021-04-06 19:57:55,2021/2Q,2021
11069,11069,c껌,팅기고 로그아웃당하고 멋같아요,1,0,2021-04-06 20:04:15,2021/2Q,2021
17447,17447,이용철,이기현,5,0,2021-04-06 20:57:55,2021/2Q,2021
6400,6400,*최선,화면 재생하면 소리만 들리고 까맣게 보이네요.,1,0,2021-04-06 21:08:08,2021/2Q,2021
12292,12292,임현,재미있고 좋아요~^^,5,0,2021-04-06 21:22:56,2021/2Q,2021
16164,16164,전혜림,전개가빠르다,5,0,2021-04-06 22:18:29,2021/2Q,2021
9876,9876,서하나,왜 자꾸 오류나서 안 열리는건가요?!!! 해도해도 너무하네요...진짜 !!!,1,0,2021-04-07 01:06:23,2021/2Q,2021
13734,13734,안수진,실행오류 수정안합니까?,1,0,2021-04-07 07:44:27,2021/2Q,2021
1522,1522,펭하펭수야,갑자기 화면이 보이지 않고 소리만 들려서 넷플릭스 삭제하고 다시 깔았는데 다시 가입하라고 뜨는데 이거 어떻게 해야 하는지 모르겠어요. 혹시 다시 가입하면 결제가 두번씩 나가게 되는건 아닐지요.,2,2,2021-04-07 07:50:33,2021/2Q,2021
6291,6291,이시준,왜 로딩중에서 계속 넘어가질않죠 .... 갑자기이상한데 해지해야하나..,1,1,2021-04-07 08:37:21,2021/2Q,2021
12041,12041,벚꽃엔딩,프로그램이 없는것도 많은듯해요,3,0,2021-04-07 10:30:47,2021/2Q,2021
13310,13310,밍두민서,마지막 해보고 안됨 앱삭제하렵니다,1,0,2021-04-07 10:52:48,2021/2Q,2021
12325,12325,호떡,좋아요! 다른 것도 많이 올려주세요,4,0,2021-04-07 14:28:49,2021/2Q,2021
3447,3447,Kyoung Sub Lee,"좋습니다만, 갤럭시 폴드1 카메라부분 화면이 잘립니다. 소프트웨어 업데이트 해주세요.",5,0,2021-04-07 15:21:20,2021/2Q,2021
10043,10043,J,애니 넣을거면 계속 넣던지 끊긴게 좀 많고 모자이크 너무 심한거 아님? 약속의 네버랜드 보면 인형 머리가 찢어진거에다 모자이크 넣고 이건 좀 심함,3,0,2021-04-07 15:57:25,2021/2Q,2021
15838,15838,Y.J kIM,왓차꺼도 보고싶다,5,0,2021-04-07 18:11:21,2021/2Q,2021
17441,17441,참좋은,굿,5,0,2021-04-07 18:31:37,2021/2Q,2021
17428,17428,손태근,좋아요,5,0,2021-04-07 19:30:44,2021/2Q,2021
4992,4992,문어,제가 좋아하는 남자 캐릭터가 있는데 이름을 이상하게 번역해놨네요 실망입니다 별점1점 주기도 아깝네요,1,0,2021-04-07 20:28:12,2021/2Q,2021
9688,9688,뀽.,좋긴한데.. 애니들좀 많이넣어주시길..,4,0,2021-04-07 21:39:57,2021/2Q,2021
5894,5894,시아,왜 자꾸안되요 오류만뜨고 접속안되요 접속안되날은 비용 물어줄건가요? 한두번도아니고 왜 안되냐고요?,1,1,2021-04-07 22:37:22,2021/2Q,2021
15533,15533,ᄆᄌ,애니좀추가해주세요,4,0,2021-04-07 22:43:58,2021/2Q,2021
6018,6018,윤나인 [YOONNINE],왜 넷플릭스키면 바로나오는 화면이 왜이리 길어요? 원래 짧아야하는데 왜 어째서죠? 이런 버그는 좀 빨리 고쳐좀 주세요?! 네?! 아니 생각하니깐 짜증나네,1,49,2021-04-07 23:18:07,2021/2Q,2021
7258,7258,jeonghoon ok,최근에 계속 에러가 떠서 폰 10번도 넘게 껐다켬. 도대체 사전공지도 없고 돈만 쳐받아가는 써글 넷플. 꼴에 거대 글로벌 기업이라고 보상계획도 없을테고. 디즈니 나오면 갈아타야할듯 ~~~~,1,2,2021-04-08 00:24:58,2021/2Q,2021
5843,5843,사이코,다좋은데 탭으로 보는데 많이 어둡게 나와요 화면밝기 풀로해도 어두워요,5,0,2021-04-08 01:55:57,2021/2Q,2021
10941,10941,박상준,영화나 드라마 상영중 자꾸 끊김현상 넘 불편!,1,0,2021-04-08 08:49:51,2021/2Q,2021
15572,15572,K Joan,상속자들 들여와주실수있나영,4,0,2021-04-08 08:58:33,2021/2Q,2021
22438,22438,Young Dae Chung,Good,5,0,2021-04-08 11:37:07,2021/2Q,2021
11067,11067,쇽쇽대마왕,영화나 미드나 판권계약 못해서 볼만한건 죄다 내려가고 볼게 다큐말곤 없는데 이것도 몇개안됨 넷플아 정신차려 너네 6월에 디즈니 한국상륙하면 진심 거꾸로간다.현재론 왓챠가 너네보다 볼게 훨씬방대해 넷없왓있 이 괜히 나온말이겠냐,1,0,2021-04-08 13:43:23,2021/2Q,2021
17420,17420,가우리,최고에요,5,0,2021-04-08 15:43:39,2021/2Q,2021
11054,11054,김미현,왜 화면이 어두워져버릴까요?,1,0,2021-04-08 15:59:35,2021/2Q,2021
7923,7923,박예나,"너무 좋습니당! 근데... 펜트하우스 1,2 그리고 3나오면 그것도 넣어주시면 안될까요? 그러면 별5개 됙 될것같습니댬",3,0,2021-04-08 20:49:55,2021/2Q,2021
11936,11936,박지은,모든 영상이 안나와요..,2,0,2021-04-08 21:04:46,2021/2Q,2021
15979,15979,강지현,1023오류자꾸 발생해서 환장하겠음,1,1,2021-04-08 21:05:08,2021/2Q,2021
17448,17448,이지후,Gd,5,0,2021-04-08 21:24:02,2021/2Q,2021
4258,4258,Roro로로,자꾸 앱종료되는데 해결 좀 해주세요. 지웠다 다시 깔아도 계속 오류뜨네요. 월정액권 결제해서 이용하는 건데 좀 심하네요..,1,4,2021-04-08 21:24:55,2021/2Q,2021
9750,9750,윤윤동현,영화하고 드라마를 꽁짜로 볼수있어서 좋아요.,5,0,2021-04-08 22:01:02,2021/2Q,2021
8875,8875,GU,업뎃후에도 실행오류 계속뜸 정말짜증남,1,0,2021-04-08 22:02:08,2021/2Q,2021
13808,13808,임준상,아니 돈내고 보는데 접속이 안되는건 무슨 경우?,1,0,2021-04-08 22:34:53,2021/2Q,2021
12966,12966,최지연,아니 모든관람등급 인데 왜 자꾸 연령인증 하라고 뜨죠????오류인가요..ㅠㅠㅠ?,1,0,2021-04-08 23:34:32,2021/2Q,2021
17422,17422,삐삐,좋아요,5,0,2021-04-09 01:07:13,2021/2Q,2021
17590,17590,Jw S,굳,5,0,2021-04-09 01:17:55,2021/2Q,2021
8817,8817,아희튤립,환불해주세요..아이디도 찾지못해서 자동해지도 못했는데 돈까지 빼가네요..당장환불해주세요,1,2,2021-04-09 02:16:21,2021/2Q,2021
4527,4527,오세민,한국드라마 예전꺼 볼라고 했는데 종류가 다양하지는 않아서 별4개 드립니다 예전 한국 드라마좀 더욱더 이시청가능하게 해주시면 감사하겠습니다,4,0,2021-04-09 02:19:28,2021/2Q,2021
