,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
2493,2493,Google 사용자,v10 구닥다리 이용자인데 넷플릭스만 깔아서 쓰면 발열 심해지고 배터리 빨리 닳아서 너무 불편합니다. 계속 서비스 종료시키고 있는데 다시 올라오고 찌증나요.. 넷플릭스 관련 안드어플이나 win10 앱도 이용중인데 윈10앱은 켜두면 느려지구요 이거나 저거나 괜찮은 게 없어요,2,4,2019-04-02 14:19:38,2019/2Q,2019
2906,2906,Google 사용자,갑자기 화면이 아예 열리지도 않네요? 무료기간 아니고 가입한지 일년정도 된시점인데 그동안 티비로만 봤고 모바일에설치한지 2주만에 아예 먹통이네요 지우고 다시 설치해봐도 소용없네요?,1,12,2019-04-02 15:54:16,2019/2Q,2019
15472,15472,Google 사용자,왕좌의 게임도 올려주세요,5,0,2019-04-02 16:07:20,2019/2Q,2019
5873,5873,Google 사용자,노트9 벤더스내치 선택지가 안떠요 고객센터에 나와있는대로 휴대폰 설정도 다 체크했는데 왜이런거죠,3,0,2019-04-02 16:37:54,2019/2Q,2019
19524,19524,Google 사용자,굳,5,0,2019-04-02 18:06:51,2019/2Q,2019
14962,14962,Google 사용자,되게유명한건안됨,3,0,2019-04-02 18:20:51,2019/2Q,2019
12702,12702,Google 사용자,좋아요 많은 영화 드라마등등,5,0,2019-04-02 18:55:43,2019/2Q,2019
19531,19531,Google 사용자,영상에 선택지 있는기능 지원기기 늘려주실수 있나요?,4,1,2019-04-02 21:08:49,2019/2Q,2019
3547,3547,Google 사용자,사진속사진 기능은 왜 계속 뜨는거죠? 영화를 보는데 몇분간격으로 뭐가 그리 뜨고 멈추고...아놔 진짜...,1,1,2019-04-02 21:41:31,2019/2Q,2019
452,452,Google 사용자,일부 영화를 시청할수 없어서 시키는데로 삭제하고 핸드폰 껏다켜고 다시 앱다운받는데 지금 와이파이로 10메가에서 멈춤..모바일데이터는 4메가 정도에서 멈춰있습니다..도와주세요ㅠ..지금모바일로 성공,5,1,2019-04-02 22:06:44,2019/2Q,2019
1305,1305,Google 사용자,넷플릭스 이용하는데 계속 로딩만 뜨네요 몇일전부터 이래서 핸드폰으로는 시청자체가 안되네요 넷플릭스 안에 드라마와 작품들이 좋으면 뭐해요... 보지도 못하게하는데... 혹시 여기가 배드플레이스인가요..ㅋ 그리고 어제도 업데이트 되었는데 계속 안될거 왜 업데이트하나요....,1,56,2019-04-02 22:34:00,2019/2Q,2019
19535,19535,Google 사용자,굿,5,0,2019-04-02 23:04:23,2019/2Q,2019
19521,19521,Google 사용자,"진짜 좋은 앱중에 하나! 화질 안좋다고 하는 사람은 9900원 서비스 이용해서 그러니 제발 그만좀 뭐라 하세요. 첫달 무료이용 덕분에 재미있게 보고있고만 넷플릭스 잘보고 있고, 애용하겠습니다^^",5,127,2019-04-03 00:05:29,2019/2Q,2019
19526,19526,Google 사용자,좋아요,4,0,2019-04-03 04:44:12,2019/2Q,2019
19809,19809,Google 사용자,듯 ㅇㅈ,4,0,2019-04-03 13:31:53,2019/2Q,2019
19539,19539,Google 사용자,재미써욤ㅇㅇ,4,0,2019-04-03 17:59:11,2019/2Q,2019
19528,19528,Google 사용자,굿,5,0,2019-04-03 18:13:58,2019/2Q,2019
1605,1605,Google 사용자,업데이트나 콘텐츠는 좋아요!! 그런데 시청중인 목록에서 간편하게 삭제 할 수 있는 기능 부탁드려요~~ 좀보다가 재미없어서 껐는데 목록에 자꾸 나와서 불편합니다ㅠㅠ,4,0,2019-04-03 19:30:34,2019/2Q,2019
19534,19534,Google 사용자,좋아요,5,0,2019-04-03 19:37:49,2019/2Q,2019
3860,3860,Google 사용자,며칠동안 죄송합니다 이 동영상은 바로 신청 하실수없습니다 다른 동영상을 선택해주세요 만 다 뜨는데요.... 왜 그러는거에요....,1,7,2019-04-03 22:58:25,2019/2Q,2019
19522,19522,Google 사용자,제2 외국어&노래는 왜 번역 안 하죠? 게다가 컨텐츠가 너무 없어요...고담도 시즌 4 방영중인데 한국은 겨우 시즌2만 올라와있질 않나 시리즈도 중간중간만 올라와 있고;; 한국 드라마 보고 싶으면 걍 btv보지 뭐하러 넷플릭스 보겠어요,1,8,2019-04-03 23:02:50,2019/2Q,2019
2312,2312,Google 사용자,×××한달무료에 속지마세요×××한달간 무료라고했는데 그냥 사기입니다. 새기기에 처음 설치하고 처음 가입하고 처음 카드 등록했는데 시스템이 어쩌니하면서 약속했던 무료서비스 전혀 제공되지 않고요. 그래서 정보를 달라니까 개인정보 유출이라고 말을 돌리기만하고 아무런 보상도 해주지 않습니다. 한달 무료에 속지마세요 카드 확인안하면 사라졌는지 어쨌는지도 모르게 돈빼갑니다. 아무리 처음이라고 말해도 시스템에서 문제있다면 안해주고 그 시스템 상 정보도 공개하지않습니다. 다른 좋은 거많습니다. 무료라고 사람 속이고 돈뜯어가는 곳이니까 한달만 무료체험해야지 이런 안일한 생각으로 사용하지마시길바랍니다.,1,0,2019-04-04 10:10:23,2019/2Q,2019
13242,13242,Google 사용자,덱스로 보는게 안됩니다,1,0,2019-04-04 11:14:12,2019/2Q,2019
19527,19527,Google 사용자,굿,5,0,2019-04-04 14:17:49,2019/2Q,2019
8273,8273,Google 사용자,갑자기 왜 이렇게 팅기죠 보다가 꺼지고 그렇네요 너무 불편해요,2,1,2019-04-04 20:02:37,2019/2Q,2019
22819,22819,Google 사용자,좋아요!!,4,0,2019-04-05 00:03:17,2019/2Q,2019
6707,6707,Google 사용자,갤럭시 s9+ 모바일 쓰는데 저장이 안되네요,1,0,2019-04-05 08:30:29,2019/2Q,2019
14457,14457,Google 사용자,제발 화면밝기좀 해주세요,2,0,2019-04-05 08:49:05,2019/2Q,2019
13571,13571,Google 사용자,그지같은 고객센터 때문에 삭제,1,0,2019-04-05 12:33:17,2019/2Q,2019
3382,3382,Google 사용자,기본 화면 밝기가 어두워서 영화보기도 짜증나는데 밝기 조절과 음량 조절하는것도 없고 이런 플레이어는 처음보네요...무슨 생각으로 이렇게 만든건지???,1,2,2019-04-05 17:12:21,2019/2Q,2019
3656,3656,Google 사용자,그냥 왠만한건 재생안되고 소리만 나온다고 보면됨 개창렬이네 만원가까이 받으면서 컨텐츠 절반도 못봄ㅋㅋㅋ 한2천원이면 이해한다,1,2,2019-04-05 18:58:09,2019/2Q,2019
15727,15727,Google 사용자,앱이 안 열리네요,1,2,2019-04-05 19:59:34,2019/2Q,2019
478,478,Google 사용자,외국사이트라서 환불이 힘들고요 외국 상담원이 약관에 결제이후 영상을 보지않아도 환불 할수없다 뭐 이렇게 써있다 시니컬하게 얘기하시는데 물론 내 실수이고 부주의이긴한데 좀 짜증나네요 ; 아 그리고 진짜 약관에 그렇게 써 있는거 좀 소름이였어요 ㅋㅋㅋㅋ 다른분들은 환불 잘 하시는것같은데 저만 환불 못하는거일수도 ㅎㅎ 눙물 ..,1,0,2019-04-05 21:09:34,2019/2Q,2019
10094,10094,Google 사용자,업뎃후 로딩만뜸 개떡같이 만드네,1,3,2019-04-05 22:09:13,2019/2Q,2019
4738,4738,Google 사용자,초반보다 콘텐츠가 많이 늘어났어요 ㅎ 되게 많이 보는것도 아닌거같긴한데 끊지를못하겠네요,5,0,2019-04-05 23:46:46,2019/2Q,2019
7549,7549,Google 사용자,결제 했는데 폰 업데이트 하고나서 앱 실행이 안돼요;;;;;,1,0,2019-04-06 00:40:32,2019/2Q,2019
19533,19533,Google 사용자,굿굿ㅁ,5,0,2019-04-06 00:45:14,2019/2Q,2019
7455,7455,Google 사용자,좋은데 왜 자꾸 끊기죠? 잘 재생이 안될 때가 많아요.,3,0,2019-04-06 01:34:43,2019/2Q,2019
15710,15710,Google 사용자,아주좋아요,5,0,2019-04-06 09:31:16,2019/2Q,2019
19523,19523,Google 사용자,최고에요,5,0,2019-04-06 09:59:34,2019/2Q,2019
2623,2623,Google 사용자,동영상 플레이어 UI가 너무 불편해요 요즘 웬만한 플레이어에 다있는 스와이프로 밝기 음량 조절도안되네요..,2,4,2019-04-06 11:23:48,2019/2Q,2019
3121,3121,Google 사용자,"비밀번호 바꾼 적 없는데 비밀번호 오류라고 떠서 여러번 바꾸고, 난데없이 결제정보 업데이트 하라더니 결제가 되있어요.",1,0,2019-04-06 20:12:46,2019/2Q,2019
14192,14192,Google 사용자,왕자의 게임은 어따 팔어 묵었는지?,1,0,2019-04-07 01:51:06,2019/2Q,2019
8096,8096,Google 사용자,안드로이드 파이업뎃 후 이어보기가 자주 초기화됩니다 ㅜㅜ,3,0,2019-04-07 03:54:10,2019/2Q,2019
9745,9745,Google 사용자,결제하고 볼 일이 없어서 해지했는데 자꾸 결제되서 고객센터에 전화했는데 받지도않고 어디다 연락하라는 겁니까;,1,4,2019-04-07 06:19:10,2019/2Q,2019
12012,12012,Google 사용자,아니 갑자기 짜중나겡 해요ㅇ~ㅎㅎㅋㅋ 뭐하자는거죠,1,0,2019-04-07 11:16:34,2019/2Q,2019
19555,19555,Google 사용자,좋아요,5,0,2019-04-07 11:40:18,2019/2Q,2019
14844,14844,Google 사용자,자막이 PIP 에서 사라짐 업뎃빠르게 해주세요,2,0,2019-04-07 13:01:21,2019/2Q,2019
7069,7069,Google 사용자,업데이트 이후에 영상 재생중 꺼짐현상 발생하네요.,1,0,2019-04-07 13:05:28,2019/2Q,2019
19520,19520,Google 사용자,짱,5,0,2019-04-07 14:38:46,2019/2Q,2019
7331,7331,Google 사용자,진짜 좋아연♡♡♡근데 영화 스윙키즈도 넣어주셨으면 좋겠어연☆☆☆☆☆별5개 드립니당♡~^^,5,8,2019-04-07 15:50:32,2019/2Q,2019
19614,19614,Google 사용자,굳,5,0,2019-04-07 18:37:16,2019/2Q,2019
11123,11123,Google 사용자,갤럭시 탭 A 10.5 풀해상도 지원해주세요,4,0,2019-04-07 19:03:00,2019/2Q,2019
19514,19514,Google 사용자,어휴 거지같은 어플 삭제해버려야지 실행도 안했는데 나 모르게 백그라운드로 배터리 다잡아먹고 있음 니때문에 디바이스 관리를 하루에 몇 번 하는지 알아???,1,11,2019-04-07 19:24:37,2019/2Q,2019
6091,6091,Google 사용자,화면 계속 먹통되는데 어떻게 해결하나요.. 소리만들림,1,0,2019-04-07 19:30:31,2019/2Q,2019
7264,7264,Google 사용자,갑자기 멈추더니...실행안됩니다...지우고 다시 다운받아도... 이게 뭐예요!!!!,1,0,2019-04-07 19:30:35,2019/2Q,2019
13742,13742,Google 사용자,뭐가 되야 보지 실행이 안되잖냐,1,1,2019-04-07 19:56:29,2019/2Q,2019
553,553,Google 사용자,"찾고 있는 드라마,영화 없는게 너무 많아요 추천서비스로 고객들의 만족도를 높이고 나름 전략인 걸 알겠지만 그래도 찾는거 5개중 4개가 없으면 다음에 구매하고 싶지 않을 것 같아요 영화 시리즈 3까지 있으면 기본적으로 1,2,3 모두 있어야 하는거 아닌가요... 1편만 있는건 무엇?",1,6,2019-04-07 22:47:11,2019/2Q,2019
13903,13903,Google 사용자,자막 이 계속 끈김,2,0,2019-04-07 23:07:23,2019/2Q,2019
2542,2542,Google 사용자,갤럭시 테블릿으로 보는데 자막위치가 오른쪽으로 많이 치우쳐 있어요 개선 부탁 드립니다,2,0,2019-04-08 01:28:51,2019/2Q,2019
4769,4769,Google 사용자,아니 왜 갑자기 앱이 안열리나요.. 유료어플은 더더욱 이러면 안되는것 아닌가요 무한로딩만 계속 되어서 다른분들 리뷰보니 저와 같은 분들이 꽤 많던데 담당하는 분이 있기는 한건지 아무런 댓글조차 보이지 않네요 몇천원도 아니고 그래도 1만원 이상씩 매달 돈주고 보고있는데 작동은 제대로 되야하지 않을까요 매번 pc로만 보려고 결제한건 아니란 말입니다 빠른 조치 부탁드립니다 진짜,1,3,2019-04-08 03:06:31,2019/2Q,2019
15116,15116,Google 사용자,우리집에서 넷플릭스 보고갈래?,5,0,2019-04-08 08:20:04,2019/2Q,2019
19515,19515,Google 사용자,좋습니다.,5,0,2019-04-08 10:39:19,2019/2Q,2019
19518,19518,Google 사용자,굿,5,0,2019-04-08 11:25:30,2019/2Q,2019
12339,12339,Google 사용자,결제해지했는데 결제계속되네. 금지시키고싶네 ㅎ,1,0,2019-04-08 12:41:13,2019/2Q,2019
13700,13700,Google 사용자,볼께 미드빼고 1도 없다~ 쒸레기,1,0,2019-04-08 18:44:24,2019/2Q,2019
19516,19516,Google 사용자,굳,5,0,2019-04-08 18:46:38,2019/2Q,2019
8074,8074,Google 사용자,이용 해지했는데 자동결제 뭐임ㅋㅋㅋㅋ어이없네 진짜,1,0,2019-04-08 21:14:13,2019/2Q,2019
10554,10554,Google 사용자,돈내고 쓰는데 무한로딩되는것좀 고쳐주시죠;;,1,0,2019-04-08 23:43:32,2019/2Q,2019
14249,14249,Google 사용자,언제나 최고입니다.,5,0,2019-04-09 03:21:08,2019/2Q,2019
8715,8715,Google 사용자,왜 컨텐츠 저장이 안되죠..? 결제수단 업데이트하라는데 어떻게 해요,2,0,2019-04-09 08:48:12,2019/2Q,2019
1362,1362,Google 사용자,갤럭시 스맛폰 업뎃하고나서 재생이 안되네요. 역시 스맛폰 업뎃은 하면 할수록 되던것도 안되고 핸폰 망가지는 기분..넷플릭스 오전까지만해도 잘됐는데 안드로이드 업뎃하고나서 안됨.,2,1,2019-04-09 13:20:03,2019/2Q,2019
1074,1074,Google 사용자,영화에 대한거는 너무 좋은데 자막이 나오다가 안나올때가 많아서 2시간짜리 영화를 봤는데 길면 10분정도 짧으면 30초마다 자막이 끊겨서 계속 나갔다오고 해서 한 열몇번정도를 그렇게 봐서 쬐끔씩 영화몰입도가 깨지는것도 있고요 조금만 개선해주시면 감사하겠습니다,4,5,2019-04-09 15:05:30,2019/2Q,2019
19544,19544,Google 사용자,굿,5,0,2019-04-09 19:27:23,2019/2Q,2019
10529,10529,Google 사용자,해지하기도 힘들고 요금도 2중으로 납부되어서 화가 많이 납니다,1,0,2019-04-09 21:41:16,2019/2Q,2019
10206,10206,Google 사용자,에러 5.7이나 5.10 해결이 되지 않고 있음,1,0,2019-04-09 21:57:02,2019/2Q,2019
11998,11998,Google 사용자,자막 갑자기 안나오는 것좀 어떻게 했으면 좋겠어요 ㅠㅠ,4,1,2019-04-09 22:20:59,2019/2Q,2019
10342,10342,Google 사용자,사용하기 편리합니다. 더 많은 영화 올려주세요,5,0,2019-04-10 03:42:16,2019/2Q,2019
14639,14639,Google 사용자,"아주 ㄱ,뤠잇",3,0,2019-04-10 14:33:50,2019/2Q,2019
19505,19505,Google 사용자,만족,5,0,2019-04-10 16:32:31,2019/2Q,2019
9621,9621,Google 사용자,언제 어디서나 영상물 이용하기 아주 좋아요,5,1,2019-04-10 16:33:02,2019/2Q,2019
19517,19517,Google 사용자,굿,5,0,2019-04-10 19:01:41,2019/2Q,2019
5498,5498,Google 사용자,재생중에 한글자막이 계속 사라져서 좀 짜증나네요 ㅡㅡ,1,0,2019-04-10 21:11:02,2019/2Q,2019
7287,7287,Google 사용자,물어볼게있는데요.이거 한달무료라고되있는데 한달은 그냥 무료고 한달지나면 요금내는건가요,4,1,2019-04-10 22:31:27,2019/2Q,2019
19519,19519,Google 사용자,최고,5,0,2019-04-10 22:40:31,2019/2Q,2019
10920,10920,Google 사용자,재생이안됨...말만나오고화면이나오질안내요,1,1,2019-04-10 23:35:25,2019/2Q,2019
349,349,Google 사용자,아니 왜 특정 화만 계속해서 영상 재생이 안되나요 폰도 껐다켜고 어플도 제거 설치하고 하라는 거 다 했는데 그 화에 문제가 있는 거 같은데 빨리 좀 개선해 주세요 14500원씩이나 받아먹고 그럼 이 화는 다른데가서 보라는 겁니까? 슬기로운 깜빵생활 전 부 다 재생 시켜보세요 안되는 화가 너무 많아요 이것만 장난하나 확인해보니 핸드폰 넷플릭스 어플 자체 문제네요. 빠른 개선 좀 해주세요 해지하고 싶어집니다.,1,17,2019-04-11 11:27:23,2019/2Q,2019
4607,4607,Google 사용자,다 좋은데 배터리 유튜브보다 빨리 닳는거하고 화질설정좀 고쳐줘요,4,0,2019-04-11 12:35:22,2019/2Q,2019
5530,5530,Google 사용자,괜찮긴 한데 자막크기설정이 있었으면 좋겠어요 자막크기가 너무 작아서 불편해요ㅠ,4,4,2019-04-11 14:39:32,2019/2Q,2019
19507,19507,Google 사용자,베리귯,5,0,2019-04-11 16:37:21,2019/2Q,2019
857,857,Google 사용자,업뎃하고 소리가 너무작아졌어요....크게보다가 일반 휴대폰에있는 동영상이나 멜론을들으면 소리가 크니까...전에는 소리크기가 같았는데.... 그리고 처음쓸땐 안그랬는데...요즘 버퍼링이 너무 자주발생해요...ㅜㅜ,3,5,2019-04-11 19:47:56,2019/2Q,2019
19506,19506,Google 사용자,굿,5,0,2019-04-11 21:38:12,2019/2Q,2019
8988,8988,Google 사용자,자막폰트랑 크기가 갑자기 바껴서 당황스럽습니다. 어떻게 좀 해주세요..,1,0,2019-04-11 22:41:53,2019/2Q,2019
19497,19497,Google 사용자,굿,5,0,2019-04-11 23:09:18,2019/2Q,2019
13326,13326,Google 사용자,갑자기 자막에 음영이 들어가니까 보기 불편해요,1,0,2019-04-12 02:32:13,2019/2Q,2019
4910,4910,Google 사용자,다운로드받은 영상파일에 문제가 있다고 오류뜸 영상파일 재생안됨,1,1,2019-04-12 08:16:19,2019/2Q,2019
1606,1606,Google 사용자,갤럭시s8 저장된컨텐츠 재생 시 102.2.7 에러 발생 고객센터 메뉴얼대로 해도 안됨. 고객센터전화 문의후 아직 이런 이슈가 없어서 대응 중이라고함 구 버전 설치시 지원하지않는 디바이스라며 앱이 강제종료 스트리밍은되지만 주로 저장된컨텐츠만이용하여 현재멤버쉽 해지 후 대기중 갤럭시s7에서는 정상작동,5,0,2019-04-12 08:50:14,2019/2Q,2019
19498,19498,Google 사용자,다 좋은데 어제 업데이트 별로네요 가독성이 오히려 좋던 자체 글꼴에서 갑자기 왜 폰 글꼴을 따라가는거죠? 다시 롤백 해주시거나 글꼴 선택 추가바랍니다.,5,1,2019-04-12 09:15:23,2019/2Q,2019
1048,1048,Google 사용자,좋았는데 요즘 오류가 너무많네요... 자꾸 중간에 자막이 사라지고 미리 다운받아놓은 영상이 재생이 안된다고해서 몇번이나 앱을 삭제하고 다시깔았는지 모릅니다... 이 두가지만 해결해주세요,3,3,2019-04-12 10:34:03,2019/2Q,2019
11055,11055,Google 사용자,"이거 본적이 없는데 왜 매달 돈이 빠져나갑니까? 12, 1, 2, 3월 4달치 나간거 지금봤네 ㅡㅡ",1,0,2019-04-12 14:53:00,2019/2Q,2019
12391,12391,Google 사용자,어플자체가 안들어가집니다.... 왜그런거죠?? 답변부탁드립니다,1,0,2019-04-12 16:58:21,2019/2Q,2019
19556,19556,Google 사용자,굿,5,0,2019-04-12 17:02:49,2019/2Q,2019
9108,9108,Google 사용자,다운받아서 못봐요. 에러나요. 언제 고쳐지나요. 보상해줘야 하는거 아닙니까!!!?,1,1,2019-04-12 17:37:47,2019/2Q,2019
484,484,Google 사용자,특정구간에서 멈춰버리는 영상이 너무 많아요 이렇게 특정구간 재생 안되는 현상은 스트레스 엄청받습니다. 이건 해결이 시급해요. 자막도 제대로 안뜨고 잠깐 떳다가 없어지고,1,0,2019-04-12 20:06:50,2019/2Q,2019
3033,3033,Google 사용자,....다운로드해서 볼려고 하는데...저장한 모든 영상파일의 영상들이 안나오고 102.2.7의 방법을 해도 해결되지가 않습니다,3,1,2019-04-12 23:54:35,2019/2Q,2019
7169,7169,Google 사용자,업데이트 후 저장된 영상 오류남 102.2.7 오류코드 저장된 모든영상 오류,1,1,2019-04-13 00:58:26,2019/2Q,2019
6516,6516,Google 사용자,좋아요... 그런데 한국어랑 영어 말고 다른 언어 자막은 지원 안 되나요?ㅠㅠ,4,1,2019-04-13 02:05:50,2019/2Q,2019
5726,5726,Google 사용자,영화가 너무나도 없음 하다못해 세계 명작 영화마져도 없고 컨텐츠 부실그자체 딴영화는 몰라도 터미네이터2 나 스타워즈 몰락 없다는게 말이됨?? ;; 돈아까움,1,0,2019-04-13 03:43:05,2019/2Q,2019
2770,2770,Google 사용자,잘 사용하고 있었는데요 업데이트 된 뒤로 저장된 영상이 플레이가 안 돼요 앱자체도 몇번이나 삭제했다 다시 깔았는데도 안돼요,2,1,2019-04-13 08:16:15,2019/2Q,2019
13225,13225,Google 사용자,영화도 보지 않았는데 12000원이 왜나가죠?,1,0,2019-04-13 10:45:29,2019/2Q,2019
7435,7435,Google 사용자,vivo v11 업데이트후 프로그램 실행이 안돼요..,1,1,2019-04-13 12:31:02,2019/2Q,2019
3667,3667,Google 사용자,업ㅂ데이트했더니 자막 글씨체가 마음대로 바꼈네요..ㅠㅠ 다시 원래대로 해주세요 자막이 너무 작아졌어요 눈이 피로해요,2,2,2019-04-13 12:38:56,2019/2Q,2019
7068,7068,Google 사용자,기종 갤럭시노트5 인데 앱을 열면 검은화면에 넷플릭스화면만 무한로딩임..15000원 매달결재로 해놨는데 들어가질못하면 어쩌라는거임?,1,0,2019-04-13 12:54:54,2019/2Q,2019
4392,4392,Google 사용자,자막 쓰레기임 보다가 정지하고 다시재생하면 지 알아서 계속 꺼짐. 개짜증 왓차가 훨 나음,1,0,2019-04-13 12:56:04,2019/2Q,2019
19499,19499,Google 사용자,화면깨짐심함,1,0,2019-04-13 13:14:49,2019/2Q,2019
12543,12543,Google 사용자,진짜 좋아요 ❤💛💚💙💜 근데 제발 제발 제발 제발 💘장난스런 키스💘 올려 주시면 안 되까요 저 하루에 백 번 볼 수 있그든요 인증 사진까지 찍어서 올릴게요 제발요 진짜 제발 저 😻왕대륙😻 찐으로 사랑하거든요 장즈수 진짜 개사랑하거든요 제발 💘장난스런 키스💘 제발 올려 주시면 안 될까요 진짜 저 ❤넷플릭스❤ 진짜 사랑해요 앞으로도 계속 사랑할게요 ㅠ 진쯔 제발요 제가 사랑하는 거 알죠 저 어제도 유성화원 보고 잤고요 글고 치아문도 개많이 보고 진짜... 하............... 진짜 올려 주셨으면 좋겠어요 지금도 사랑하지만 더 사랑할게요 제발 올려 주세요 그리고 저 지금 감독판 존버 중이에요(tmi) 그럼 전 이만 요약: ❤넷플릭스❤ 사랑합니다 그러니까 💘장난스런 키스💘 올려 주셨으며는 좋겠어요 사랑합니다,5,0,2019-04-13 17:30:41,2019/2Q,2019
19502,19502,Google 사용자,굿,5,0,2019-04-13 18:53:01,2019/2Q,2019
3296,3296,Google 사용자,lg폰인데 영상다운받아 잘보다 이틀전부터 영상파일문제 102.2.7 뜨면서 안됨 ㅠㅠ 해볼꺼 다해봄 근데 떠 웃긴건 몇몇 영상은 됨 방법없을까요?,5,0,2019-04-13 19:38:17,2019/2Q,2019
19503,19503,Google 사용자,굿,5,0,2019-04-13 20:21:26,2019/2Q,2019
8611,8611,Google 사용자,고객센터문의- 환불문의. 4월 12일에 1달 무료신청을 했었는데 하루만인 13일에 '최근 결제에 문제가 있어 계정이 보류중입니다' 라는 메세지가 떠서 해결을 하던 중 14500원이 결제가 되었습니다. 1달간은 무료 서비스를 이용하고 싶은데 환불이 가능한가요?,4,4,2019-04-13 20:43:05,2019/2Q,2019
16194,16194,Google 사용자,실행안됨,1,0,2019-04-13 22:12:32,2019/2Q,2019
4561,4561,Google 사용자,중간에 자꾸멈춰서 재생이안돼요ㅡㅡ 어플 지웠다 다시깔아도 똑같아요 빨리 수정해주세요,1,0,2019-04-13 22:49:17,2019/2Q,2019
7544,7544,Google 사용자,아직 가입절차 첫단계도 못밟았어요 진짜 아무리 다시해도 안되요 왜이러나요,1,0,2019-04-13 23:41:53,2019/2Q,2019
5018,5018,Google 사용자,내폰 구닥다리 노트2인데도 잘만됨...안되는 사람들은 영상 재생 밑에⬇눌러서 한편 다운 받으셈 그이후 실시간 시청됨(나는 됐슴)아님 다운 받아서 보던가....,5,0,2019-04-13 23:46:52,2019/2Q,2019
196,196,Google 사용자,"요즘 영상이 계속 끊기거나 재생이 바로 안되는 점, 자막이 중간중간 사라지는 오류가 있어요. 영상보는데 너무 불편하네요. 특히 영상 끊김은 너무 자주 있고 껐다 다시 켜도 그 장면만 멈추고 그러네요. 또 특정 화는 아예 처음부터 영상 재생이 안됩니다.",2,9,2019-04-14 00:01:49,2019/2Q,2019
9208,9208,Google 사용자,영상저장 계속 버그나는데 왜 안고쳐요...? 내돈 왜 받아가? 양심있어..? 아닌데... 양심 없는것 같은데...,1,2,2019-04-14 00:50:19,2019/2Q,2019
2980,2980,Google 사용자,검은 화면에 빨간색 로고만 뜨고 이후.. 진행이 안되네요... 뭘 보고싶어도.. 앱으로 접속이 안되니..;;... 서비스가 개판이네요.. 혹시나 해서.. 지우고 재설치 해봤는데... 역시 동일현상 발생합니다.. 가입한 시간이 아깝네요.. 내일까지 안되면 인터넷으로라도 가입 해제 하겠습니다.,1,162,2019-04-14 08:35:06,2019/2Q,2019
506,506,Google 사용자,너무 자주 끊기고 멈출 때가 많습니다. 유튜브나 다른 스트리밍 영상앱은 잘 되는데 넷플릭스만 영상이 끊기고 멈췄다가 한참 후에나 재생됩니다. 정말 답답합니다. 계속 결재하고 보고 있는데 해지하고 싶네요.,1,3,2019-04-14 09:39:23,2019/2Q,2019
15583,15583,Google 사용자,무도가 없네..,1,0,2019-04-14 10:19:12,2019/2Q,2019
12471,12471,Google 사용자,최신영화가 부족한 느낌,4,0,2019-04-14 12:22:15,2019/2Q,2019
