,Unnamed: 0,userName,content,score,thumbsUpCount,at,quarter,year
7984,7984,수현,그냥 갑자기 어제부터 안들어가져요 지웠다가 다시 깔아도 안들어가지고 지금 답답해 미치겠는데 확인해주시고 도움 주시면 감사하겠습니다 ㅠㅠ...,1,1,2021-01-03 21:43:26,2021/1Q,2021
17729,17729,박상묘,장난치나,2,0,2021-01-03 21:49:34,2021/1Q,2021
6224,6224,김준오,HDMI-C타입 단자로 티비에서 넷플릭스 시청이 불가능 해졌네요.. 갑자기 이게 뭐죠ㅡㅡ 특히 넷플릭스 오리지날 컨텐츠 씨리즈요,1,1,2021-01-03 22:49:20,2021/1Q,2021
17942,17942,장성철,좋음,5,0,2021-01-03 23:23:40,2021/1Q,2021
16003,16003,미정,삭제 예정인 영화 미리 좀 알려주세요,4,0,2021-01-04 00:34:55,2021/1Q,2021
18158,18158,주성환주성환,좋아요,5,0,2021-01-04 07:34:03,2021/1Q,2021
7968,7968,임종식,넘 좋은데 ㅡ 좀더 많은 영화가 올라왔으면 좋겠습니다.,5,0,2021-01-04 13:04:10,2021/1Q,2021
9223,9223,김태현,너무 자주 나가진다 고쳐라,1,0,2021-01-04 14:27:33,2021/1Q,2021
23154,23154,고성림,굿굿,5,0,2021-01-04 17:50:31,2021/1Q,2021
7902,7902,초록색오이,넷플릭스 .정말 좋아요. TV로 보니까좋네요. 별점 5개 드리네요. 여러분도 넷플릭스. 한 번 봐보세요. 추천.,5,0,2021-01-04 18:16:29,2021/1Q,2021
14876,14876,bal ssi,다 좋은데 해리포터는 안나오나요 ㅠ,4,0,2021-01-04 19:03:00,2021/1Q,2021
5456,5456,버디,너무 좋아요 오늘도 밤새야지 근데 한국 시리즈좀 많이 주시면 좋을것같아용. 그래서 별4개 그래도 넷플릭스 좋아요.,4,0,2021-01-04 20:07:13,2021/1Q,2021
10525,10525,짱윤석열,아래 평가 쓴 노ㅁ은 도대체 뭘 쳐보길래 모자이크가 그리도 많이 나온다냐? 난 영화.드라마 보면서 모자이크 단한번도 없는데?,5,1,2021-01-04 20:30:13,2021/1Q,2021
13315,13315,권세의 하루앙,모자이크 그만좀.. 돈내고보는데 모자이크봐야겠냐 ㅅ..ㅂ.,1,1,2021-01-04 20:43:53,2021/1Q,2021
17878,17878,민결꽃결이일상,에러가너무마니떠요.,2,0,2021-01-04 21:30:45,2021/1Q,2021
17844,17844,GDFTDE IHCHWMC,훠!!!!!,3,0,2021-01-04 21:36:56,2021/1Q,2021
8123,8123,박경모,ㅎㅏ나도 아깝다 노트10 에디션인데 L3 해상도 개역겹네,1,0,2021-01-04 21:52:04,2021/1Q,2021
9613,9613,송인선,영화가 너무늦게올라온네요.. 온디스크처럼 빨르게 올려오면 좋겠습니다 차라리 온디스크보는게...?,1,0,2021-01-04 22:22:43,2021/1Q,2021
17851,17851,Wonshik Park,Good,5,0,2021-01-04 22:24:56,2021/1Q,2021
4961,4961,차경민,다른건 다 좋은데 예능만 많이 넣어주시면 감사하겠습니다.예시로 대탈출이나각종 예능좀 넣아주세요...,5,0,2021-01-04 23:59:38,2021/1Q,2021
15168,15168,토 달지 마라ಠ_ಠ요 악의 무리야,주술회전좀 넣어주세요 저만 주술회전 내용 모르자나요 화딱지나네 히로아카 4기도 넣어주세요,2,0,2021-01-05 01:54:17,2021/1Q,2021
4181,4181,김영빈,시청중 화면터치 했을때 시간이 지나야 꺼지는 재생버튼과 10초 버튼들을 개선해주세요,3,0,2021-01-05 07:20:20,2021/1Q,2021
11693,11693,이예강,하진못해도영화가공짜♡♡,5,0,2021-01-05 09:46:38,2021/1Q,2021
4221,4221,Leema,요즘 거의 유아것만나와서볼만한게없지만..재미있다 유아거말고이제 재미있는영화보여주새요....ㅡㅡ,3,0,2021-01-05 13:39:36,2021/1Q,2021
10831,10831,이정화,넷플릭스에 여신강림도 넣어주세요 드라마 좋아하는거 다 있긴한데 여신강림만 없어서 조금 아쉽네요ㅠㅠ 넷플릭스 제작자님 홧팅,5,0,2021-01-05 14:14:55,2021/1Q,2021
12994,12994,장선호,회원번호와성명을써야된다내요 귀찮아영그냥무료해용아잉,5,0,2021-01-05 16:25:48,2021/1Q,2021
2719,2719,지유,영상 처음 시작할 때 소리만 나오고 화면은 계속 끊기거나 멈춥니다 처음엔 그냥 그럴 수 도 있지 하고 넘어갔는데 좀 많이 심하네요 고쳐주시면 감사하겠습니다,2,3,2021-01-05 20:32:12,2021/1Q,2021
3210,3210,hyosin _95,다 좋은데 드라마 영화 애니메이션 예능이 너무 없는거 아닌가요.. 보고 싶은걸 검색 했는데 아무리 찾아봐도 없어요.. 제발 늘려 주시면 안될까요..돈 내고 보는건데 보고 싶은거 봤으면 좋겠어요.,3,2,2021-01-06 05:01:09,2021/1Q,2021
3499,3499,솜희SomHee,재밌게 잘 보고있는데요. 모바일로 영화를 보면 영상의 화면이 멈춰요.. 이 점을 고칠 수는 없을까요?,4,1,2021-01-06 10:41:15,2021/1Q,2021
18037,18037,정지선,좋아요,5,0,2021-01-06 10:45:49,2021/1Q,2021
11202,11202,권경안,재미있게 잘 보고 있습니다,5,0,2021-01-06 10:51:51,2021/1Q,2021
4310,4310,j,화면 멈추고 소리만 나오는거 고치세요...첨엔 내 폰이 이상한가 용량 없어서 그러나 했는데 다른 1점리뷰 보니까 저랑 똑같더라구요;;;,1,2,2021-01-06 12:25:10,2021/1Q,2021
15147,15147,이용호,가격이 비쌉니다,5,0,2021-01-06 13:12:40,2021/1Q,2021
1397,1397,이경은,배속 선택사항에 1.75배속과 2배속 추가해주시면 정말 좋을 것 같습니다. 이제 2배속에 적응되어서 1.5는 너무 느리고 답답하게 느껴집니다.,4,3,2021-01-06 15:38:22,2021/1Q,2021
5473,5473,나무,추가된 영상들을 볼 수 있는 카테고리가 따로 있으면 좋겠어요!!,1,0,2021-01-06 15:51:07,2021/1Q,2021
14724,14724,악끄,중국어 자막좀요,3,2,2021-01-06 16:33:51,2021/1Q,2021
14324,14324,w새콤달콤,좋네요 돈내는거뻬공,5,0,2021-01-06 16:36:38,2021/1Q,2021
18040,18040,장성호,좋음,5,0,2021-01-06 17:30:44,2021/1Q,2021
5669,5669,Hyunjin Yang,안녕하세요!요즘넷플로경이로운소문을보고있는 초딩이에요!오즘넷플이너무재미있고TV도바꾸니까 더재미있고기다리던9화나어서좋아욥!!,5,0,2021-01-06 19:47:54,2021/1Q,2021
7884,7884,조연아,넷플릭스 잘보았고요 특히 런닝맨이 재미있었어요,5,0,2021-01-06 20:55:16,2021/1Q,2021
6848,6848,amor amor,최소한 3분보기 기능은 지원해줘라 ..,1,0,2021-01-06 22:11:53,2021/1Q,2021
8328,8328,이정태,세상에 이런 개꿀앱이있다니 ㄹㅈㄷ다 정말 잘 보고있습니다 재미있는것들 많이올려주세요,5,0,2021-01-06 22:17:05,2021/1Q,2021
8209,8209,스피루블는하래노,중여한장면에서 그부분을짤라서 누가이겼는지모르겠다 이렇꺼면 라프틸을이용할것이다,2,0,2021-01-07 03:18:45,2021/1Q,2021
15358,15358,정예진,네플릭스는영화를잘만드네,5,0,2021-01-07 10:19:59,2021/1Q,2021
8706,8706,황희주,좋아요 유튜브 보다 아이들 보는 거와 부모님 들이 볼수있어서 더욱 좋고요 넷플릭스 짱,5,0,2021-01-07 12:31:52,2021/1Q,2021
9875,9875,윤건서tv,엡은 좋은 데 다운로드가 느리네요~,1,0,2021-01-07 14:29:16,2021/1Q,2021
15211,15211,이금옥,이거 무료 보는 법 없어요?,1,0,2021-01-07 16:35:36,2021/1Q,2021
10355,10355,고선일,해리포터나 여신강림같은 사람들이 좋아하는 콘텐츠를 더 넣으면 좋을것 같아요:),4,0,2021-01-07 18:37:58,2021/1Q,2021
11149,11149,빡빠기,무료 30일 이후 해지가 잘되면 재가입 가능,5,0,2021-01-07 19:08:01,2021/1Q,2021
12843,12843,김,-리나-님 불법사이트가 더 자막이 좋다고 느낄데가 있음?그럼 불법사이트에 많이 접하셨나?허허 여기서 자백해주시네,5,0,2021-01-07 19:17:56,2021/1Q,2021
4329,4329,민트초코펩시파인애플피자,아니 로그아웃이 계정 2개들 한번에 아웃 시켜서 로그인 하려는데 다시 결제하라고만 하고 로그인은 왜 안돼냐고요,1,0,2021-01-07 23:05:45,2021/1Q,2021
18064,18064,황희진,좋아용,5,0,2021-01-08 00:14:49,2021/1Q,2021
3829,3829,이주영,핸드폰으로 보면 배터리 소모가 너무 빠름(갤럭시 s20) 렉걸리는지 중간에 뚝뚝 끊기는 감이 있지만 OTT 중엔 최고,3,1,2021-01-08 03:10:36,2021/1Q,2021
17725,17725,강준우,대박시삐,5,0,2021-01-08 06:51:16,2021/1Q,2021
8551,8551,김영미,없는 영화가 있긴하지만 편하게볼수있어요!,4,0,2021-01-08 09:19:07,2021/1Q,2021
6920,6920,김경헌,카드결재 주의하시고 해지도 조심하세요. 계정이 두개라 한개만 결재했는데 한달후보니 두개다 결재돼고 결재 5일전에 해지했는데 또 결재돼고 전화했더니 두계정결재 건은 내가 아직모르는 상태라고 상담사가 말도 안해주고 한번만 환불 가능하다고 요번 해지 결재건만 환불 처리 해줍디다. 한개정만 카드결재하고 한달 시청해는데 다른한개정은 정지상태인데 왜 결재돼냐고요.,1,30,2021-01-08 09:25:46,2021/1Q,2021
5969,5969,엥,왜 이렇게 렉이 걸리죠 화면이 검정색 일때도 있어요. 문제좀 해결해봐요,1,0,2021-01-08 09:32:19,2021/1Q,2021
13952,13952,Nun Ryro,제발 자막들 상태좀 고쳐주세요,1,0,2021-01-08 09:32:34,2021/1Q,2021
10725,10725,김정태,수 많은 영화 너무 재밌어요~,5,0,2021-01-08 11:41:00,2021/1Q,2021
4979,4979,Hyojin Kim,보려고 넷플릭스를 폰으로 켰는데 자막만 나오거나 화면에 아무것도 안나와요 기대하고 다운받았는데 결재만 돼어있고 1달째 못 보고있네요,1,1,2021-01-08 12:50:20,2021/1Q,2021
17748,17748,유소윤,재미있어요,5,0,2021-01-08 14:05:32,2021/1Q,2021
13990,13990,호연지기,코로나때문에 영화도못보는데 넷플릭스로 재밌게보내요,5,0,2021-01-08 14:45:04,2021/1Q,2021
19041,19041,김훈,굿,5,0,2021-01-08 15:40:26,2021/1Q,2021
8907,8907,구본칠,좋아요^^ 근데 요즘 연령인증하고 자꾸 뜸.그래서 연령인증하면 이미 가입되었다고 뜸. 어찌하라고~~~,5,0,2021-01-08 16:00:55,2021/1Q,2021
15669,15669,269,이거 없으면 죽는다,5,0,2021-01-08 16:17:38,2021/1Q,2021
6139,6139,박광숙,블랙클로버와 나의히어로아카데미아를 빨리 다음시즌이 나왔으면 좋겠네요....,5,0,2021-01-08 16:47:56,2021/1Q,2021
16185,16185,변승현,무지 죠아요~~~^^,5,0,2021-01-08 17:34:23,2021/1Q,2021
8287,8287,양효성,재미있어요 그리고 무료로 볼수있으니까 참 좋아요 굿굿 😍😍,5,0,2021-01-08 21:00:45,2021/1Q,2021
17732,17732,game Tap,좋네요.,5,0,2021-01-08 21:34:35,2021/1Q,2021
17841,17841,김선미,전영왕,1,0,2021-01-09 02:45:22,2021/1Q,2021
2957,2957,동키바,자막 고정좀 시켜주세요. 위 아래 왔다갔다 정신없어요. 그리고 영문으로 해놔도 계속 한국어로 바껴있고 들어갈때마다 바꾸기도 번거롭네요.,1,125,2021-01-09 08:03:25,2021/1Q,2021
17928,17928,bj리리,좋아요,5,0,2021-01-09 10:24:35,2021/1Q,2021
4187,4187,포도씨수박젤리,팀버튼의 크리스마스악몽이 없네여 옜날엔 있었는데 이젠 찾아봐도 없네여 다시 팀버튼의 크리스마스악몽이 생겼으면 좋겠어요.,1,0,2021-01-09 11:16:29,2021/1Q,2021
17716,17716,김영록,재미있어서 좋습니다.,5,0,2021-01-09 11:57:19,2021/1Q,2021
13720,13720,정성진,최고 말이필요없음,5,0,2021-01-09 13:25:23,2021/1Q,2021
7966,7966,박경미,너무 좋아요. 하지만 블랙 클로버 좀 빨리 2기를 보고 싶어요,5,0,2021-01-09 13:44:22,2021/1Q,2021
10278,10278,이수이수,좋아하는영화많아서좋은데.. 화질,4,0,2021-01-09 13:50:58,2021/1Q,2021
6700,6700,이경훈,좋은데 다른 영화도 볼수 있게 투자 좀 하세요 뭔가 엉성해서 화가나네요,4,0,2021-01-09 14:13:52,2021/1Q,2021
17917,17917,김정석,Good,3,0,2021-01-09 14:47:05,2021/1Q,2021
11591,11591,오현진,지금 넷플릭스가 실행이 안돼요,2,0,2021-01-09 15:27:45,2021/1Q,2021
14191,14191,혜영김,영화가 재미있어요,5,0,2021-01-09 18:03:43,2021/1Q,2021
1956,1956,파댕이유튜브,재밌는영화와 티비프로그램이 있지만 제가 원하는 겨울왕국2와 몬스터호텔3가 없어서 별점 5개주기는 좀 아깝습니다....이 두개를 추가해주신다면 너무나도 감사하겠습니다!!,4,5,2021-01-09 18:16:20,2021/1Q,2021
9766,9766,Jaymin,갑저가 자막이랑 소리만 나오고 화면은 안나오는데요 어쩌란 말임,3,4,2021-01-09 18:44:54,2021/1Q,2021
9365,9365,이재유,다 좋은데 혹시 댓글기능은 추가하실 생각은 없나요? 다른 사람들이랑 소통 하면서 시청하면 더 재미있을거같아요,5,0,2021-01-09 19:47:54,2021/1Q,2021
14082,14082,남바부,ㄷㄷㄷ 앱 🐶좋음!,5,0,2021-01-09 20:02:29,2021/1Q,2021
5695,5695,1 23,나 이거 너무 좋아요ㅠㅠ 근데 없는 드라마나 영화도있어서ㅠㅠ 보고싶은거 있는데 못봤어요ㅠㅠ 업뎃바랍니다ㅠㅠ,5,0,2021-01-09 20:08:20,2021/1Q,2021
4744,4744,김승환,전화롲보다가 멈추고 전화기 껐다켜야 다시 되는게 1주에 몇번씩 발생. 돈받고 서비스 하는거면 값어치에 맞는 서비스를 제공해라,3,1,2021-01-09 21:04:47,2021/1Q,2021
14975,14975,신건민,매우유익합니다,5,0,2021-01-09 22:17:17,2021/1Q,2021
8294,8294,진정,와..나만 갑자기 이렇ㄱㅔ 렉걸리나..pip로 전환할때 렉. 소리만나오고 화면은 멈춤. 걍계속 멈춤..나만이래...? 돈아까워 어제부ㅌㅓ이래...,3,0,2021-01-09 23:48:01,2021/1Q,2021
14802,14802,정현민,성인인증버그걸려서 3일째못보는중,1,0,2021-01-10 02:06:29,2021/1Q,2021
5621,5621,용용용,돈주고 보는데 왜 화질 선택이 안돼고 소리는 들리지만 화면이 안 나오죠?,1,0,2021-01-10 05:52:38,2021/1Q,2021
440,440,Nitro Mare,"다중 자막 띄울 수 있게 해주세요! 실제 다른 어플에서도 시행되고 있듯이 어학으로 매우 유용합니다. 안드로이드11, One UI 3.0 이후 오디오 기능 사라졌어요.",5,8,2021-01-10 06:35:21,2021/1Q,2021
17796,17796,남자김병련,굿,5,0,2021-01-10 10:33:33,2021/1Q,2021
